Quarter	Delivery Time (CET)	Spot Price (€/MWh)	Pred Imbalance (€/MWh)	Pred Spread (€/MWh)	Quantiles (q10-q90)	P(Up) / P(Dn)	Recommended Action	Volume (MW)	Status
Q81	2026-09-18 20:00	€168.22	€168.59	+0.37 €/MWh	€167.5 - €168.6	0% Up / 0% Dn	HOLD	0.0 MW	Batch 11 Dispatched
Q82	2026-09-18 20:15	€156.69	€156.94	+0.25 €/MWh	€156.0 - €157.1	0% Up / 0% Dn	HOLD	0.0 MW	Batch 11 Dispatched
Q83	2026-09-18 20:30	€156.22	€156.25	+0.03 €/MWh	€155.5 - €156.6	0% Up / 0% Dn	HOLD	0.0 MW	Batch 11 Dispatched
Q84	2026-09-18 20:45	€150.32	€150.50	+0.18 €/MWh	€149.6 - €150.7	0% Up / 0% Dn	HOLD	0.0 MW	Batch 11 Dispatched
Q85	2026-09-18 21:00	€144.88	€145.07	+0.19 €/MWh	€144.2 - €145.3	0% Up / 0% Dn	HOLD	0.0 MW	Batch 11 Dispatched
Q86	2026-09-18 21:15	€144.51	€144.60	+0.09 €/MWh	€143.8 - €144.9	0% Up / 0% Dn	HOLD	0.0 MW	Batch 11 Dispatched
Q87	2026-09-18 21:30	€143.39	€143.49	+0.10 €/MWh	€142.7 - €143.8	0% Up / 0% Dn	HOLD	0.0 MW	Batch 11 Dispatched
Q88	2026-09-18 21:45	€145.38	€145.42	+0.04 €/MWh	€144.7 - €145.8	0% Up / 0% Dn	HOLD	0.0 MW	Batch 11 Dispatched
