Quarter	Delivery Time (CET)	Spot Price (€/MWh)	Pred Imbalance (€/MWh)	Pred Spread (€/MWh)	Quantiles (q10-q90)	P(Up) / P(Dn)	Recommended Action	Volume (MW)	Status
Q17	2026-09-23 04:00	€172.74	€174.05	+1.31 €/MWh	€171.6 - €173.1	0% Up / 1% Dn	BUY Spot	0.5 MW	Batch 3 Dispatched
Q18	2026-09-23 04:15	€177.55	€179.21	+1.66 €/MWh	€176.4 - €177.9	0% Up / 1% Dn	BUY Spot	0.5 MW	Batch 3 Dispatched
Q19	2026-09-23 04:30	€177.81	€179.15	+1.34 €/MWh	€176.7 - €178.2	0% Up / 1% Dn	BUY Spot	0.5 MW	Batch 3 Dispatched
Q20	2026-09-23 04:45	€173.62	€174.71	+1.09 €/MWh	€172.5 - €174.0	0% Up / 1% Dn	HOLD	0.0 MW	Batch 3 Dispatched
Q21	2026-09-23 05:00	€171.34	€172.51	+1.17 €/MWh	€170.2 - €171.7	0% Up / 1% Dn	HOLD	0.0 MW	Batch 3 Dispatched
Q22	2026-09-23 05:15	€188.57	€191.20	+2.63 €/MWh	€187.4 - €188.9	0% Up / 1% Dn	BUY Spot	0.5 MW	Batch 3 Dispatched
Q23	2026-09-23 05:30	€203.79	€206.37	+2.58 €/MWh	€202.7 - €221.9	99% Up / 0% Dn	BUY Spot	5.4 MW	Batch 3 Dispatched
Q24	2026-09-23 05:45	€235.17	€239.87	+4.70 €/MWh	€233.5 - €261.0	99% Up / 0% Dn	BUY Spot	13.0 MW	Batch 3 Dispatched
