Quarter	Delivery Time (CET)	Spot Price (€/MWh)	Pred Imbalance (€/MWh)	Pred Spread (€/MWh)	Quantiles (q10-q90)	P(Up) / P(Dn)	Recommended Action	Volume (MW)	Status
Q57	2026-09-22 14:00	€122.41	€128.18	+5.77 €/MWh	€121.3 - €122.8	0% Up / 1% Dn	BUY Spot	0.5 MW	Batch 8 Dispatched
Q58	2026-09-22 14:15	€125.36	€130.98	+5.62 €/MWh	€124.2 - €125.7	0% Up / 1% Dn	BUY Spot	0.5 MW	Batch 8 Dispatched
Q59	2026-09-22 14:30	€122.76	€127.57	+4.81 €/MWh	€121.6 - €123.1	0% Up / 1% Dn	BUY Spot	0.5 MW	Batch 8 Dispatched
Q60	2026-09-22 14:45	€126.46	€132.32	+5.86 €/MWh	€125.3 - €126.8	0% Up / 1% Dn	BUY Spot	0.5 MW	Batch 8 Dispatched
Q61	2026-09-22 15:00	€127.34	€132.71	+5.37 €/MWh	€126.2 - €127.7	0% Up / 1% Dn	BUY Spot	0.5 MW	Batch 8 Dispatched
Q62	2026-09-22 15:15	€130.23	€135.83	+5.60 €/MWh	€129.1 - €130.6	0% Up / 1% Dn	BUY Spot	0.5 MW	Batch 8 Dispatched
Q63	2026-09-22 15:30	€138.52	€145.09	+6.57 €/MWh	€137.4 - €138.9	0% Up / 1% Dn	BUY Spot	0.5 MW	Batch 8 Dispatched
Q64	2026-09-22 15:45	€150.08	€157.09	+7.01 €/MWh	€149.0 - €150.5	0% Up / 1% Dn	BUY Spot	0.5 MW	Batch 8 Dispatched
