Quarter	Delivery Time (CET)	Spot Price (€/MWh)	Pred Imbalance (€/MWh)	Pred Spread (€/MWh)	Quantiles (q10-q90)	P(Up) / P(Dn)	Recommended Action	Volume (MW)	Status
Q25	2026-09-20 06:00	€3.00	€0.95	-2.05 €/MWh	€1.9 - €3.4	0% Up / 1% Dn	SELL Spot	0.5 MW	Batch 4 Dispatched
Q26	2026-09-20 06:15	€2.79	€1.01	-1.78 €/MWh	€1.7 - €3.2	0% Up / 1% Dn	SELL Spot	0.5 MW	Batch 4 Dispatched
Q27	2026-09-20 06:30	€3.89	€2.32	-1.57 €/MWh	€2.8 - €4.3	0% Up / 1% Dn	SELL Spot	0.5 MW	Batch 4 Dispatched
Q28	2026-09-20 06:45	€4.62	€3.02	-1.60 €/MWh	€3.5 - €5.0	0% Up / 1% Dn	SELL Spot	0.5 MW	Batch 4 Dispatched
Q29	2026-09-20 07:00	€6.44	€5.05	-1.39 €/MWh	€5.3 - €6.8	0% Up / 1% Dn	SELL Spot	0.5 MW	Batch 4 Dispatched
Q30	2026-09-20 07:15	€6.67	€5.08	-1.59 €/MWh	€5.5 - €7.0	0% Up / 1% Dn	SELL Spot	0.5 MW	Batch 4 Dispatched
Q31	2026-09-20 07:30	€6.16	€4.44	-1.72 €/MWh	€5.0 - €6.5	0% Up / 1% Dn	SELL Spot	0.5 MW	Batch 4 Dispatched
Q32	2026-09-20 07:45	€6.49	€4.89	-1.60 €/MWh	€5.4 - €6.9	0% Up / 1% Dn	SELL Spot	0.5 MW	Batch 4 Dispatched
