Quarter	Delivery Time (CET)	Spot Price (€/MWh)	Pred Imbalance (€/MWh)	Pred Spread (€/MWh)	Quantiles (q10-q90)	P(Up) / P(Dn)	Recommended Action	Volume (MW)	Status
Q1	2026-09-13 00:00	€191.99	€194.21	+2.22 €/MWh	€191.5 - €192.3	0.2% Up / 0.4% Dn	BUY Spot	1.0 MW	Batch 1 Dispatched
Q2	2026-09-13 00:15	€180.00	€180.21	+0.21 €/MWh	€179.5 - €180.3	0.2% Up / 0.4% Dn	HOLD	0.0 MW	Batch 1 Dispatched
Q3	2026-09-13 00:30	€173.29	€173.47	+0.18 €/MWh	€172.8 - €173.6	0.2% Up / 0.4% Dn	HOLD	0.0 MW	Batch 1 Dispatched
Q4	2026-09-13 00:45	€166.01	€167.38	+1.37 €/MWh	€165.5 - €166.3	0.2% Up / 0.4% Dn	BUY Spot	1.0 MW	Batch 1 Dispatched
Q5	2026-09-13 01:00	€176.39	€176.72	+0.33 €/MWh	€175.9 - €176.7	0.2% Up / 0.4% Dn	HOLD	0.0 MW	Batch 1 Dispatched
Q6	2026-09-13 01:15	€165.97	€166.87	+0.90 €/MWh	€165.4 - €166.2	0.2% Up / 0.4% Dn	HOLD	0.0 MW	Batch 1 Dispatched
Q7	2026-09-13 01:30	€164.25	€165.12	+0.87 €/MWh	€163.7 - €164.5	0.2% Up / 0.4% Dn	HOLD	0.0 MW	Batch 1 Dispatched
Q8	2026-09-13 01:45	€163.74	€164.57	+0.83 €/MWh	€163.2 - €164.0	0.2% Up / 0.4% Dn	HOLD	0.0 MW	Batch 1 Dispatched
