Quarter	Delivery Time (CET)	Spot Price (€/MWh)	Pred Imbalance (€/MWh)	Pred Spread (€/MWh)	Quantiles (q10-q90)	P(Up) / P(Dn)	Recommended Action	Volume (MW)	Status
Q73	2026-09-18 18:00	€132.03	€133.03	+1.00 €/MWh	€130.9 - €132.4	0% Up / 1% Dn	HOLD	0.0 MW	Batch 10 Dispatched
Q74	2026-09-18 18:15	€141.78	€143.79	+2.01 €/MWh	€140.7 - €142.2	0% Up / 1% Dn	BUY Spot	0.5 MW	Batch 10 Dispatched
Q75	2026-09-18 18:30	€140.94	€141.84	+0.90 €/MWh	€139.8 - €141.3	0% Up / 1% Dn	HOLD	0.0 MW	Batch 10 Dispatched
Q76	2026-09-18 18:45	€138.05	€138.77	+0.72 €/MWh	€136.9 - €138.4	0% Up / 1% Dn	HOLD	0.0 MW	Batch 10 Dispatched
Q77	2026-09-18 19:00	€149.27	€150.68	+1.41 €/MWh	€148.1 - €149.6	0% Up / 1% Dn	BUY Spot	0.5 MW	Batch 10 Dispatched
Q78	2026-09-18 19:15	€147.32	€147.95	+0.63 €/MWh	€146.2 - €147.7	0% Up / 1% Dn	HOLD	0.0 MW	Batch 10 Dispatched
Q79	2026-09-18 19:30	€147.57	€148.24	+0.67 €/MWh	€146.4 - €147.9	0% Up / 1% Dn	HOLD	0.0 MW	Batch 10 Dispatched
Q80	2026-09-18 19:45	€147.81	€148.53	+0.72 €/MWh	€146.7 - €148.2	0% Up / 1% Dn	HOLD	0.0 MW	Batch 10 Dispatched
