Quarter	Delivery Time (CET)	Spot Price (€/MWh)	Pred Imbalance (€/MWh)	Pred Spread (€/MWh)	Quantiles (q10-q90)	P(Up) / P(Dn)	Recommended Action	Volume (MW)	Status
Q65	2026-09-13 16:00	€136.53	€136.88	+0.35 €/MWh	€136.0 - €136.8	0.2% Up / 0.4% Dn	HOLD	0.0 MW	Batch 9 Dispatched
Q66	2026-09-13 16:15	€141.99	€142.16	+0.17 €/MWh	€141.5 - €142.2	0.2% Up / 0.4% Dn	HOLD	0.0 MW	Batch 9 Dispatched
Q67	2026-09-13 16:30	€154.70	€154.73	+0.03 €/MWh	€154.2 - €155.0	0.2% Up / 0.4% Dn	HOLD	0.0 MW	Batch 9 Dispatched
Q68	2026-09-13 16:45	€169.66	€168.41	-1.25 €/MWh	€169.1 - €169.9	0.2% Up / 0.4% Dn	SELL Spot	1.0 MW	Batch 9 Dispatched
Q69	2026-09-13 17:00	€172.99	€170.92	-2.07 €/MWh	€172.5 - €173.2	0.2% Up / 0.4% Dn	SELL Spot	1.0 MW	Batch 9 Dispatched
Q70	2026-09-13 17:15	€182.44	€180.12	-2.32 €/MWh	€181.9 - €182.7	0.2% Up / 0.4% Dn	SELL Spot	1.0 MW	Batch 9 Dispatched
Q71	2026-09-13 17:30	€197.50	€195.17	-2.33 €/MWh	€197.0 - €197.8	0.2% Up / 0.4% Dn	SELL Spot	1.0 MW	Batch 9 Dispatched
Q72	2026-09-13 17:45	€208.03	€205.98	-2.05 €/MWh	€207.5 - €208.3	0.2% Up / 0.4% Dn	SELL Spot	1.0 MW	Batch 9 Dispatched
