Quarter	Delivery Time (CET)	Spot Price (€/MWh)	Pred Imbalance (€/MWh)	Pred Spread (€/MWh)	Quantiles (q10-q90)	P(Up) / P(Dn)	Recommended Action	Volume (MW)	Status
Q65	2026-09-14 16:00	€152.02	€151.93	-0.09 €/MWh	€151.3 - €152.5	0% Up / 0% Dn	HOLD	0.0 MW	Batch 9 Dispatched
Q66	2026-09-14 16:15	€170.14	€173.00	+2.86 €/MWh	€169.5 - €170.5	0% Up / 0% Dn	BUY Spot	0.5 MW	Batch 9 Dispatched
Q67	2026-09-14 16:30	€190.04	€194.10	+4.06 €/MWh	€189.4 - €190.4	0% Up / 0% Dn	BUY Spot	0.5 MW	Batch 9 Dispatched
Q68	2026-09-14 16:45	€210.77	€216.24	+5.47 €/MWh	€210.1 - €238.7	99% Up / 0% Dn	BUY Spot	15.8 MW	Batch 9 Dispatched
Q69	2026-09-14 17:00	€179.35	€179.22	-0.13 €/MWh	€178.7 - €179.7	0% Up / 0% Dn	HOLD	0.0 MW	Batch 9 Dispatched
Q70	2026-09-14 17:15	€214.21	€223.14	+8.93 €/MWh	€213.5 - €214.6	0% Up / 0% Dn	BUY Spot	0.5 MW	Batch 9 Dispatched
Q71	2026-09-14 17:30	€253.74	€266.30	+12.56 €/MWh	€253.1 - €282.7	99% Up / 0% Dn	BUY Spot	24.8 MW	Batch 9 Dispatched
Q72	2026-09-14 17:45	€290.44	€304.24	+13.80 €/MWh	€289.8 - €319.6	99% Up / 0% Dn	BUY Spot	24.8 MW	Batch 9 Dispatched
