Quarter	Delivery Time (CET)	Spot Price (€/MWh)	Pred Imbalance (€/MWh)	Pred Spread (€/MWh)	Quantiles (q10-q90)	P(Up) / P(Dn)	Recommended Action	Volume (MW)	Status
Q89	2026-09-22 22:00	€258.98	€269.20	+10.22 €/MWh	€257.9 - €284.1	99% Up / 0% Dn	BUY Spot	24.9 MW	Batch 12 Dispatched
Q90	2026-09-22 22:15	€253.68	€263.42	+9.74 €/MWh	€252.6 - €278.7	99% Up / 0% Dn	BUY Spot	24.9 MW	Batch 12 Dispatched
Q91	2026-09-22 22:30	€249.78	€259.41	+9.63 €/MWh	€248.7 - €274.8	99% Up / 0% Dn	BUY Spot	24.9 MW	Batch 12 Dispatched
Q92	2026-09-22 22:45	€225.56	€231.84	+6.28 €/MWh	€224.4 - €249.9	99% Up / 0% Dn	BUY Spot	18.7 MW	Batch 12 Dispatched
Q93	2026-09-22 23:00	€226.03	€235.78	+9.75 €/MWh	€224.9 - €250.4	99% Up / 0% Dn	BUY Spot	24.9 MW	Batch 12 Dispatched
Q94	2026-09-22 23:15	€214.54	€221.80	+7.26 €/MWh	€213.4 - €238.7	99% Up / 0% Dn	BUY Spot	22.2 MW	Batch 12 Dispatched
Q95	2026-09-22 23:30	€210.21	€218.79	+8.58 €/MWh	€209.1 - €234.6	99% Up / 0% Dn	BUY Spot	24.9 MW	Batch 12 Dispatched
Q96	2026-09-22 23:45	€201.18	€209.61	+8.43 €/MWh	€200.0 - €225.4	99% Up / 0% Dn	BUY Spot	24.9 MW	Batch 12 Dispatched
