Quarter	Delivery Time (CET)	Spot Price (€/MWh)	Pred Imbalance (€/MWh)	Pred Spread (€/MWh)	Quantiles (q10-q90)	P(Up) / P(Dn)	Recommended Action	Volume (MW)	Status
Q25	2026-09-18 06:00	€163.37	€163.23	-0.14 €/MWh	€162.7 - €163.7	0% Up / 0% Dn	HOLD	0.0 MW	Batch 4 Dispatched
Q26	2026-09-18 06:15	€169.81	€169.65	-0.16 €/MWh	€169.1 - €170.2	0% Up / 0% Dn	HOLD	0.0 MW	Batch 4 Dispatched
Q27	2026-09-18 06:30	€173.69	€173.54	-0.15 €/MWh	€173.0 - €174.1	0% Up / 0% Dn	HOLD	0.0 MW	Batch 4 Dispatched
Q28	2026-09-18 06:45	€184.52	€184.30	-0.22 €/MWh	€183.8 - €184.9	0% Up / 0% Dn	HOLD	0.0 MW	Batch 4 Dispatched
Q29	2026-09-18 07:00	€189.45	€189.26	-0.19 €/MWh	€188.8 - €189.8	0% Up / 0% Dn	HOLD	0.0 MW	Batch 4 Dispatched
Q30	2026-09-18 07:15	€198.90	€198.66	-0.24 €/MWh	€198.2 - €226.7	99% Up / 0% Dn	HOLD	0.0 MW	Batch 4 Dispatched
Q31	2026-09-18 07:30	€195.18	€195.11	-0.07 €/MWh	€194.5 - €195.6	0% Up / 0% Dn	HOLD	0.0 MW	Batch 4 Dispatched
Q32	2026-09-18 07:45	€190.27	€190.25	-0.02 €/MWh	€189.6 - €190.6	0% Up / 0% Dn	HOLD	0.0 MW	Batch 4 Dispatched
