Quarter	Delivery Time (CET)	Spot Price (€/MWh)	Pred Imbalance (€/MWh)	Pred Spread (€/MWh)	Quantiles (q10-q90)	P(Up) / P(Dn)	Recommended Action	Volume (MW)	Status
Q65	2026-09-14 16:00	€152.00	€154.34	+2.34 €/MWh	€150.9 - €152.4	0% Up / 1% Dn	BUY Spot	0.5 MW	Batch 9 Dispatched
Q66	2026-09-14 16:15	€170.08	€179.58	+9.50 €/MWh	€169.0 - €170.5	0% Up / 1% Dn	BUY Spot	0.5 MW	Batch 9 Dispatched
Q67	2026-09-14 16:30	€190.00	€199.50	+9.50 €/MWh	€186.1 - €190.4	0% Up / 1% Dn	BUY Spot	0.5 MW	Batch 9 Dispatched
Q68	2026-09-14 16:45	€210.35	€219.81	+9.46 €/MWh	€206.5 - €228.7	99% Up / 0% Dn	BUY Spot	24.9 MW	Batch 9 Dispatched
Q69	2026-09-14 17:00	€179.21	€181.74	+2.53 €/MWh	€178.1 - €179.6	0% Up / 1% Dn	BUY Spot	0.5 MW	Batch 9 Dispatched
Q70	2026-09-14 17:15	€213.85	€226.29	+12.44 €/MWh	€210.2 - €232.5	99% Up / 0% Dn	BUY Spot	24.9 MW	Batch 9 Dispatched
Q71	2026-09-14 17:30	€253.02	€265.81	+12.79 €/MWh	€249.4 - €278.8	99% Up / 0% Dn	BUY Spot	24.9 MW	Batch 9 Dispatched
Q72	2026-09-14 17:45	€291.73	€304.21	+12.48 €/MWh	€288.1 - €317.3	99% Up / 0% Dn	BUY Spot	24.9 MW	Batch 9 Dispatched
