Quarter	Delivery Time (CET)	Spot Price (€/MWh)	Pred Imbalance (€/MWh)	Pred Spread (€/MWh)	Quantiles (q10-q90)	P(Up) / P(Dn)	Recommended Action	Volume (MW)	Status
Q73	2026-09-13 18:00	€197.60	€194.64	-2.96 €/MWh	€196.8 - €197.9	0.3% Up / 0.5% Dn	SELL Spot	1.0 MW	Batch 10 Dispatched
Q74	2026-09-13 18:15	€203.06	€200.54	-2.52 €/MWh	€202.3 - €203.3	0.3% Up / 0.5% Dn	SELL Spot	1.0 MW	Batch 10 Dispatched
Q75	2026-09-13 18:30	€210.52	€209.47	-1.05 €/MWh	€209.7 - €210.8	0.3% Up / 0.5% Dn	HOLD	0.0 MW	Batch 10 Dispatched
Q76	2026-09-13 18:45	€228.64	€227.42	-1.22 €/MWh	€227.8 - €228.9	0.3% Up / 0.5% Dn	SELL Spot	1.0 MW	Batch 10 Dispatched
Q77	2026-09-13 19:00	€217.28	€215.65	-1.63 €/MWh	€216.5 - €217.5	0.3% Up / 0.5% Dn	SELL Spot	1.0 MW	Batch 10 Dispatched
Q78	2026-09-13 19:15	€228.31	€226.15	-2.16 €/MWh	€227.5 - €228.6	0.3% Up / 0.5% Dn	SELL Spot	1.0 MW	Batch 10 Dispatched
Q79	2026-09-13 19:30	€234.49	€234.82	+0.33 €/MWh	€233.7 - €234.8	0.3% Up / 0.5% Dn	HOLD	0.0 MW	Batch 10 Dispatched
Q80	2026-09-13 19:45	€239.96	€240.34	+0.38 €/MWh	€239.2 - €240.2	0.3% Up / 0.5% Dn	HOLD	0.0 MW	Batch 10 Dispatched
