Quarter	Delivery Time (CET)	Spot Price (€/MWh)	Pred Imbalance (€/MWh)	Pred Spread (€/MWh)	Quantiles (q10-q90)	P(Up) / P(Dn)	Recommended Action	Volume (MW)	Status
Q1	2026-09-18 00:00	€132.10	€132.54	+0.44 €/MWh	€131.0 - €132.5	0% Up / 1% Dn	HOLD	0.0 MW	Batch 1 Dispatched
Q2	2026-09-18 00:15	€137.63	€138.12	+0.49 €/MWh	€136.5 - €138.0	0% Up / 1% Dn	HOLD	0.0 MW	Batch 1 Dispatched
Q3	2026-09-18 00:30	€132.10	€132.42	+0.32 €/MWh	€131.0 - €132.5	0% Up / 1% Dn	HOLD	0.0 MW	Batch 1 Dispatched
Q4	2026-09-18 00:45	€129.64	€129.99	+0.35 €/MWh	€128.5 - €130.0	0% Up / 1% Dn	HOLD	0.0 MW	Batch 1 Dispatched
Q5	2026-09-18 01:00	€132.13	€132.55	+0.42 €/MWh	€131.0 - €132.5	0% Up / 1% Dn	HOLD	0.0 MW	Batch 1 Dispatched
Q6	2026-09-18 01:15	€128.21	€128.52	+0.31 €/MWh	€127.1 - €128.6	0% Up / 1% Dn	HOLD	0.0 MW	Batch 1 Dispatched
Q7	2026-09-18 01:30	€124.09	€124.39	+0.30 €/MWh	€123.0 - €124.5	0% Up / 1% Dn	HOLD	0.0 MW	Batch 1 Dispatched
Q8	2026-09-18 01:45	€124.76	€125.12	+0.36 €/MWh	€123.6 - €125.1	0% Up / 1% Dn	HOLD	0.0 MW	Batch 1 Dispatched
