Quarter	Delivery Time (CET)	Spot Price (€/MWh)	Pred Imbalance (€/MWh)	Pred Spread (€/MWh)	Quantiles (q10-q90)	P(Up) / P(Dn)	Recommended Action	Volume (MW)	Status
Q65	2026-09-19 16:00	€1.19	€-0.28	-1.47 €/MWh	€0.5 - €1.7	0% Up / 0% Dn	SELL Spot	0.5 MW	Batch 9 Dispatched
Q66	2026-09-19 16:15	€1.62	€0.14	-1.48 €/MWh	€0.9 - €2.1	0% Up / 0% Dn	SELL Spot	0.5 MW	Batch 9 Dispatched
Q67	2026-09-19 16:30	€2.43	€1.00	-1.43 €/MWh	€1.7 - €2.8	0% Up / 0% Dn	SELL Spot	0.5 MW	Batch 9 Dispatched
Q68	2026-09-19 16:45	€3.81	€2.52	-1.29 €/MWh	€3.1 - €4.2	0% Up / 0% Dn	SELL Spot	0.5 MW	Batch 9 Dispatched
Q69	2026-09-19 17:00	€3.08	€1.32	-1.76 €/MWh	€2.4 - €3.5	0% Up / 0% Dn	SELL Spot	0.5 MW	Batch 9 Dispatched
Q70	2026-09-19 17:15	€4.32	€2.92	-1.40 €/MWh	€3.6 - €4.7	0% Up / 0% Dn	SELL Spot	0.5 MW	Batch 9 Dispatched
Q71	2026-09-19 17:30	€6.82	€5.69	-1.13 €/MWh	€6.1 - €7.2	0% Up / 0% Dn	HOLD	0.0 MW	Batch 9 Dispatched
Q72	2026-09-19 17:45	€20.25	€20.38	+0.13 €/MWh	€19.6 - €20.6	0% Up / 0% Dn	HOLD	0.0 MW	Batch 9 Dispatched
