Quarter	Delivery Time (CET)	Spot Price (€/MWh)	Pred Imbalance (€/MWh)	Pred Spread (€/MWh)	Quantiles (q10-q90)	P(Up) / P(Dn)	Recommended Action	Volume (MW)	Status
Q9	2026-09-22 02:00	€175.71	€179.05	+3.34 €/MWh	€174.6 - €176.1	0% Up / 1% Dn	BUY Spot	0.5 MW	Batch 2 Dispatched
Q10	2026-09-22 02:15	€174.21	€177.33	+3.12 €/MWh	€173.1 - €174.6	0% Up / 1% Dn	BUY Spot	0.5 MW	Batch 2 Dispatched
Q11	2026-09-22 02:30	€172.20	€175.14	+2.94 €/MWh	€171.1 - €172.6	0% Up / 1% Dn	BUY Spot	0.5 MW	Batch 2 Dispatched
Q12	2026-09-22 02:45	€171.31	€174.33	+3.02 €/MWh	€170.2 - €171.7	0% Up / 1% Dn	BUY Spot	0.5 MW	Batch 2 Dispatched
Q13	2026-09-22 03:00	€173.39	€176.69	+3.30 €/MWh	€172.3 - €173.8	0% Up / 1% Dn	BUY Spot	0.5 MW	Batch 2 Dispatched
Q14	2026-09-22 03:15	€170.74	€173.50	+2.76 €/MWh	€169.6 - €171.1	0% Up / 1% Dn	BUY Spot	0.5 MW	Batch 2 Dispatched
Q15	2026-09-22 03:30	€170.28	€173.27	+2.99 €/MWh	€169.2 - €170.7	0% Up / 1% Dn	BUY Spot	0.5 MW	Batch 2 Dispatched
Q16	2026-09-22 03:45	€171.27	€174.42	+3.15 €/MWh	€170.1 - €171.6	0% Up / 1% Dn	BUY Spot	0.5 MW	Batch 2 Dispatched
