Quarter	Delivery Time (CET)	Spot Price (€/MWh)	Pred Imbalance (€/MWh)	Pred Spread (€/MWh)	Quantiles (q10-q90)	P(Up) / P(Dn)	Recommended Action	Volume (MW)	Status
Q9	2026-09-14 02:00	€185.42	€190.63	+5.21 €/MWh	€184.3 - €185.8	0% Up / 1% Dn	BUY Spot	0.5 MW	Batch 2 Dispatched
Q10	2026-09-14 02:15	€185.05	€189.93	+4.88 €/MWh	€183.9 - €185.4	0% Up / 1% Dn	BUY Spot	0.5 MW	Batch 2 Dispatched
Q11	2026-09-14 02:30	€183.47	€188.11	+4.64 €/MWh	€182.3 - €183.8	0% Up / 1% Dn	BUY Spot	0.5 MW	Batch 2 Dispatched
Q12	2026-09-14 02:45	€182.75	€187.66	+4.91 €/MWh	€181.6 - €183.1	0% Up / 1% Dn	BUY Spot	0.5 MW	Batch 2 Dispatched
Q13	2026-09-14 03:00	€183.46	€188.32	+4.86 €/MWh	€182.3 - €183.8	0% Up / 1% Dn	BUY Spot	0.5 MW	Batch 2 Dispatched
Q14	2026-09-14 03:15	€184.16	€188.93	+4.77 €/MWh	€183.0 - €184.5	0% Up / 1% Dn	BUY Spot	0.5 MW	Batch 2 Dispatched
Q15	2026-09-14 03:30	€183.80	€188.40	+4.60 €/MWh	€182.7 - €184.2	0% Up / 1% Dn	BUY Spot	0.5 MW	Batch 2 Dispatched
Q16	2026-09-14 03:45	€184.05	€188.73	+4.68 €/MWh	€182.9 - €184.4	0% Up / 1% Dn	BUY Spot	0.5 MW	Batch 2 Dispatched
