Quarter	Delivery Time (CET)	Spot Price (€/MWh)	Pred Imbalance (€/MWh)	Pred Spread (€/MWh)	Quantiles (q10-q90)	P(Up) / P(Dn)	Recommended Action	Volume (MW)	Status
Q65	2026-09-22 16:00	€145.87	€150.63	+4.76 €/MWh	€144.7 - €146.2	0% Up / 1% Dn	BUY Spot	0.5 MW	Batch 9 Dispatched
Q66	2026-09-22 16:15	€159.25	€166.78	+7.53 €/MWh	€158.1 - €159.6	0% Up / 1% Dn	BUY Spot	0.5 MW	Batch 9 Dispatched
Q67	2026-09-22 16:30	€184.01	€192.98	+8.97 €/MWh	€180.1 - €184.4	0% Up / 1% Dn	BUY Spot	0.5 MW	Batch 9 Dispatched
Q68	2026-09-22 16:45	€211.17	€220.40	+9.23 €/MWh	€207.3 - €229.9	99% Up / 0% Dn	BUY Spot	24.9 MW	Batch 9 Dispatched
Q69	2026-09-22 17:00	€162.86	€163.32	+0.46 €/MWh	€161.7 - €163.2	0% Up / 1% Dn	HOLD	0.0 MW	Batch 9 Dispatched
Q70	2026-09-22 17:15	€209.42	€221.29	+11.87 €/MWh	€205.8 - €228.2	99% Up / 0% Dn	BUY Spot	24.9 MW	Batch 9 Dispatched
Q71	2026-09-22 17:30	€240.01	€249.54	+9.53 €/MWh	€236.1 - €265.8	99% Up / 0% Dn	BUY Spot	24.9 MW	Batch 9 Dispatched
Q72	2026-09-22 17:45	€286.55	€297.67	+11.12 €/MWh	€282.9 - €312.2	99% Up / 0% Dn	BUY Spot	24.9 MW	Batch 9 Dispatched
