Quarter	Delivery Time (CET)	Spot Price (€/MWh)	Pred Imbalance (€/MWh)	Pred Spread (€/MWh)	Quantiles (q10-q90)	P(Up) / P(Dn)	Recommended Action	Volume (MW)	Status
Q57	2026-09-17 14:00	€6.68	€8.37	+1.69 €/MWh	€5.6 - €7.1	0% Up / 1% Dn	BUY Spot	0.5 MW	Batch 8 Dispatched
Q58	2026-09-17 14:15	€7.26	€9.05	+1.79 €/MWh	€6.1 - €7.6	0% Up / 1% Dn	BUY Spot	0.5 MW	Batch 8 Dispatched
Q59	2026-09-17 14:30	€13.80	€16.16	+2.36 €/MWh	€12.7 - €14.2	0% Up / 1% Dn	BUY Spot	0.5 MW	Batch 8 Dispatched
Q60	2026-09-17 14:45	€25.22	€28.08	+2.86 €/MWh	€24.1 - €25.6	0% Up / 1% Dn	BUY Spot	0.5 MW	Batch 8 Dispatched
Q61	2026-09-17 15:00	€6.04	€6.51	+0.47 €/MWh	€4.9 - €6.4	0% Up / 1% Dn	HOLD	0.0 MW	Batch 8 Dispatched
Q62	2026-09-17 15:15	€19.03	€22.06	+3.03 €/MWh	€17.9 - €19.4	0% Up / 1% Dn	BUY Spot	0.5 MW	Batch 8 Dispatched
Q63	2026-09-17 15:30	€39.76	€43.53	+3.77 €/MWh	€35.9 - €40.1	0% Up / 1% Dn	BUY Spot	0.5 MW	Batch 8 Dispatched
Q64	2026-09-17 15:45	€45.91	€48.02	+2.11 €/MWh	€44.8 - €46.3	0% Up / 1% Dn	BUY Spot	0.5 MW	Batch 8 Dispatched
