Quarter	Delivery Time (CET)	Spot Price (€/MWh)	Pred Imbalance (€/MWh)	Pred Spread (€/MWh)	Quantiles (q10-q90)	P(Up) / P(Dn)	Recommended Action	Volume (MW)	Status
Q89	2026-09-17 22:00	€179.46	€179.78	+0.32 €/MWh	€178.3 - €179.8	0% Up / 1% Dn	HOLD	0.0 MW	Batch 12 Dispatched
Q90	2026-09-17 22:15	€178.67	€179.10	+0.43 €/MWh	€177.5 - €179.0	0% Up / 1% Dn	HOLD	0.0 MW	Batch 12 Dispatched
Q91	2026-09-17 22:30	€176.84	€177.25	+0.41 €/MWh	€175.7 - €177.2	0% Up / 1% Dn	HOLD	0.0 MW	Batch 12 Dispatched
Q92	2026-09-17 22:45	€173.59	€173.99	+0.40 €/MWh	€172.5 - €174.0	0% Up / 1% Dn	HOLD	0.0 MW	Batch 12 Dispatched
Q93	2026-09-17 23:00	€165.97	€166.29	+0.32 €/MWh	€164.8 - €166.3	0% Up / 1% Dn	HOLD	0.0 MW	Batch 12 Dispatched
Q94	2026-09-17 23:15	€165.68	€166.12	+0.44 €/MWh	€164.6 - €166.1	0% Up / 1% Dn	HOLD	0.0 MW	Batch 12 Dispatched
Q95	2026-09-17 23:30	€164.91	€165.36	+0.45 €/MWh	€163.8 - €165.3	0% Up / 1% Dn	HOLD	0.0 MW	Batch 12 Dispatched
Q96	2026-09-17 23:45	€163.55	€164.03	+0.48 €/MWh	€162.4 - €163.9	0% Up / 1% Dn	HOLD	0.0 MW	Batch 12 Dispatched
