Quarter	Delivery Time (CET)	Spot Price (€/MWh)	Pred Imbalance (€/MWh)	Pred Spread (€/MWh)	Quantiles (q10-q90)	P(Up) / P(Dn)	Recommended Action	Volume (MW)	Status
Q65	2026-09-18 16:00	€5.89	€6.04	+0.15 €/MWh	€5.2 - €6.3	0% Up / 0% Dn	HOLD	0.0 MW	Batch 9 Dispatched
Q66	2026-09-18 16:15	€10.84	€10.91	+0.07 €/MWh	€10.2 - €11.3	0% Up / 0% Dn	HOLD	0.0 MW	Batch 9 Dispatched
Q67	2026-09-18 16:30	€47.48	€48.21	+0.73 €/MWh	€46.8 - €47.9	0% Up / 0% Dn	HOLD	0.0 MW	Batch 9 Dispatched
Q68	2026-09-18 16:45	€60.17	€60.08	-0.09 €/MWh	€59.5 - €60.5	0% Up / 0% Dn	HOLD	0.0 MW	Batch 9 Dispatched
Q69	2026-09-18 17:00	€30.95	€30.94	-0.01 €/MWh	€30.3 - €31.3	0% Up / 0% Dn	HOLD	0.0 MW	Batch 9 Dispatched
Q70	2026-09-18 17:15	€66.87	€67.73	+0.86 €/MWh	€66.2 - €67.2	0% Up / 0% Dn	HOLD	0.0 MW	Batch 9 Dispatched
Q71	2026-09-18 17:30	€128.97	€137.90	+8.93 €/MWh	€128.3 - €129.3	0% Up / 0% Dn	BUY Spot	0.5 MW	Batch 9 Dispatched
Q72	2026-09-18 17:45	€140.24	€140.22	-0.02 €/MWh	€139.6 - €140.6	0% Up / 0% Dn	HOLD	0.0 MW	Batch 9 Dispatched
