Quarter	Delivery Time (CET)	Spot Price (€/MWh)	Pred Imbalance (€/MWh)	Pred Spread (€/MWh)	Quantiles (q10-q90)	P(Up) / P(Dn)	Recommended Action	Volume (MW)	Status
Q41	2026-09-17 10:00	€144.86	€145.38	+0.52 €/MWh	€143.2 - €145.2	0% Up / 1% Dn	HOLD	0.0 MW	Batch 6 Dispatched
Q42	2026-09-17 10:15	€124.65	€124.52	-0.13 €/MWh	€123.5 - €125.0	0% Up / 1% Dn	HOLD	0.0 MW	Batch 6 Dispatched
Q43	2026-09-17 10:30	€98.50	€97.94	-0.56 €/MWh	€97.4 - €98.9	0% Up / 1% Dn	HOLD	0.0 MW	Batch 6 Dispatched
Q44	2026-09-17 10:45	€73.95	€73.38	-0.57 €/MWh	€72.8 - €74.3	0% Up / 1% Dn	HOLD	0.0 MW	Batch 6 Dispatched
Q45	2026-09-17 11:00	€68.57	€68.69	+0.12 €/MWh	€67.4 - €68.9	0% Up / 1% Dn	HOLD	0.0 MW	Batch 6 Dispatched
Q46	2026-09-17 11:15	€43.11	€42.23	-0.88 €/MWh	€42.0 - €43.5	0% Up / 1% Dn	HOLD	0.0 MW	Batch 6 Dispatched
Q47	2026-09-17 11:30	€20.58	€19.98	-0.60 €/MWh	€19.5 - €21.0	0% Up / 1% Dn	HOLD	0.0 MW	Batch 6 Dispatched
Q48	2026-09-17 11:45	€9.21	€9.33	+0.12 €/MWh	€8.1 - €9.6	0% Up / 1% Dn	HOLD	0.0 MW	Batch 6 Dispatched
