Quarter	Delivery Time (CET)	Spot Price (€/MWh)	Pred Imbalance (€/MWh)	Pred Spread (€/MWh)	Quantiles (q10-q90)	P(Up) / P(Dn)	Recommended Action	Volume (MW)	Status
Q65	2026-09-21 16:00	€2.00	€2.19	+0.19 €/MWh	€0.9 - €2.4	0% Up / 1% Dn	HOLD	0.0 MW	Batch 9 Dispatched
Q66	2026-09-21 16:15	€4.10	€4.56	+0.46 €/MWh	€3.0 - €4.5	0% Up / 1% Dn	HOLD	0.0 MW	Batch 9 Dispatched
Q67	2026-09-21 16:30	€10.50	€11.16	+0.66 €/MWh	€9.4 - €10.9	0% Up / 1% Dn	HOLD	0.0 MW	Batch 9 Dispatched
Q68	2026-09-21 16:45	€38.55	€40.15	+1.60 €/MWh	€34.7 - €38.9	0% Up / 1% Dn	BUY Spot	0.5 MW	Batch 9 Dispatched
Q69	2026-09-21 17:00	€6.69	€3.72	-2.97 €/MWh	€5.6 - €7.1	0% Up / 1% Dn	SELL Spot	0.5 MW	Batch 9 Dispatched
Q70	2026-09-21 17:15	€52.96	€55.86	+2.90 €/MWh	€49.3 - €53.3	0% Up / 1% Dn	BUY Spot	0.5 MW	Batch 9 Dispatched
Q71	2026-09-21 17:30	€127.02	€132.28	+5.26 €/MWh	€123.4 - €127.4	0% Up / 1% Dn	BUY Spot	0.5 MW	Batch 9 Dispatched
Q72	2026-09-21 17:45	€201.72	€206.65	+4.93 €/MWh	€198.1 - €220.2	99% Up / 0% Dn	BUY Spot	13.9 MW	Batch 9 Dispatched
