Quarter	Delivery Time (CET)	Spot Price (€/MWh)	Pred Imbalance (€/MWh)	Pred Spread (€/MWh)	Quantiles (q10-q90)	P(Up) / P(Dn)	Recommended Action	Volume (MW)	Status
Q9	2026-09-22 02:00	€175.45	€175.37	-0.08 €/MWh	€174.8 - €175.8	0% Up / 0% Dn	HOLD	0.0 MW	Batch 2 Dispatched
Q10	2026-09-22 02:15	€173.92	€173.79	-0.13 €/MWh	€173.2 - €174.3	0% Up / 0% Dn	HOLD	0.0 MW	Batch 2 Dispatched
Q11	2026-09-22 02:30	€171.88	€171.74	-0.14 €/MWh	€171.2 - €172.3	0% Up / 0% Dn	HOLD	0.0 MW	Batch 2 Dispatched
Q12	2026-09-22 02:45	€170.99	€170.87	-0.12 €/MWh	€170.3 - €171.4	0% Up / 0% Dn	HOLD	0.0 MW	Batch 2 Dispatched
Q13	2026-09-22 03:00	€173.10	€173.03	-0.07 €/MWh	€172.4 - €173.5	0% Up / 0% Dn	HOLD	0.0 MW	Batch 2 Dispatched
Q14	2026-09-22 03:15	€170.49	€170.32	-0.17 €/MWh	€169.8 - €170.9	0% Up / 0% Dn	HOLD	0.0 MW	Batch 2 Dispatched
Q15	2026-09-22 03:30	€170.05	€169.91	-0.14 €/MWh	€169.4 - €170.4	0% Up / 0% Dn	HOLD	0.0 MW	Batch 2 Dispatched
Q16	2026-09-22 03:45	€171.05	€170.94	-0.11 €/MWh	€170.4 - €171.4	0% Up / 0% Dn	HOLD	0.0 MW	Batch 2 Dispatched
