Quarter	Delivery Time (CET)	Spot Price (€/MWh)	Pred Imbalance (€/MWh)	Pred Spread (€/MWh)	Quantiles (q10-q90)	P(Up) / P(Dn)	Recommended Action	Volume (MW)	Status
Q73	2026-09-21 18:00	€159.80	€157.72	-2.08 €/MWh	€158.7 - €160.2	0% Up / 1% Dn	SELL Spot	0.5 MW	Batch 10 Dispatched
Q74	2026-09-21 18:15	€186.38	€188.02	+1.64 €/MWh	€182.5 - €186.8	0% Up / 1% Dn	BUY Spot	0.5 MW	Batch 10 Dispatched
Q75	2026-09-21 18:30	€217.68	€219.60	+1.92 €/MWh	€213.8 - €236.5	99% Up / 0% Dn	BUY Spot	3.1 MW	Batch 10 Dispatched
Q76	2026-09-21 18:45	€261.31	€263.49	+2.18 €/MWh	€257.7 - €287.4	99% Up / 0% Dn	BUY Spot	4.0 MW	Batch 10 Dispatched
Q77	2026-09-21 19:00	€218.49	€217.34	-1.15 €/MWh	€217.4 - €243.8	99% Up / 0% Dn	HOLD	0.0 MW	Batch 10 Dispatched
Q78	2026-09-21 19:15	€220.33	€220.62	+0.29 €/MWh	€219.2 - €245.4	99% Up / 0% Dn	HOLD	0.0 MW	Batch 10 Dispatched
Q79	2026-09-21 19:30	€245.10	€246.19	+1.09 €/MWh	€241.2 - €271.1	99% Up / 0% Dn	HOLD	0.0 MW	Batch 10 Dispatched
Q80	2026-09-21 19:45	€269.21	€270.02	+0.81 €/MWh	€265.3 - €294.8	99% Up / 0% Dn	HOLD	0.0 MW	Batch 10 Dispatched
