Price Area,Model,MAE,RMSE,R2,MAPE
DK2,Random Forest,3.718771200000003,48.527887355401774,0.9591664778567547,0.7196727829516897
DK2,XGBoost,9.498395119258165,146.78188983037626,0.6264239529613053,11339.820959945047
DK2,LightGBM,14.172124629774446,125.1840309991057,0.7282735366088505,70736.89653988091
DK1,Random Forest,0.8762240684885051,20.116718142976822,0.9808107860064466,3249.39373212633
DK1,XGBoost,3.375315578413755,43.278897262175434,0.9111831641788798,319386.2309120719
DK1,LightGBM,4.716994918327591,40.98585987042781,0.9203453697986204,341768.2170174412
