timestamp,time_dk,price_area,satisfied_demand,imbalance_price_eur,imbalance_price_dkk,spot_price_eur,dominating_direction,afrr_up,afrr_vwa_up_eur,afrr_vwa_up_dkk,afrr_down,afrr_vwa_down_eur,afrr_vwa_down_dkk,mfrr_marginal_up_eur,mfrr_marginal_up_dkk,mfrr_marginal_down_eur,mfrr_marginal_down_dkk,hour,day_of_week,month,day_of_year,imbalance_price,spot_price,lag_1_imbalance,lag_2_imbalance,lag_3_imbalance,lag_6_imbalance,lag_12_imbalance,lag_24_imbalance,rolling_mean_3,rolling_std_3,rolling_mean_6,rolling_std_6,rolling_mean_12,rolling_std_12,rolling_mean_24,rolling_std_24,price_diff_spot_imbalance,price_ratio_spot_imbalance,regime
17/06/2026 20:00,17/06/2026 22:00,DK2,0,172.74,1291.21,172.74,0,0.02,198.27,1482.05,-8.55,18.98,141.87,172.74,1291.21,69.47,519.28,20,2,6,168,172.74,172.74,,,,,,,172.74,,172.74,,172.74,,172.74,,0,0.9999999421095321,0
17/06/2026 20:00,17/06/2026 22:00,DK1,-62,69.47,519.28,172.63,-1,3.92,199.97,1494.76,0,0,0,172.63,1290.39,69.47,519.28,20,2,6,168,69.47,172.63,,,,,,,69.47,,69.47,,69.47,,69.47,,103.16,2.484957178,0
17/06/2026 20:15,17/06/2026 22:15,DK1,-92,98.05,732.91,159.77,-1,2.63,207,1547.3,0,98.05,732.91,159.77,1194.26,133.04,994.46,20,2,6,168,98.05,159.77,69.47,,,,,,83.75999999999999,20.209111806311533,83.75999999999999,20.209111806311533,83.75999999999999,20.209111806311533,83.75999999999999,20.209111806311533,61.72000000000001,1.629474591588517,0
17/06/2026 20:15,17/06/2026 22:15,DK2,-49,26.52,198.23,157.33,-1,0.13,193.6,1447.14,-6.87,26.52,198.23,157.33,1176.03,133.04,994.46,20,2,6,168,26.52,157.33,172.74,,,,,,99.63000000000001,103.3931535,99.63000000000001,103.3931535,99.63000000000001,103.3931535,99.63000000000001,103.3931535,130.81,5.932501533747537,0
17/06/2026 20:30,17/06/2026 22:30,DK1,-164,69.32,518.16,154.54,-1,1.52,201.89,1509.11,-0.07,102.32,764.83,154.54,1155.17,69.32,518.16,20,2,6,168,69.32,154.54,98.05,69.47,,,,,78.94666666666666,16.544141964252283,78.94666666666666,16.544141964252283,78.94666666666666,16.544141964252283,78.94666666666666,16.544141964252283,85.22,2.229370711285241,0
17/06/2026 20:30,17/06/2026 22:30,DK2,-117,69.32,518.16,151.76,-1,1.55,201.27,1504.47,-0.26,86.61,647.4,151.76,1134.39,69.32,518.16,20,2,6,168,69.32,151.76,26.52,172.74,,,,,89.52666666666666,75.17515635722572,89.52666666666666,75.17515635722572,89.52666666666666,75.17515635722572,89.52666666666666,75.17515635722572,82.44,2.189266850942462,0
17/06/2026 20:45,17/06/2026 22:45,DK1,29,226.32,1691.72,146.87,1,2.03,226.32,1691.72,-0.35,98.51,736.35,147,1098.81,146.87,1097.84,20,2,6,168,226.32,146.87,69.32,98.05,69.47,,,,131.23,83.59386520552809,115.78999999999999,74.91459982317643,115.78999999999999,74.91459982317643,115.78999999999999,74.91459982317643,-79.45,0.6489483629839006,1
17/06/2026 20:45,17/06/2026 22:45,DK2,0,144.22,1078.03,144.22,0,2.06,202.2,1511.42,-0.18,102.73,767.9,147,1098.81,144.22,1078.03,20,2,6,168,144.22,144.22,69.32,26.52,172.74,,,,80.02,59.57507868228124,103.2,67.19654951458942,103.2,67.19654951458942,103.2,67.19654951458942,0,0.9999999306614942,0
17/06/2026 21:00,17/06/2026 23:00,DK1,213,307.47,2298.31,151.84,1,5.96,197.95,1479.66,-0.07,110.08,822.84,307.47,2298.31,151.84,1134.99,21,2,6,168,307.47,151.84,226.32,69.32,98.05,,,,201.03666666666663,121.07142864166318,154.126,107.50531349658957,154.126,107.50531349658957,154.126,107.50531349658957,-155.63,0.4938367810245949,1
17/06/2026 21:00,17/06/2026 23:00,DK2,0,149.11,1114.58,149.11,0,2.98,205.66,1537.29,0,173.48,1296.75,307.47,2298.31,149.11,1114.58,21,2,6,168,149.11,149.11,144.22,69.32,26.52,,,,120.88333333333333,44.722041918201064,112.38200000000002,61.70962501911676,112.38200000000002,61.70962501911676,112.38200000000002,61.70962501911676,0,0.9999999329354213,0
17/06/2026 21:15,17/06/2026 23:15,DK1,292,500.4,3740.44,145.16,1,4.75,200,1494.98,-1.67,84.59,632.3,500.4,3740.44,145.16,1085.06,21,2,6,168,500.4,145.16,307.47,226.32,69.32,,,,344.73,140.78775621480727,211.83833333333334,170.96840192464413,211.83833333333334,170.96840192464413,211.83833333333334,170.96840192464413,-355.24,0.2900879238591542,1
17/06/2026 21:15,17/06/2026 23:15,DK2,87,500.4,3740.44,142.55,1,0.36,203.34,1519.95,-1.07,110.64,827.02,500.4,3740.44,142.55,1065.55,21,2,6,168,500.4,142.55,149.11,144.22,69.32,,,,264.57666666666665,204.2436325404866,177.05166666666665,167.74819515174124,177.05166666666665,167.74819515174124,177.05166666666665,167.74819515174124,-357.85,0.2848720966252579,1
17/06/2026 21:30,17/06/2026 23:30,DK1,381,563.29,4210.54,138.85,1,0.31,175.82,1314.24,-6.9,53.83,402.37,563.29,4210.54,138.85,1037.89,21,2,6,168,563.29,138.85,500.4,307.47,226.32,69.47,,,457.0533333333333,133.30479448742022,294.14166666666665,204.33182418964174,262.04571428571427,204.9486840534432,262.04571428571427,204.9486840534432,-424.44,0.24649824696873288,1
17/06/2026 21:30,17/06/2026 23:30,DK2,73,563.29,4210.54,136.36,1,0.01,195.98,1464.93,-8.21,55.59,415.53,563.29,4210.54,136.36,1019.28,21,2,6,168,563.29,136.36,500.4,149.11,144.22,172.74,,,404.26666666666665,223.19830069544284,242.14333333333332,229.9726914802422,232.22857142857143,211.56791631598045,232.22857142857143,211.56791631598045,-426.93,0.24207778866875346,1
17/06/2026 21:45,17/06/2026 23:45,DK1,273,334.5,2500.35,134.4,1,0,0,0,-4.42,47.13,352.29,334.5,2500.35,134.4,1004.63,21,2,6,168,334.5,134.4,563.29,500.4,307.47,98.05,,,466.06333333333333,118.19674713516167,333.55,180.34202216898868,271.10249999999996,191.46696811348798,271.10249999999996,191.46696811348798,-200.1,0.40179370996132413,1
17/06/2026 21:45,17/06/2026 23:45,DK2,0,131.98,986.54,131.98,0,0,0,0,-9.03,53.24,397.96,334.5,2500.35,131.98,986.54,21,2,6,168,131.98,131.98,563.29,500.4,149.11,26.52,,,398.5566666666667,232.99383561230397,259.71999999999997,213.64741842577922,219.6975,199.0547137095728,219.6975,199.0547137095728,0,0.9999999242309499,0
17/06/2026 22:00,18/06/2026 00:00,DK1,0,142.59,1065.85,142.59,0,2.68,157.89,1180.21,-1.52,37.02,276.72,142.59,1065.85,142.59,1065.85,22,2,6,168,142.59,142.59,334.5,563.29,500.4,69.32,,,346.7933333333333,210.61924658808684,345.7616666666667,160.23089882000497,256.8233333333333,184.15265759689703,256.8233333333333,184.15265759689703,0,0.9999999298688597,0
17/06/2026 22:00,18/06/2026 00:00,DK2,-28,60.17,449.76,140.03,-1,1.13,142.1,1062.18,-2.54,60.17,449.76,140.53,1050.45,140.03,1046.71,22,2,6,168,60.17,140.03,131.98,563.29,500.4,69.32,,,251.8133333333333,272.1258062612463,258.195,215.30452189863544,201.97222222222223,193.64297281193666,201.97222222222223,193.64297281193666,79.86,2.3272391013396874,0
17/06/2026 22:15,18/06/2026 00:15,DK2,-70.9,87.6,654.8,132.37,-1,0,0,0,-2.25,87.6,654.8,137.33,1026.53,132.37,989.45,22,2,6,168,87.6,132.37,60.17,131.98,563.29,144.22,,,93.25,36.236872105633914,248.75833333333333,222.42222689440607,190.535,186.1163650485601,190.535,186.1163650485601,44.77000000000001,1.511072886863826,0
17/06/2026 22:15,18/06/2026 00:15,DK1,0,134.8,1007.62,134.8,0,0.41,130.44,975.03,-1.03,77.22,577.21,137.33,1026.53,134.8,1007.62,22,2,6,168,134.8,134.8,142.59,334.5,563.29,226.32,,,203.96333333333334,113.11514944220926,330.5083333333333,177.32018084997168,244.621,177.85710084534466,244.621,177.85710084534466,0,0.9999999258160293,0
17/06/2026 22:30,18/06/2026 00:30,DK2,-27,32.98,246.52,131.45,-1,0,0,0,-8.14,32.98,246.52,133.4,997.15,131.45,982.58,22,2,6,168,32.98,131.45,87.6,60.17,131.98,149.11,,,60.25,27.310087879757482,229.4033333333333,237.3777739104204,176.2118181818182,182.84436036247777,176.2118181818182,182.84436036247777,98.47,3.98574773,0
17/06/2026 22:30,18/06/2026 00:30,DK1,75,133.86,1000.59,133.86,1,0,0,0,-10.72,26.95,201.45,133.86,1000.59,133.4,997.15,22,2,6,168,133.86,133.86,134.8,142.59,334.5,307.47,,,137.08333333333334,4.792017668303111,301.5733333333333,195.10439745599447,234.5518181818182,172.00321548262878,234.5518181818182,172.00321548262878,0,0.999999925,0
17/06/2026 22:45,18/06/2026 00:45,DK2,-76.4,57.31,428.39,125.66,-1,0.73,133.78,999.99,-2.73,57.31,428.39,125.66,939.3,59.41,444.08,22,2,6,168,57.31,125.66,32.98,87.6,60.17,500.4,,,59.29666666666666,27.36414137760237,155.55499999999998,202.5815893658651,166.3033333333333,177.68207221855215,166.3033333333333,177.68207221855215,68.35,2.1926361555337364,0
17/06/2026 22:45,18/06/2026 00:45,DK1,250.6,138,1031.54,127.96,1,0.01,120.56,901.17,-5.12,42.41,317.01,138,1031.54,127.96,956.49,22,2,6,168,138,127.96,133.86,134.8,142.59,500.4,,,135.5533333333333,2.1703763114559407,241.17333333333332,176.44481377095408,226.50583333333336,166.35024947153647,226.50583333333336,166.35024947153647,-10.04,0.9272463096198326,1
17/06/2026 23:00,18/06/2026 01:00,DK2,-38.2,126.9,948.56,126.9,-1,14.03,250.03,1868.95,0,0,0,133.78,999.99,126.9,948.56,23,2,6,168,126.9,126.9,57.31,32.98,87.6,563.29,172.74,,72.39666666666666,48.74368916417188,82.82333333333334,40.075949229764625,162.48333333333332,178.02354028883286,163.2723076923077,170.4683002864876,0,0.9999999211977997,0
17/06/2026 23:00,18/06/2026 01:00,DK1,99.5,200.67,1499.99,129.24,1,0.51,115.29,861.78,0,81.44,608.76,200.67,1499.99,129.24,966.06,23,2,6,168,200.67,129.24,138,133.86,134.8,563.29,69.47,,157.51000000000002,37.434931547953944,180.73666666666668,79.53576621034507,237.43916666666667,159.2508725512464,224.5184615384615,159.42934834622687,-71.43,0.644042426,1
17/06/2026 23:15,18/06/2026 01:15,DK2,0,123.85,925.77,123.85,0,10.31,253.62,1895.78,-0.08,91.14,681.26,123.85,925.77,112.92,844.07,23,2,6,168,123.85,123.85,126.9,57.31,32.98,131.98,26.52,,102.68666666666667,39.326925042944815,81.46833333333335,38.173817947209216,170.59416666666667,173.42361926053854,160.45642857142857,164.1191890344961,0,0.9999999192571725,0
17/06/2026 23:15,18/06/2026 01:15,DK1,0,126.13,942.81,126.13,0,1.96,121.71,909.77,-0.16,79.56,594.7,126.13,942.81,112.92,844.07,23,2,6,168,126.13,126.13,200.67,138,133.86,334.5,98.05,,154.9333333333333,40.05129503,146.00833333333333,27.32058961052398,239.77916666666667,157.2097406453807,217.4907142857143,155.41543470841108,0,0.999999921,0
17/06/2026 23:30,18/06/2026 01:30,DK2,65,136.4,1019.58,121.88,1,0.99,130.69,976.89,-0.49,86.69,648,136.4,1019.58,121.88,911.04,23,2,6,168,136.4,121.88,123.85,126.9,57.31,60.17,69.32,,129.04999999999998,6.545418244853498,94.17333333333333,42.14633728649113,176.18416666666667,170.92557548180983,158.85266666666666,158.27113663704117,-14.52,0.8935483215873664,1
17/06/2026 23:30,18/06/2026 01:30,DK1,0,124.13,927.86,124.13,0,3.92,124.02,927.04,-0.24,78.6,587.53,136.4,1019.58,124.13,927.86,23,2,6,168,124.13,124.13,126.13,200.67,138,142.59,69.32,,150.30999999999997,43.62450228942443,142.93166666666664,28.78282224985366,244.34666666666666,152.53374758234696,211.26666666666668,151.68967074103563,0,0.999999919,0
17/06/2026 23:45,18/06/2026 01:45,DK1,-46.1,75.63,565.33,122.26,-1,0.82,116.47,870.6,-0.33,75.63,565.33,122.26,913.88,104,777.39,23,2,6,168,75.63,122.26,124.13,126.13,200.67,134.8,226.32,,108.63,28.596328435657462,133.07000000000002,40.05528629282287,231.7891666666667,160.16470184601923,202.789375,150.4180974691875,46.63000000000001,1.616554063658064,0
17/06/2026 23:45,18/06/2026 01:45,DK2,41,121.89,911.12,120.06,1,0.8,121.89,911.12,-0.13,88.16,658.99,120.06,897.44,104,777.39,23,2,6,168,121.89,120.06,136.4,123.85,126.9,87.6,144.22,,127.38000000000001,7.872782227399757,99.88833333333334,43.38342144952001,174.32333333333335,171.4260169,156.5425,153.18341653064147,-1.83,0.984986382,1
18/06/2026 00:00,18/06/2026 02:00,DK2,50,208.66,1559.67,121.1,1,1.35,208.66,1559.67,-0.88,81.84,611.73,134.94,1008.64,121.1,905.19,0,3,6,169,208.66,121.1,121.89,136.4,123.85,32.98,149.11,,155.65,46.47773768160466,129.16833333333332,48.210468330712914,179.28583333333333,171.49170393177693,159.60823529411766,148.8568612,-87.56,0.5803699520574163,1
18/06/2026 00:00,18/06/2026 02:00,DK1,-49,74.4,556.12,123.33,-1,2.27,152.51,1139.97,-0.2,74.4,556.12,134.94,1008.64,123.33,921.85,0,3,6,169,74.4,123.33,75.63,124.13,126.13,133.86,307.47,,91.38666666666666,28.36322677928805,123.16000000000001,46.635664464012976,212.36666666666665,164.2329299464266,195.2370588235294,148.9333439732648,48.92999999999999,1.6576610675186736,0
18/06/2026 00:15,18/06/2026 02:15,DK2,0,119.4,892.48,119.4,0,0.46,130.45,975.07,-0.27,93.5,698.88,119.4,892.48,102.44,765.71,0,3,6,169,119.4,119.4,208.66,121.89,136.4,57.31,500.4,,149.98333333333332,50.83073315754346,139.51666666666668,34.38173507353393,147.53583333333333,138.78652826018504,157.37444444444444,144.72300667633294,0,0.9999999162479132,0
18/06/2026 00:15,18/06/2026 02:15,DK1,-143,72.1,538.93,121.6,-1,0.01,115.54,863.63,-0.97,72.1,538.93,121.6,908.92,102.44,765.71,0,3,6,169,72.1,121.6,74.4,75.63,124.13,138,500.4,,74.04333333333334,1.7918240240941312,112.17666666666666,50.07498843401432,176.67499999999998,140.81638718558287,188.3961111111111,147.3727998,49.5,1.6865462293278461,0
18/06/2026 00:30,18/06/2026 02:30,DK2,-87,22,164.44,118.95,-1,0.2,127.46,952.73,-0.23,92.98,695,118.95,889.12,22,164.44,0,3,6,169,22,118.95,119.4,208.66,121.89,126.9,563.29,,116.68666666666665,93.35957654859729,122.03333333333335,59.54410723712862,102.42833333333334,52.544513048606184,150.24947368421053,144.03364354181224,96.95,5.406815724174671,0
18/06/2026 00:30,18/06/2026 02:30,DK1,-77,73.61,550.21,121.14,-1,0.32,118.52,885.9,-0.3,73.61,550.21,121.14,905.49,102.18,763.76,0,3,6,169,73.61,121.14,72.1,74.4,75.63,200.67,563.29,,73.37,1.1686316784973285,91,26.469351333192883,135.86833333333334,73.4171341,182.35473684210524,145.62146546472317,47.53,1.6457000888873674,0
18/06/2026 00:45,18/06/2026 02:45,DK2,-46,58.78,439.36,115.59,-1,0.46,139.82,1045.11,-0.37,87.54,654.34,115.59,864,58.78,439.36,0,3,6,169,58.78,115.59,22,119.4,208.66,123.85,131.98,,66.72666666666667,49.183860496441426,111.18833333333335,64.83749421952297,96.32833333333333,53.04846871808203,145.676,141.67619862504114,56.81,1.966484864497301,0
18/06/2026 00:45,18/06/2026 02:45,DK1,-67,76.06,568.53,120.46,-1,1.79,137.33,1026.5,-0.01,76.06,568.53,120.46,900.4,102.09,763.09,0,3,6,169,76.06,120.46,73.61,72.1,74.4,126.13,334.5,,73.92333333333333,1.998507777,82.655,20.36853136581033,114.33166666666666,40.280147339563605,177.04,143.7165785770547,44.39999999999999,1.5837494630884217,0
18/06/2026 01:00,18/06/2026 03:00,DK1,-43,73.23,547.37,120.58,-1,2.63,130.31,974.03,-0.29,73.23,547.37,136.69,1021.72,120.58,901.3,1,3,6,169,73.23,120.58,76.06,73.61,72.1,124.13,142.59,,74.3,1.5360013020787415,74.17166666666667,1.499245365730759,108.55166666666668,40.829251731689624,172.09666666666666,141.89749695936618,47.349999999999994,1.646592702,0
18/06/2026 01:00,18/06/2026 03:00,DK2,53,207.89,1553.92,110.7,1,2.09,207.89,1553.92,-0.17,90.21,674.29,136.69,1021.72,110.7,827.45,1,3,6,169,207.89,110.7,58.78,22,119.4,136.4,60.17,,96.22333333333331,98.43919663088175,123.10333333333331,76.00432110522844,108.63833333333332,60.5097194,148.63857142857142,138.75464465327693,-97.19,0.5324931197992632,1
18/06/2026 01:15,18/06/2026 03:15,DK2,38,147.82,1104.91,110.68,1,0.22,147.82,1104.91,-0.23,90.07,673.25,136.69,1021.72,110.68,827.3,1,3,6,169,147.82,110.68,207.89,58.78,22,121.89,87.6,,138.16333333333333,75.02257282533965,127.425,76.65593877841432,113.65666666666668,61.10056915868415,148.60136363636363,135.41078030150138,-37.14,0.7487484272257864,1
18/06/2026 01:15,18/06/2026 03:15,DK1,0,118.72,887.4,118.72,0,1.85,107.25,801.66,-0.01,70.87,529.73,136.69,1021.72,118.72,887.4,1,3,6,169,118.72,118.72,73.23,76.06,73.61,75.63,134.8,,89.33666666666666,25.486024274753472,81.35333333333334,18.35324458145387,107.21166666666666,40.14765765460668,169.67045454545453,138.9445861272373,0,0.9999999157682011,0
18/06/2026 01:30,18/06/2026 03:30,DK2,47,164.6,1230.34,110.7,1,0.07,164.6,1230.34,-0.78,94.41,705.69,110.7,827.45,102.1,763.17,1,3,6,169,164.6,110.7,147.82,207.89,58.78,208.66,32.98,,173.43666666666664,30.994616199162444,120.08166666666666,69.05066673585905,124.625,56.976009066017454,149.29695652173913,132.3395247231626,-53.9,0.6725394488129133,1
18/06/2026 01:30,18/06/2026 03:30,DK1,-59,72.2,539.67,118.91,-1,1.52,88.19,659.19,-0.1,72.2,539.67,118.91,888.82,102.1,763.17,1,3,6,169,72.2,118.91,118.72,73.23,76.06,74.4,133.86,,88.05000000000001,26.565991417599864,80.98666666666666,18.54095970187805,102.07333333333334,40.37216870643178,165.43260869565216,137.26301611463072,46.709999999999994,1.646952680477468,0
18/06/2026 01:45,18/06/2026 03:45,DK1,-62,70.73,528.69,119.13,-1,2.42,113.86,851.07,-0.08,70.73,528.69,119.13,890.46,102.1,763.17,1,3,6,169,70.73,119.13,72.2,118.72,73.23,72.1,138,,87.21666666666665,27.292585684271888,80.75833333333334,18.680200659164925,96.46750000000002,39.592936496988045,161.48666666666665,135.6305525624879,48.39999999999999,1.6842921413414191,0
18/06/2026 01:45,18/06/2026 03:45,DK2,-0.1,110.61,826.78,110.61,0,0.61,195.2,1459.06,-1.39,89.74,670.78,110.61,826.78,58.78,439.36,1,3,6,169,110.61,110.61,164.6,147.82,207.89,119.4,57.31,,141.01000000000002,27.631722711406535,118.61666666666667,69.1611789,129.06666666666666,53.203974447118995,147.685,129.6712925556134,0,0.9999999095922693,0
18/06/2026 02:00,18/06/2026 04:00,DK1,-52,73.04,545.95,117.38,-1,0.2,147.02,1098.93,-0.67,73.04,545.95,117.38,877.38,102.1,763.17,2,3,6,169,73.04,117.38,70.73,72.2,118.72,73.61,200.67,69.47,71.99000000000001,1.1692305161887362,80.66333333333334,18.725220069912815,85.83166666666666,22.516341876848777,161.63541666666666,135.52716573437502,44.33999999999999,1.607064402099616,0
18/06/2026 02:00,18/06/2026 04:00,DK2,-0.3,110.67,827.23,110.67,0,0.69,189.85,1419.07,-0.43,88.15,658.89,110.67,827.23,54.68,408.72,2,3,6,169,110.67,110.67,110.61,164.6,147.82,22,126.9,172.74,128.62666666666667,31.15383496992621,133.395,51.641684228925044,127.71416666666666,53.469688687454756,145.09875,129.76879829686735,0,0.99999991,0
18/06/2026 02:15,18/06/2026 04:15,DK2,0,110.66,827.15,110.66,0,0.27,189.75,1418.32,-1.27,90.27,674.74,110.66,827.15,77.66,580.49,2,3,6,169,110.66,110.66,110.67,110.61,164.6,58.78,123.85,26.52,110.64666666666666,0.032145504,142.04166666666666,39.58588305,126.61500000000001,53.691457336424435,148.60458333333332,127.5434742584104,0,0.9999999096331186,0
18/06/2026 02:15,18/06/2026 04:15,DK1,30,146.34,1093.85,118.2,1,0.68,146.34,1093.85,-0.33,74.01,553.2,118.2,883.51,102.1,763.17,2,3,6,169,146.34,118.2,73.04,70.73,72.2,76.06,126.13,98.05,96.70333333333333,43.00212824190593,92.37666666666667,32.31776642447102,87.51583333333333,26.250727940844328,163.6475,134.89912044867486,-28.14,0.8077080218868373,1
18/06/2026 02:30,18/06/2026 04:30,DK2,47,110.68,827.3,110.68,1,0,0,0,-4.61,88.14,658.82,110.68,827.3,90.48,676.31,2,3,6,169,110.68,110.68,110.66,110.67,110.61,207.89,136.4,69.32,110.67,0.010000003512502721,125.83999999999999,24.115546023260727,124.47166666666665,53.77862871123249,150.32791666666665,126.70227371691571,0,0.99999991,0
18/06/2026 02:30,18/06/2026 04:30,DK1,-73,75.55,564.71,119.61,-1,0.24,134.88,1008.19,-0.25,75.55,564.71,119.61,894.05,102.11,763.24,2,3,6,169,75.55,119.61,146.34,73.04,70.73,73.23,124.13,69.32,98.31,41.61412861,92.76333333333332,32.05568571512184,83.46749999999999,23.714253146002925,163.90708333333333,134.71558560228533,44.06,1.583189730881571,0
18/06/2026 02:45,18/06/2026 04:45,DK2,0,113.48,848.23,113.48,0,0,113.61,849.2,-2.85,81.17,606.72,113.48,848.23,32,239.19,2,3,6,169,113.48,113.48,110.68,110.66,110.67,147.82,121.89,144.22,111.60666666666667,1.6223850755610605,120.11666666666667,21.821584421546316,123.77083333333333,53.87005213868125,149.04708333333332,126.92188821678667,0,0.9999999118787529,0
18/06/2026 02:45,18/06/2026 04:45,DK1,-147,74.91,559.93,120.7,-1,0.27,143.67,1073.89,-1.22,74.91,559.93,120.7,902.2,102.11,763.24,2,3,6,169,74.91,120.7,75.55,146.34,73.04,118.72,75.63,226.32,98.93333333333332,41.05662471920122,85.46166666666666,29.876217576304164,83.40750000000001,23.736785845449035,157.59833333333333,135.21006971976306,45.790000000000006,1.6112666384639382,0
18/06/2026 03:00,18/06/2026 05:00,DK2,0,86.97,650.07,86.97,0,0.6,195.96,1464.74,-0.5,99.15,741.12,102.75,768.03,86.97,650.07,3,3,6,169,86.97,86.97,113.48,110.68,110.66,164.6,208.66,149.11,103.71,14.56470734344061,107.17833333333333,9.964331220241167,113.63,47.51640903175156,146.45791666666668,127.55279909253493,0,0.9999998850178354,0
18/06/2026 03:00,18/06/2026 05:00,DK1,-180,102.75,768.03,124.34,-1,4.12,161.48,1207.01,0,0,0,124.34,929.4,102.75,768.03,3,3,6,169,102.75,124.34,74.91,75.55,146.34,72.2,74.4,307.47,84.40333333333332,15.89190150149826,90.55333333333334,29.767116532621465,85.77,24.16572592,149.06833333333333,131.7575358018649,21.590000000000003,1.210121536727831,0
18/06/2026 03:15,18/06/2026 05:15,DK2,-36.3,58.58,437.87,110.65,-1,0.61,157.7,1178.76,-0.31,97.55,729.16,110.65,827.08,58.58,437.87,3,3,6,169,58.58,110.65,86.97,113.48,110.68,110.61,119.4,500.4,86.34333333333332,27.455364381727158,98.50666666666666,21.887322053341126,108.56166666666665,50.022589412335954,128.04875,103.94761905433532,52.07000000000001,1.8888695990321613,0
18/06/2026 03:15,18/06/2026 05:15,DK1,-103,85.48,638.94,124.99,-1,1.18,159.18,1189.82,-0.35,85.48,638.94,124.99,934.26,103.04,770.19,3,3,6,169,85.48,124.99,102.75,74.91,75.55,70.73,72.1,500.4,87.71333333333332,14.053726670649427,93.01166666666666,28.37928781112497,86.885,23.783305642250614,131.78,108.89112440375038,39.50999999999999,1.4622132121884401,0
18/06/2026 03:30,18/06/2026 05:30,DK1,-127,70.81,529.28,128.13,-1,0.4,176.55,1319.66,-2.53,70.81,529.28,128.13,957.73,108,807.27,3,3,6,169,70.81,128.13,85.48,102.75,74.91,73.04,73.61,563.29,86.34666666666668,15.987627507961362,92.63999999999999,28.705879537126187,86.65166666666669,23.93861195692484,111.26,59.023997183164894,57.31999999999999,1.809489929460538,0
18/06/2026 03:30,18/06/2026 05:30,DK2,0,124.63,931.57,124.63,0,0.4,196.75,1470.65,-1.6,86.99,650.22,124.63,931.57,108,807.27,3,3,6,169,124.63,124.63,58.58,86.97,113.48,110.67,22,563.29,90.05999999999999,33.13324161623908,100.83333333333333,24.071875428945553,117.11416666666666,42.009068384280376,109.77125000000001,47.124537438624785,0,0.9999999197625034,0
18/06/2026 03:45,18/06/2026 05:45,DK2,0,128.02,956.91,128.02,0,1.9,236.21,1765.6,-2.07,73.61,550.21,128.02,956.91,115.53,863.55,3,3,6,169,128.02,128.02,124.63,58.58,86.97,110.66,58.78,131.98,103.74333333333334,39.149304378665605,103.72666666666667,26.41817228096359,122.88416666666666,37.81405161104028,109.60625,47.05026986130622,0,0.9999999218872112,0
18/06/2026 03:45,18/06/2026 05:45,DK1,-99,79.66,595.43,131.26,-1,0.37,156.06,1166.5,-1.44,79.66,595.43,131.26,981.13,115.53,863.55,3,3,6,169,79.66,131.26,70.81,85.48,102.75,146.34,76.06,334.5,78.65,7.386968254973673,81.52666666666666,11.522941754025561,86.95166666666667,23.81605372750695,100.64166666666665,35.25350918908532,51.599999999999994,1.6477527431894623,0
18/06/2026 04:00,18/06/2026 06:00,DK2,-91,94.31,704.94,131.95,-1,1.34,219.26,1638.9,-0.77,94.31,704.94,131.95,986.29,114.75,857.72,4,3,6,169,94.31,131.95,128.02,124.63,58.58,110.68,207.89,60.17,115.65333333333335,18.561423257212844,100.99833333333333,26.40174647000976,113.41916666666667,27.376805198539536,111.02875,45.99490040849049,37.639999999999986,1.3991091719744275,0
18/06/2026 04:00,18/06/2026 06:00,DK1,-86,94.48,706.21,134.37,-1,1.19,176.01,1315.62,-0.27,94.48,706.21,134.37,1004.38,114.75,857.72,4,3,6,169,94.48,134.37,79.66,70.81,85.48,75.55,73.23,142.59,81.64999999999999,11.959820232762246,84.68166666666666,12.134538172780449,88.72250000000001,23.490829980692485,98.63708333333334,34.11393371823131,39.89,1.4222056073025393,0
18/06/2026 04:15,18/06/2026 06:15,DK1,-147,94.53,706.58,137.86,-1,2.25,179.31,1340.29,-0.03,94.53,706.58,137.86,1030.46,117.97,881.79,4,3,6,169,94.53,137.86,94.48,79.66,70.81,74.91,118.72,134.8,89.55666666666667,8.570801207198977,87.95166666666667,11.606738416397006,86.70666666666666,21.648271118595705,96.95916666666666,33.23698358058725,43.33000000000001,1.4583728490031898,0
18/06/2026 04:15,18/06/2026 06:15,DK2,-64,94.85,708.98,135.38,-1,0.73,196.45,1468.4,-0.41,94.85,708.98,135.38,1011.92,117.97,881.79,4,3,6,169,94.85,135.38,94.31,128.02,124.63,113.48,147.82,87.6,105.72666666666667,19.308480865500673,97.89333333333333,25.727125503380137,109.00500000000001,25.534223558339622,111.33083333333333,45.85794008501234,40.53,1.4273061225823802,0
18/06/2026 04:30,18/06/2026 06:30,DK1,-80,102.8,768.4,136.02,-1,1.8,205.92,1539.19,-0.43,102.8,768.4,136.02,1016.71,119.3,891.73,4,3,6,169,102.8,136.02,94.53,94.48,79.66,102.75,72.2,133.86,97.27,4.789185734547263,87.96,11.619499128619935,89.25666666666666,21.586287875464066,95.66499999999998,32.33001015,33.22000000000001,1.3231516222615154,0
18/06/2026 04:30,18/06/2026 06:30,DK2,0,133.57,998.4,133.57,0,0.13,179.04,1338.27,-0.57,99.2,741.49,133.57,998.4,119.3,891.73,4,3,6,169,133.57,133.57,94.85,94.31,128.02,86.97,164.6,32.98,107.57666666666667,22.512506153989268,105.66000000000001,28.639146635331265,106.41916666666667,20.459181294529305,115.52208333333333,42.886095342568616,0,0.9999999251328947,0
