timestamp,time_dk,price_area,satisfied_demand,imbalance_price_eur,imbalance_price_dkk,spot_price_eur,dominating_direction,afrr_up,afrr_vwa_up_eur,afrr_vwa_up_dkk,afrr_down,afrr_vwa_down_eur,afrr_vwa_down_dkk,mfrr_marginal_up_eur,mfrr_marginal_up_dkk,mfrr_marginal_down_eur,mfrr_marginal_down_dkk,hour,day_of_week,month,quarter,is_weekend,is_peak_hour,imbalance_price,spot_price,price_regime,deviation,deviation_regime,volatility,volatility_regime,market_regime,price_regime_encoded,deviation_regime_encoded,volatility_regime_encoded,market_regime_encoded,lag_1_imbalance,lag_1_spot,lag_1_demand,lag_2_imbalance,lag_2_spot,lag_2_demand,lag_3_imbalance,lag_3_spot,lag_3_demand,lag_6_imbalance,lag_6_spot,lag_6_demand,lag_12_imbalance,lag_12_spot,lag_12_demand,lag_24_imbalance,lag_24_spot,lag_24_demand,rolling_mean_3,rolling_std_3,rolling_mean_6,rolling_std_6,rolling_mean_12,rolling_std_12,rolling_mean_24,rolling_std_24
2026-07-02 03:30:00,2026-07-02 05:30:00,DK2,43.0,226.84,1695.56,113.24,1,0.33,226.84,1695.56,-6.85,91.34,682.74,127.03,949.51,113.24,846.44,3,3,7,3,0,0,226.84,113.24,Spike,113.60000000000001,Extreme_Positive,46.610617567247154,Medium_Volatility,Supply_Constrained,5,1,2,2,112.18,112.18,0.0,112.27,112.27,0.0,112.1,112.1,0.0,115.44,115.44,0.0,128.12,128.12,0.0,143.96,143.96,0.0,150.4300000000001,66.17301640397007,131.71499999999995,46.610617567247154,149.495,85.55166960806154,132.80375,116.24442291671055
2026-07-02 03:30:00,2026-07-02 05:30:00,DK1,-111.0,43.23,323.13,111.2,-1,0.77,232.8,1740.11,-0.1,43.23,323.13,127.03,949.51,111.2,831.19,3,3,7,3,0,0,43.23,111.2,Normal,-67.97,Extreme_Negative,21.279540800222854,Low_Volatility,Normal,4,0,1,1,46.83,111.26,-177.0,13.67,110.98,-179.0,10.92,110.41,-201.0,46.83,114.64,-135.0,46.83,130.21,-143.0,146.6,146.6,-26.0,34.5766666666667,18.194959008877472,18.838333333333313,21.279540800222854,32.83416666666667,20.482130774416408,93.86791666666666,110.12364986999248
2026-07-02 03:45:00,2026-07-02 05:45:00,DK2,69.0,168.17,1257.02,115.47,1,0.0,0.0,0.0,-7.85,93.43,698.36,168.17,1257.02,115.47,863.1,3,3,7,3,0,0,168.17,115.47,Spike,52.69999999999999,Extreme_Positive,47.78352631050619,Medium_Volatility,Supply_Constrained,5,1,2,2,226.84,113.24,43.0,112.18,112.18,0.0,112.27,112.27,0.0,114.52,114.52,0.0,125.44,125.44,0.0,535.87,134.82,32.0,169.06333333333345,57.33521983330501,140.65666666666664,47.78352631050619,153.05583333333334,85.34844520694023,117.48291666666665,79.11151020960753
2026-07-02 03:45:00,2026-07-02 05:45:00,DK1,-70.0,20.17,150.76,113.66,-1,0.56,206.38,1542.63,-0.62,20.17,150.76,168.17,1257.02,113.66,849.57,3,3,7,3,0,0,20.17,113.66,Low,-93.49,Extreme_Negative,19.763750318913264,Low_Volatility,Normal,2,0,1,1,43.23,111.2,-111.0,46.83,111.26,-177.0,13.67,110.98,-179.0,2.66,114.12,-155.0,46.83,127.08,-188.0,535.87,135.7,85.0,36.74333333333337,14.465356315512159,21.756666666666646,19.763750318913264,30.6125,20.270808893122815,72.38041666666668,58.201470732888765
2026-07-02 04:00:00,2026-07-02 06:00:00,DK2,59.0,184.78,1381.18,127.21,1,0.66,184.78,1381.18,-3.2,59.3,443.25,150.75,1126.81,127.21,950.86,4,3,7,3,0,0,184.78,127.21,Spike,57.57000000000001,Extreme_Positive,48.35286740894318,Medium_Volatility,Supply_Constrained,5,1,2,2,168.17,115.47,69.0,226.84,113.24,43.0,112.18,112.18,0.0,112.38,112.38,0.0,124.37,124.37,0.0,166.17,166.17,-31.0,193.26333333333343,30.240989291579055,152.72333333333327,48.35286740894318,158.09,85.28420923860529,118.25833333333333,79.6984940486525
2026-07-02 04:00:00,2026-07-02 06:00:00,DK1,-35.0,43.89,328.06,129.54,-1,0.45,194.82,1456.22,-0.06,43.89,328.06,129.54,968.27,85.8,641.33,4,3,7,3,0,0,43.89,129.54,Normal,-85.64999999999999,Extreme_Negative,16.602895831801874,Low_Volatility,Normal,4,0,1,1,20.17,113.66,-70.0,43.23,111.2,-111.0,46.83,111.26,-177.0,-4.28,111.51,-127.0,46.83,124.12,-167.0,167.37,167.37,-26.0,35.76333333333337,13.508254266733703,29.784999999999982,16.602895831801874,30.367499999999996,20.073788936631175,67.23541666666667,54.79758634633785
2026-07-02 04:15:00,2026-07-02 06:15:00,DK2,41.0,424.77,3175.03,123.03,1,10.84,424.77,3175.03,0.0,0.0,0.0,123.03,919.61,86.86,649.25,4,3,7,3,0,0,424.77,123.03,Spike,301.74,Extreme_Positive,116.40908705938804,High_Volatility,Supply_Constrained,5,1,0,2,184.78,127.21,59.0,168.17,115.47,69.0,226.84,113.24,43.0,112.1,112.1,0.0,122.12,122.12,0.0,162.47,162.47,-49.0,259.24000000000007,143.59355382467567,204.83499999999995,116.40908705938804,183.31083333333333,113.69762774036921,129.18749999999997,101.12853612885506
2026-07-02 04:15:00,2026-07-02 06:15:00,DK1,87.0,187.3,1400.01,122.12,1,0.0,187.3,1400.01,-0.23,46.83,350.04,122.12,912.81,86.86,649.25,4,3,7,3,0,0,187.3,122.12,Spike,65.18,Extreme_Positive,64.26256092522522,Medium_Volatility,Supply_Constrained,5,1,2,2,43.89,129.54,-35.0,20.17,113.66,-70.0,43.23,111.2,-111.0,10.92,110.41,-201.0,46.83,121.72,-210.0,163.91,163.91,-123.0,83.7866666666667,90.42630830314064,59.18166666666665,64.26256092522522,42.07333333333333,49.67622832508275,68.21,56.76441376043191
2026-07-02 04:30:00,2026-07-02 06:30:00,DK2,0.0,117.36,877.23,117.36,0,3.22,207.38,1550.1,-0.09,81.25,607.32,117.36,877.23,89.0,665.25,4,3,7,3,0,0,117.36,117.36,Spike,0.0,Normal,115.61544545028076,High_Volatility,Volatile,5,5,0,3,424.77,123.03,41.0,184.78,127.21,59.0,168.17,115.47,69.0,112.27,112.27,0.0,401.36,118.26,45.3,23.34,160.0,-51.0,242.30333333333343,161.57638265951297,205.68333333333328,115.61544545028076,159.64416666666668,91.59267343251213,133.105,98.64041679801889
2026-07-02 04:30:00,2026-07-02 06:30:00,DK1,0.0,115.25,861.46,115.25,0,0.39,198.11,1480.81,-0.47,35.27,263.63,115.25,861.46,89.0,665.25,4,3,7,3,0,0,115.25,115.25,Spike,0.0,Normal,63.247103464650884,Medium_Volatility,Normal,5,5,2,1,187.3,122.12,87.0,43.89,129.54,-35.0,20.17,113.66,-70.0,13.67,110.98,-179.0,46.83,117.87,-169.0,162.09,162.09,-87.0,115.48000000000003,71.7052766538227,76.11166666666664,63.247103464650884,47.775,54.00933833396241,66.25833333333334,54.140903340201554
2026-07-02 04:45:00,2026-07-02 06:45:00,DK2,-57.0,59.77,446.76,111.18,-1,0.4,132.18,988.01,-0.94,59.77,446.76,111.18,831.04,86.87,649.33,4,3,7,3,0,0,59.77,111.18,Normal,-51.410000000000004,Extreme_Negative,125.63811705317319,High_Volatility,Volatile,4,0,0,3,117.36,117.36,0.0,424.77,123.03,41.0,184.78,127.21,59.0,112.18,112.18,0.0,114.92,114.92,0.0,14.92,149.53,-63.0,200.63333333333344,196.23222475764112,196.9483333333333,125.63811705317319,155.04833333333335,95.34746693811434,134.97375,96.70999826071186
2026-07-02 04:45:00,2026-07-02 06:45:00,DK1,0.0,109.17,816.01,109.17,0,1.05,277.44,2073.78,-0.33,15.77,117.88,109.17,816.01,86.87,649.33,4,3,7,3,0,0,109.17,109.17,Spike,0.0,Normal,62.591860945878864,Medium_Volatility,Normal,5,5,2,1,115.25,115.25,0.0,187.3,122.12,87.0,43.89,129.54,-35.0,46.83,111.26,-177.0,46.83,113.93,-151.0,151.45,151.45,-67.0,137.24000000000004,43.45968591696456,86.50166666666665,62.591860945878864,52.97,56.834441862464686,64.49666666666666,51.88941767515763
2026-07-02 05:00:00,2026-07-02 07:00:00,DK2,0.0,126.17,943.08,126.17,0,0.0,0.0,0.0,-10.42,10.41,77.81,150.9,1127.93,126.17,943.08,5,3,7,3,0,0,126.17,126.17,Spike,0.0,Normal,127.55521800381267,High_Volatility,Volatile,5,5,0,3,59.77,111.18,-57.0,117.36,117.36,0.0,424.77,123.03,41.0,226.84,113.24,43.0,115.44,115.44,0.0,37.37,161.9,-79.0,101.1000000000001,36.062871488556006,180.16999999999996,127.55521800381267,155.9425,94.99190282477966,138.67375,94.4865761255784
2026-07-02 05:00:00,2026-07-02 07:00:00,DK1,46.0,197.96,1479.69,123.89,1,0.06,197.96,1479.69,-6.45,4.17,31.17,150.9,1127.93,123.89,926.04,5,3,7,3,0,0,197.96,123.89,Spike,74.07000000000001,Extreme_Positive,72.31735531669784,High_Volatility,Supply_Constrained,5,1,0,2,109.17,109.17,0.0,115.25,115.25,0.0,187.3,122.12,87.0,43.23,111.2,-111.0,46.83,114.64,-135.0,163.95,163.95,-172.0,140.79333333333338,49.601032583349856,112.29,72.31735531669784,65.56416666666667,70.46129543080782,65.91375,55.08928293254536
2026-07-02 05:15:00,2026-07-02 07:15:00,DK2,0.0,118.94,889.04,118.94,0,0.0,0.0,0.0,-19.3,-0.24,-1.79,137.6,1028.52,118.94,889.04,5,3,7,3,0,0,118.94,118.94,Spike,0.0,Normal,130.0406466840279,High_Volatility,Volatile,5,5,0,3,126.17,126.17,0.0,59.77,111.18,-57.0,117.36,117.36,0.0,168.17,115.47,69.0,114.52,114.52,0.0,67.12,144.53,-53.0,101.62666666666676,36.42874734784932,171.96499999999995,130.0406466840279,156.31083333333333,94.82510747862608,140.83291666666665,93.36580565194183
2026-07-02 05:15:00,2026-07-02 07:15:00,DK1,0.0,116.8,873.04,116.8,0,0.0,0.0,0.0,-32.35,-11.39,-85.14,137.6,1028.52,116.8,873.04,5,3,7,3,0,0,116.8,116.8,Spike,0.0,Normal,56.792638519455124,Medium_Volatility,Normal,5,5,2,1,197.96,123.89,46.0,109.17,109.17,0.0,115.25,115.25,0.0,20.17,113.66,-70.0,2.66,114.12,-155.0,146.28,146.28,-121.0,141.31000000000003,49.20844541337594,128.39499999999998,56.792638519455124,75.07583333333334,68.88412568922828,64.68541666666665,53.52591172419291
2026-07-02 05:30:00,2026-07-02 07:30:00,DK2,-81.0,0.75,5.61,110.16,-1,0.0,0.0,0.0,-19.33,0.75,5.61,111.5,833.43,110.16,823.41,5,3,7,3,0,0,0.75,110.16,Low,-109.41,Extreme_Negative,147.0093154418006,High_Volatility,Volatile,2,0,0,3,118.94,118.94,0.0,126.17,126.17,0.0,59.77,111.18,-57.0,184.78,127.21,59.0,112.38,112.38,0.0,66.98,133.09,-65.0,81.95333333333343,70.41700244495962,141.2933333333333,147.0093154418006,147.00833333333335,104.50777603372293,138.07333333333335,96.5674347245245
2026-07-02 05:30:00,2026-07-02 07:30:00,DK1,83.0,111.5,833.43,108.17,1,0.0,0.0,0.0,-33.35,-10.45,-78.11,111.5,833.43,108.17,808.54,5,3,7,3,0,0,111.5,108.17,Spike,3.3299999999999983,Normal,41.2541220566884,Medium_Volatility,Normal,5,5,2,1,116.8,116.8,0.0,197.96,123.89,46.0,109.17,109.17,0.0,43.89,129.54,-35.0,-4.28,111.51,-127.0,134.71,134.71,-110.0,142.0866666666667,48.46023662070308,139.66333333333333,41.2541220566884,84.72416666666668,64.74252367624699,63.71833333333333,52.403638744112826
2026-07-02 05:45:00,2026-07-02 07:45:00,DK1,-47.0,7.88,58.9,92.43,-1,0.0,0.0,0.0,-15.97,7.88,58.9,92.43,690.89,87.04,650.6,5,3,7,3,0,0,7.88,92.43,Low,-84.55000000000001,Extreme_Negative,60.40174136563887,Medium_Volatility,Normal,2,0,2,1,111.5,108.17,83.0,116.8,116.8,0.0,197.96,123.89,46.0,187.3,122.12,87.0,10.92,110.41,-201.0,92.7,131.49,-79.0,78.7266666666667,61.41221485449495,109.75999999999999,60.40174136563887,84.47083333333333,65.06272420564875,60.18416666666667,53.217954465918055
2026-07-02 05:45:00,2026-07-02 07:45:00,DK2,-107.0,-15.26,-114.06,102.45,-1,0.0,0.0,0.0,-14.91,-15.26,-114.06,102.45,765.78,87.04,650.6,5,3,7,3,0,0,-15.26,102.45,Extreme_Negative,-117.71000000000001,Extreme_Negative,63.14673855394398,Medium_Volatility,Demand_Constrained,0,0,2,0,0.75,110.16,-81.0,118.94,118.94,0.0,126.17,126.17,0.0,424.77,123.03,41.0,112.1,112.1,0.0,92.7,129.93,-64.0,34.810000000000095,73.29715342358216,67.95499999999997,63.14673855394398,136.395,114.37630631146546,133.575,101.17740102543057
2026-07-02 06:00:00,2026-07-02 08:00:00,DK2,-108.0,14.68,109.73,110.85,-1,0.0,0.0,0.0,-9.91,14.68,109.73,110.85,828.57,91.41,683.26,6,3,7,3,0,0,14.68,110.85,Low,-96.16999999999999,Extreme_Negative,60.95527455985099,Medium_Volatility,Normal,2,0,2,1,-15.26,102.45,-107.0,0.75,110.16,-81.0,118.94,118.94,0.0,117.36,117.36,0.0,112.27,112.27,0.0,89.29,134.66,-55.0,0.05666666666676138,14.982037022164105,50.84166666666663,60.95527455985099,128.26250000000002,119.59789023108597,130.46624999999997,103.71173363714283
2026-07-02 06:00:00,2026-07-02 08:00:00,DK1,-90.9,9.91,74.07,117.02,-1,0.06,190.78,1426.02,-6.62,9.91,74.07,117.02,874.69,91.41,683.26,6,3,7,3,0,0,9.91,117.02,Low,-107.11,Extreme_Negative,72.57040021019746,High_Volatility,Volatile,2,0,0,3,7.88,92.43,-47.0,111.5,108.17,83.0,116.8,116.8,0.0,115.25,115.25,0.0,13.67,110.98,-179.0,46.83,136.86,-87.0,43.0966666666667,59.247719224749204,92.20333333333332,72.57040021019746,84.1575,65.44263318843512,58.645833333333336,54.14627065055002
2026-07-02 06:15:00,2026-07-02 08:15:00,DK2,-105.0,4.51,33.71,104.86,-1,0.0,0.0,0.0,-14.74,4.51,33.71,104.86,783.8,84.2,629.37,6,3,7,3,0,0,4.51,104.86,Low,-100.35,Extreme_Negative,63.45973697287766,Medium_Volatility,Normal,2,0,2,1,14.68,110.85,-108.0,-15.26,102.45,-107.0,0.75,110.16,-81.0,59.77,111.18,-57.0,112.18,112.18,0.0,9.0,128.72,-55.0,1.3100000000000946,15.22435220297277,41.63166666666663,63.45973697287766,119.29000000000002,124.8381403694748,130.27916666666667,103.94415975465564
2026-07-02 06:15:00,2026-07-02 08:15:00,DK1,-56.0,6.08,45.45,102.97,-1,0.17,297.88,2226.56,-12.35,6.08,45.45,102.97,769.67,84.2,629.37,6,3,7,3,0,0,6.08,102.97,Low,-96.89,Extreme_Negative,79.61208159989448,High_Volatility,Volatile,2,0,0,3,9.91,117.02,-90.9,7.88,92.43,-47.0,111.5,108.17,83.0,109.17,109.17,0.0,46.83,111.26,-177.0,46.83,130.76,-115.0,7.956666666666703,1.9161506555545327,75.02166666666666,79.61208159989448,80.76166666666667,68.53963297157706,56.947916666666664,55.16228673722661
2026-07-02 06:30:00,2026-07-02 08:30:00,DK2,-65.0,24.22,181.04,87.44,-1,2.05,175.41,1311.14,-1.62,24.22,181.04,87.44,653.59,66.92,500.21,6,3,7,3,0,0,24.22,87.44,Low,-63.22,Extreme_Negative,48.08290132677254,Medium_Volatility,Normal,2,0,2,1,4.51,104.86,-105.0,14.68,110.85,-108.0,-15.26,102.45,-107.0,126.17,126.17,0.0,226.84,113.24,43.0,128.12,128.12,0.0,14.470000000000093,9.856677939354338,24.63999999999996,48.08290132677254,102.40500000000002,122.65259064083673,125.94999999999999,106.17766415408332
2026-07-02 06:30:00,2026-07-02 08:30:00,DK1,-143.0,13.69,102.33,88.94,-1,0.89,263.2,1967.34,-0.56,13.69,102.33,88.94,664.8,66.92,500.21,6,3,7,3,0,0,13.69,88.94,Low,-75.25,Extreme_Negative,54.18287257059783,Medium_Volatility,Normal,2,0,2,1,6.08,102.97,-56.0,9.91,117.02,-90.9,7.88,92.43,-47.0,197.96,123.89,46.0,43.23,111.2,-111.0,46.83,130.21,-143.0,9.893333333333372,3.8050273763507203,44.30999999999998,54.18287257059783,78.3,70.51225489876775,55.567083333333336,55.83722674993346
2026-07-02 06:45:00,2026-07-02 08:45:00,DK2,-87.0,12.7,94.93,61.8,-1,2.81,169.71,1268.53,-2.6,12.7,94.93,61.8,461.94,43.14,322.46,6,3,7,3,0,0,12.7,61.8,Low,-49.099999999999994,Extreme_Negative,13.628971592413237,Low_Volatility,Normal,2,0,1,1,24.22,87.44,-65.0,4.51,104.86,-105.0,14.68,110.85,-108.0,118.94,118.94,0.0,168.17,115.47,69.0,125.44,125.44,0.0,13.810000000000093,9.901772568593708,6.9333333333332945,13.628971592413237,89.44916666666667,123.283835957245,121.2525,108.66596656327293
2026-07-02 06:45:00,2026-07-02 08:45:00,DK1,-137.0,4.76,35.58,44.92,-1,0.31,94.02,702.77,-3.36,4.76,35.58,44.92,335.76,43.14,322.46,6,3,7,3,0,0,4.76,44.92,Low,-40.160000000000004,Extreme_Negative,42.18094482901422,Medium_Volatility,Normal,2,0,2,1,13.69,88.94,-143.0,6.08,102.97,-56.0,9.91,117.02,-90.9,116.8,116.8,0.0,20.17,113.66,-70.0,46.83,127.08,-188.0,8.176666666666705,4.820086444741593,25.636666666666645,42.18094482901422,77.01583333333333,71.7957992514271,53.814166666666665,56.7759070853352
2026-07-02 07:00:00,2026-07-02 09:00:00,DK1,-166.0,-19.29,-144.19,85.12,-1,0.0,0.0,0.0,-38.09,-19.29,-144.19,85.12,636.25,60.87,454.98,7,3,7,3,0,1,-19.29,85.12,Extreme_Negative,-104.41,Extreme_Negative,11.756273927923747,Low_Volatility,Demand_Constrained,0,0,1,0,4.76,44.92,-137.0,13.69,88.94,-143.0,6.08,102.97,-56.0,111.5,108.17,83.0,43.89,129.54,-35.0,46.83,124.12,-167.0,-0.2799999999999609,17.057880876634826,3.8383333333333147,11.756273927923747,71.75083333333333,76.60159901705316,51.05916666666667,58.70110856791162
2026-07-02 07:00:00,2026-07-02 09:00:00,DK2,-55.0,2.61,19.51,84.57,-1,0.3,66.24,495.12,-4.6,2.61,19.51,84.57,632.14,60.87,454.98,7,3,7,3,0,1,2.61,84.57,Low,-81.96,Extreme_Negative,13.480544004854071,Low_Volatility,Normal,2,0,1,1,12.7,61.8,-87.0,24.22,87.44,-65.0,4.51,104.86,-105.0,0.75,110.16,-81.0,184.78,127.21,59.0,124.37,124.37,0.0,13.176666666666762,10.812882748531427,7.243333333333296,13.480544004854071,74.26833333333335,121.68346678114627,116.17916666666666,111.32391390878658
2026-07-02 07:15:00,2026-07-02 09:15:00,DK2,-203.0,-1.97,-14.73,68.22,-1,0.0,0.0,0.0,-8.66,-1.97,-14.73,68.22,509.92,1.86,13.9,7,3,7,3,0,1,-1.97,68.22,Negative,-70.19,Extreme_Negative,9.567376686783454,Low_Volatility,Demand_Constrained,3,0,1,0,2.61,84.57,-55.0,12.7,61.8,-87.0,24.22,87.44,-65.0,-15.26,102.45,-107.0,424.77,123.03,41.0,122.12,122.12,0.0,4.446666666666761,7.505480220045453,9.458333333333295,9.567376686783454,38.70666666666668,52.79532216421952,111.00874999999998,113.88813211875899
2026-07-02 07:15:00,2026-07-02 09:15:00,DK1,-138.0,-15.86,-118.55,67.0,-1,0.13,18.29,136.71,-18.18,-15.86,-118.55,67.0,500.8,1.86,13.9,7,3,7,3,0,1,-15.86,67.0,Extreme_Negative,-82.86,Extreme_Negative,13.919826747067884,Low_Volatility,Demand_Constrained,0,0,1,0,-19.29,85.12,-166.0,4.76,44.92,-137.0,13.69,88.94,-143.0,7.88,92.43,-47.0,187.3,122.12,87.0,46.83,121.72,-210.0,-10.129999999999962,13.008662498561586,-0.11833333333335183,13.919826747067884,54.82083333333333,70.98681317467822,48.44708333333333,60.27127114891551
2026-07-02 07:30:00,2026-07-02 09:30:00,DK2,-130.0,-61.62,-460.59,43.01,-1,0.0,0.0,0.0,-17.59,-61.62,-460.59,43.01,321.49,8.0,59.8,7,3,7,3,0,1,-61.62,43.01,Extreme_Negative,-104.63,Extreme_Negative,30.040823834688766,Medium_Volatility,Demand_Constrained,0,0,2,0,-1.97,68.22,-203.0,2.61,84.57,-55.0,12.7,61.8,-87.0,14.68,110.85,-108.0,117.36,117.36,0.0,401.36,118.26,45.3,-20.326666666666572,35.83432200186726,-3.258333333333372,30.040823834688766,23.791666666666675,53.82666875904948,91.71791666666667,101.05685433712237
2026-07-02 07:30:00,2026-07-02 09:30:00,DK1,-137.0,-85.46,-638.79,26.27,-1,0.0,0.0,0.0,-46.51,-85.46,-638.79,26.27,196.36,8.0,59.8,7,3,7,3,0,1,-85.46,26.27,Extreme_Negative,-111.72999999999999,Extreme_Negative,36.42947799061103,Medium_Volatility,Demand_Constrained,0,0,2,0,-15.86,67.0,-138.0,-19.29,85.12,-166.0,4.76,44.92,-137.0,9.91,117.02,-90.9,115.25,115.25,0.0,46.83,117.87,-169.0,-40.20333333333329,39.2309270007079,-16.01333333333335,36.42947799061103,38.09499999999999,78.68255559236208,42.935,66.18475438530974
2026-07-02 07:45:00,2026-07-02 09:45:00,DK1,-191.0,-39.87,-298.02,1.9,-1,0.12,0.25,1.87,-15.75,-39.87,-298.02,1.9,14.2,-6.69,-50.01,7,3,7,3,0,1,-39.87,1.9,Extreme_Negative,-41.769999999999996,Extreme_Negative,35.678170029703416,Medium_Volatility,Demand_Constrained,0,0,2,0,-85.46,26.27,-137.0,-15.86,67.0,-138.0,-19.29,85.12,-166.0,6.08,102.97,-56.0,109.17,109.17,0.0,46.83,113.93,-151.0,-47.0633333333333,35.353189860815746,-23.671666666666685,35.678170029703416,25.674999999999997,78.20497478944593,39.3225,68.2953918650468
2026-07-02 07:45:00,2026-07-02 09:45:00,DK2,-231.0,-6.69,-50.01,30.56,-1,0.3,65.79,491.76,-3.84,3.88,29.0,30.56,228.43,-6.69,-50.01,7,3,7,3,0,1,-6.69,30.56,Extreme_Negative,-37.25,Extreme_Negative,29.808650254584446,Medium_Volatility,Demand_Constrained,0,0,2,0,-61.62,43.01,-130.0,-1.97,68.22,-203.0,2.61,84.57,-55.0,4.51,104.86,-105.0,59.77,111.18,-57.0,114.92,114.92,0.0,-23.426666666666573,33.16048300814555,-5.125000000000038,29.808650254584446,18.253333333333345,53.20374804522762,86.65083333333332,102.87535577271258
2026-07-02 08:00:00,2026-07-02 10:00:00,DK1,-277.0,-18.59,-138.95,14.53,-1,10.31,160.0,1195.95,-7.42,-18.59,-138.95,14.53,108.61,-9.98,-74.6,8,3,7,3,0,1,-18.59,14.53,Extreme_Negative,-33.12,Extreme_Negative,31.051318436878596,Medium_Volatility,Demand_Constrained,0,0,2,0,-39.87,1.9,-191.0,-85.46,26.27,-137.0,-15.86,67.0,-138.0,13.69,88.94,-143.0,197.96,123.89,46.0,46.83,114.64,-135.0,-47.973333333333294,34.16353660461526,-29.051666666666687,31.051318436878596,7.629166666666667,56.92550370413407,36.59666666666667,69.28114234088719
2026-07-02 08:00:00,2026-07-02 10:00:00,DK2,-279.0,-9.98,-74.6,44.41,-1,3.57,137.04,1024.33,-0.93,9.0,67.27,44.41,331.95,-9.98,-74.6,8,3,7,3,0,1,-9.98,44.41,Extreme_Negative,-54.39,Extreme_Negative,26.116202442164827,Low_Volatility,Demand_Constrained,0,0,1,0,-6.69,30.56,-231.0,-61.62,43.01,-130.0,-1.97,68.22,-203.0,24.22,87.44,-65.0,126.17,126.17,0.0,115.44,115.44,0.0,-26.096666666666568,30.808057928624958,-10.825000000000038,26.116202442164827,6.907500000000009,41.27888060607202,81.425,104.52169959848713
2026-07-02 08:15:00,2026-07-02 10:15:00,DK2,-152.0,-4.82,-36.03,39.42,-1,16.5,441.66,3301.28,-0.22,1.62,12.11,39.42,294.65,-4.82,-36.03,8,3,7,3,0,1,-4.82,39.42,Negative,-44.24,Extreme_Negative,23.840118078569482,Low_Volatility,Demand_Constrained,3,0,1,0,-9.98,44.41,-279.0,-6.69,30.56,-231.0,-61.62,43.01,-130.0,12.7,61.8,-87.0,118.94,118.94,0.0,114.52,114.52,0.0,-7.163333333333239,2.6123616391113513,-13.745000000000038,23.840118078569482,-3.4058333333333244,21.433365857212475,76.45249999999999,105.71075665105697
2026-07-02 08:15:00,2026-07-02 10:15:00,DK1,-169.0,-4.82,-36.03,3.47,-1,41.77,1780.64,13309.75,0.0,0.0,0.0,3.47,25.94,-4.82,-36.03,8,3,7,3,0,1,-4.82,3.47,Negative,-8.290000000000001,Negative,29.153286893049284,Medium_Volatility,Demand_Constrained,3,4,2,0,-18.59,14.53,-277.0,-39.87,1.9,-191.0,-85.46,26.27,-137.0,4.76,44.92,-137.0,116.8,116.8,0.0,2.66,114.12,-155.0,-21.0933333333333,17.658585258588417,-30.64833333333335,29.153286893049284,-2.5058333333333325,45.37694137260703,36.285,69.45704816021723
2026-07-02 08:30:00,2026-07-02 10:30:00,DK2,-94.0,5.0,37.37,36.33,-1,8.74,139.05,1039.36,-0.01,26.76,200.02,36.33,271.56,5.0,37.37,8,3,7,3,0,1,5.0,36.33,Low,-31.33,Extreme_Negative,24.185504474101883,Low_Volatility,Normal,2,0,1,1,-4.82,39.42,-152.0,-9.98,44.41,-279.0,-6.69,30.56,-231.0,2.61,84.57,-55.0,0.75,110.16,-81.0,112.38,112.38,0.0,-3.266666666666572,7.609844501269285,-13.346666666666705,24.185504474101883,-3.0516666666666574,21.54311272913065,71.97833333333331,106.39422429022494
2026-07-02 08:30:00,2026-07-02 10:30:00,DK1,60.0,217.35,1624.63,1.19,1,28.67,217.35,1624.63,0.0,0.0,0.0,5.0,37.37,1.19,8.89,8,3,7,3,0,1,217.35,1.19,Spike,216.16,Extreme_Positive,106.10433608796754,High_Volatility,Supply_Constrained,5,1,0,2,-4.82,3.47,-169.0,-18.59,14.53,-277.0,-39.87,1.9,-191.0,-19.29,85.12,-166.0,111.5,108.17,83.0,-4.28,111.51,-127.0,64.64666666666669,132.4240696902745,8.791666666666648,106.10433608796754,6.315,72.01976187130643,45.51958333333334,78.03311161625422
2026-07-02 08:45:00,2026-07-02 10:45:00,DK2,-118.0,-1.55,-11.59,25.3,-1,1.17,118.22,883.66,-1.54,-1.55,-11.59,25.3,189.11,25.3,189.11,8,3,7,3,0,1,-1.55,25.3,Negative,-26.85,Extreme_Negative,24.225591977633943,Low_Volatility,Demand_Constrained,3,0,1,0,5.0,36.33,-94.0,-4.82,39.42,-152.0,-9.98,44.41,-279.0,-1.97,68.22,-203.0,-15.26,102.45,-107.0,112.1,112.1,0.0,-0.456666666666572,5.000463311883888,-13.276666666666705,24.225591977633943,-1.9091666666666578,21.197578531650432,67.24291666666666,107.05794848866333
2026-07-02 08:45:00,2026-07-02 10:45:00,DK1,495.0,32.44,242.48,0.45,1,1.21,32.44,242.48,-5.58,1.84,13.75,21.21,158.54,0.45,3.36,8,3,7,3,0,1,32.44,0.45,Normal,31.99,Extreme_Positive,105.69141373199791,High_Volatility,Volatile,4,1,0,3,217.35,1.19,60.0,-4.82,3.47,-169.0,-18.59,14.53,-277.0,-15.86,67.0,-138.0,7.88,92.43,-47.0,10.92,110.41,-201.0,81.6566666666667,118.98145835942104,16.841666666666644,105.69141373199791,8.361666666666666,72.41616304180064,46.41625,77.74134308369528
