quarter,time_dk,time_utc,spot_price_eur,deep_bilstm_eur,transformer_tft_eur,transfer_lgb_eur,hierarchical_eur,pure15m_catboost_eur,meta_ensemble_eur,meta_ensemble_dkk,actual_settled_imbalance_eur,error_spread_eur,agent_action,status
Q85,2026-09-21 21:00,2026-09-21 19:00,232.11,232.14,227.76,208.42,192.55,203.19,214.77,1602.21,232.11,17.34,SELL Spot,Settled
Q86,2026-09-21 21:15,2026-09-21 19:15,217.7,217.68,214.95,194.01,178.14,187.13,200.45,1495.36,159.02,41.43,SELL Spot,Settled
Q87,2026-09-21 21:30,2026-09-21 19:30,213.46,213.45,209.95,189.77,173.9,184.54,196.31,1464.46,151.18,45.13,SELL Spot,Settled
Q88,2026-09-21 21:45,2026-09-21 19:45,206.2,206.22,202.93,182.51,166.58,172.06,188.23,1404.21,206.2,17.97,SELL Spot,Settled
Q89,2026-09-21 22:00,2026-09-21 20:00,215.73,215.74,212.93,192.04,176.17,185.73,198.57,1481.35,215.73,17.16,SELL Spot,Settled
Q90,2026-09-21 22:15,2026-09-21 20:15,204.18,204.21,201.53,180.49,164.56,166.79,185.82,1386.19,204.18,18.36,SELL Spot,Settled
Q91,2026-09-21 22:30,2026-09-21 20:30,205.72,205.75,202.81,182.03,159.87,166.35,185.78,1385.91,205.72,19.94,SELL Spot,Settled
Q92,2026-09-21 22:45,2026-09-21 20:45,195.73,195.72,193.13,172.04,149.8,155.94,175.76,1311.21,118.2,57.56,SELL Spot,Settled
Q93,2026-09-21 23:00,2026-09-21 21:00,197.4,197.35,194.6,173.71,162.5,176.64,182.66,1362.64,137.88,44.78,SELL Spot,Settled
Q94,2026-09-21 23:15,2026-09-21 21:15,183.47,183.54,180.63,159.78,148.49,163.22,168.82,1259.36,334.5,165.68,SELL Spot,Settled
Q95,2026-09-21 23:30,2026-09-21 21:30,186.32,186.27,183.21,162.63,151.42,164.3,171.3,1277.86,186.32,15.02,SELL Spot,Settled
