quarter,time_dk,spot_price_eur,pred_imbalance_eur,pred_spread_eur,q10_price_eur,q90_price_eur,quantile_range,p_ratio,bid_action,bid_limit_price_eur,bid_volume_mw,status
Q11,2026-09-17 02:30,161.0,171.45,10.45,105.02,294.87,€105.0 - €294.9,27.0% Up / 45.1% Dn,BUY Spot (Long),166.0,3.0,Fixed Pre-Auction Bid
Q12,2026-09-17 02:45,160.98,169.65,8.67,105.14,289.65,€105.1 - €289.6,26.7% Up / 45.6% Dn,BUY Spot (Long),165.31,2.9,Fixed Pre-Auction Bid
Q13,2026-09-17 03:00,155.27,167.79,12.52,98.99,286.78,€99.0 - €286.8,28.0% Up / 47.6% Dn,BUY Spot (Long),160.27,3.2,Fixed Pre-Auction Bid
Q14,2026-09-17 03:15,155.4,164.63,9.23,97.82,288.3,€97.8 - €288.3,29.5% Up / 43.9% Dn,BUY Spot (Long),160.02,3.7,Fixed Pre-Auction Bid
Q15,2026-09-17 03:30,155.34,165.33,9.99,101.09,286.91,€101.1 - €286.9,28.2% Up / 44.7% Dn,BUY Spot (Long),160.34,3.3,Fixed Pre-Auction Bid
Q16,2026-09-17 03:45,155.37,158.35,2.98,86.32,294.35,€86.3 - €294.4,25.2% Up / 42.9% Dn,BUY Spot (Long),156.86,1.4,Fixed Pre-Auction Bid
Q17,2026-09-17 04:00,155.55,158.91,3.36,80.5,283.81,€80.5 - €283.8,24.5% Up / 44.7% Dn,BUY Spot (Long),157.23,1.4,Fixed Pre-Auction Bid
Q18,2026-09-17 04:15,157.55,164.18,6.63,96.22,265.96,€96.2 - €266.0,24.3% Up / 44.1% Dn,BUY Spot (Long),160.87,2.0,Fixed Pre-Auction Bid
Q19,2026-09-17 04:30,161.75,164.01,2.26,98.96,268.61,€99.0 - €268.6,24.3% Up / 43.8% Dn,BUY Spot (Long),162.88,1.2,Fixed Pre-Auction Bid
Q20,2026-09-17 04:45,161.68,166.77,5.09,97.57,271.98,€97.6 - €272.0,24.7% Up / 43.8% Dn,BUY Spot (Long),164.22,1.8,Fixed Pre-Auction Bid
Q21,2026-09-17 05:00,156.64,165.86,9.22,92.59,277.33,€92.6 - €277.3,23.5% Up / 47.7% Dn,BUY Spot (Long),161.25,2.0,Fixed Pre-Auction Bid
Q22,2026-09-17 05:15,157.56,163.01,5.45,92.69,281.66,€92.7 - €281.7,29.1% Up / 39.7% Dn,BUY Spot (Long),160.28,2.6,Fixed Pre-Auction Bid
Q23,2026-09-17 05:30,163.27,166.86,3.59,88.09,280.99,€88.1 - €281.0,28.9% Up / 41.3% Dn,BUY Spot (Long),165.06,1.9,Fixed Pre-Auction Bid
Q24,2026-09-17 05:45,164.25,168.36,4.11,83.5,276.34,€83.5 - €276.3,28.6% Up / 42.0% Dn,BUY Spot (Long),166.31,2.0,Fixed Pre-Auction Bid
Q25,2026-09-17 06:00,164.31,166.95,2.64,85.03,282.83,€85.0 - €282.8,29.2% Up / 43.6% Dn,BUY Spot (Long),165.63,1.5,Fixed Pre-Auction Bid
Q26,2026-09-17 06:15,170.48,165.66,-4.82,91.51,282.32,€91.5 - €282.3,27.1% Up / 41.9% Dn,SELL Spot (Short),168.07,4.3,Fixed Pre-Auction Bid
Q27,2026-09-17 06:30,177.93,177.31,-0.62,93.75,284.03,€93.8 - €284.0,27.3% Up / 44.1% Dn,HOLD (No Bid),177.93,0.0,Fixed Pre-Auction Bid
Q28,2026-09-17 06:45,179.76,182.05,2.29,101.72,277.36,€101.7 - €277.4,27.4% Up / 43.9% Dn,BUY Spot (Long),180.91,1.3,Fixed Pre-Auction Bid
Q29,2026-09-17 07:00,181.22,181.33,0.11,104.99,275.13,€105.0 - €275.1,22.8% Up / 42.0% Dn,HOLD (No Bid),181.22,0.0,Fixed Pre-Auction Bid
Q30,2026-09-17 07:15,180.43,188.31,7.88,105.36,284.21,€105.4 - €284.2,22.8% Up / 44.0% Dn,BUY Spot (Long),184.37,1.8,Fixed Pre-Auction Bid
Q31,2026-09-17 07:30,180.58,184.86,4.28,109.96,283.79,€110.0 - €283.8,24.5% Up / 39.6% Dn,BUY Spot (Long),182.72,1.6,Fixed Pre-Auction Bid
Q32,2026-09-17 07:45,181.78,181.77,-0.01,111.84,282.34,€111.8 - €282.3,24.5% Up / 39.5% Dn,HOLD (No Bid),181.78,0.0,Fixed Pre-Auction Bid
Q33,2026-09-17 08:00,215.92,236.89,20.97,107.54,298.87,€107.5 - €298.9,24.7% Up / 39.5% Dn,BUY Spot (Long),220.92,2.3,Fixed Pre-Auction Bid
Q34,2026-09-17 08:15,199.72,201.96,2.24,115.77,292.1,€115.8 - €292.1,24.8% Up / 42.1% Dn,BUY Spot (Long),200.84,1.2,Fixed Pre-Auction Bid
Q35,2026-09-17 08:30,193.19,195.62,2.43,121.26,275.73,€121.3 - €275.7,23.2% Up / 40.9% Dn,BUY Spot (Long),194.41,1.2,Fixed Pre-Auction Bid
Q36,2026-09-17 08:45,177.16,199.7,22.54,105.79,271.16,€105.8 - €271.2,25.5% Up / 43.7% Dn,BUY Spot (Long),182.16,2.6,Fixed Pre-Auction Bid
Q37,2026-09-17 09:00,200.0,206.42,6.42,119.81,276.98,€119.8 - €277.0,24.6% Up / 38.1% Dn,BUY Spot (Long),203.21,2.0,Fixed Pre-Auction Bid
Q38,2026-09-17 09:15,178.74,213.87,35.13,107.7,269.83,€107.7 - €269.8,25.2% Up / 42.7% Dn,BUY Spot (Long),183.74,2.5,Fixed Pre-Auction Bid
Q39,2026-09-17 09:30,149.45,224.12,74.67,69.27,253.01,€69.3 - €253.0,29.3% Up / 45.1% Dn,BUY Spot (Long),154.45,3.6,Fixed Pre-Auction Bid
Q40,2026-09-17 09:45,124.32,158.33,34.01,44.16,221.22,€44.2 - €221.2,30.2% Up / 46.3% Dn,BUY Spot (Long),129.32,3.8,Fixed Pre-Auction Bid
Q41,2026-09-17 10:00,144.86,164.81,19.95,54.98,223.63,€55.0 - €223.6,34.6% Up / 45.2% Dn,BUY Spot (Long),149.86,5.1,Fixed Pre-Auction Bid
Q42,2026-09-17 10:15,124.65,139.6,14.95,43.05,217.46,€43.0 - €217.5,32.6% Up / 47.3% Dn,BUY Spot (Long),129.65,4.5,Fixed Pre-Auction Bid
Q43,2026-09-17 10:30,98.5,128.77,30.27,25.88,189.51,€25.9 - €189.5,32.7% Up / 50.1% Dn,BUY Spot (Long),103.5,4.6,Fixed Pre-Auction Bid
Q44,2026-09-17 10:45,73.95,89.52,15.57,13.69,158.29,€13.7 - €158.3,30.5% Up / 54.7% Dn,BUY Spot (Long),78.95,3.9,Fixed Pre-Auction Bid
Q45,2026-09-17 11:00,68.57,80.78,12.21,0.12,140.86,€0.1 - €140.9,15.9% Up / 68.8% Dn,BUY Spot (Long),73.57,1.0,Fixed Pre-Auction Bid
Q46,2026-09-17 11:15,43.11,58.0,14.89,-13.41,110.97,€-13.4 - €111.0,17.1% Up / 69.7% Dn,BUY Spot (Long),48.11,1.0,Fixed Pre-Auction Bid
Q47,2026-09-17 11:30,20.58,44.2,23.62,-29.08,86.74,€-29.1 - €86.7,17.3% Up / 69.0% Dn,BUY Spot (Long),25.58,1.0,Fixed Pre-Auction Bid
Q48,2026-09-17 11:45,9.21,32.38,23.17,-25.68,40.09,€-25.7 - €40.1,13.6% Up / 69.9% Dn,BUY Spot (Long),14.21,1.0,Fixed Pre-Auction Bid
Q49,2026-09-17 12:00,19.9,49.96,30.06,-34.41,77.71,€-34.4 - €77.7,31.3% Up / 52.1% Dn,BUY Spot (Long),24.9,4.2,Fixed Pre-Auction Bid
Q50,2026-09-17 12:15,12.69,14.72,2.03,-16.96,56.89,€-17.0 - €56.9,25.6% Up / 54.4% Dn,BUY Spot (Long),13.71,1.2,Fixed Pre-Auction Bid
Q51,2026-09-17 12:30,10.04,10.77,0.73,-19.91,56.41,€-19.9 - €56.4,27.2% Up / 52.0% Dn,HOLD (No Bid),10.04,0.0,Fixed Pre-Auction Bid
Q52,2026-09-17 12:45,9.6,2.07,-7.53,-23.91,54.33,€-23.9 - €54.3,27.3% Up / 52.1% Dn,SELL Spot (Short),5.83,9.0,Fixed Pre-Auction Bid
Q53,2026-09-17 13:00,9.1,12.13,3.03,-26.85,58.49,€-26.9 - €58.5,27.8% Up / 52.9% Dn,BUY Spot (Long),10.62,1.6,Fixed Pre-Auction Bid
Q54,2026-09-17 13:15,12.59,17.09,4.5,-26.7,68.81,€-26.7 - €68.8,27.6% Up / 55.5% Dn,BUY Spot (Long),14.84,2.0,Fixed Pre-Auction Bid
Q55,2026-09-17 13:30,11.31,6.24,-5.07,-35.63,62.1,€-35.6 - €62.1,25.9% Up / 56.3% Dn,SELL Spot (Short),8.78,6.2,Fixed Pre-Auction Bid
Q56,2026-09-17 13:45,8.13,11.97,3.84,-35.65,61.46,€-35.6 - €61.5,26.3% Up / 55.7% Dn,BUY Spot (Long),10.05,1.7,Fixed Pre-Auction Bid
Q57,2026-09-17 14:00,6.68,11.28,4.6,-31.07,53.22,€-31.1 - €53.2,27.2% Up / 53.9% Dn,BUY Spot (Long),8.98,2.0,Fixed Pre-Auction Bid
Q58,2026-09-17 14:15,7.26,16.67,9.41,-50.95,50.54,€-51.0 - €50.5,25.5% Up / 55.0% Dn,BUY Spot (Long),11.96,2.5,Fixed Pre-Auction Bid
Q59,2026-09-17 14:30,13.8,64.13,50.33,-35.06,51.97,€-35.1 - €52.0,24.3% Up / 57.9% Dn,BUY Spot (Long),18.8,2.2,Fixed Pre-Auction Bid
Q60,2026-09-17 14:45,25.22,58.56,33.34,-26.71,63.79,€-26.7 - €63.8,22.3% Up / 62.4% Dn,BUY Spot (Long),30.22,1.6,Fixed Pre-Auction Bid
Q61,2026-09-17 15:00,6.04,35.76,29.72,-40.9,104.49,€-40.9 - €104.5,25.6% Up / 57.7% Dn,BUY Spot (Long),11.04,2.6,Fixed Pre-Auction Bid
Q62,2026-09-17 15:15,19.03,78.73,59.7,-28.34,65.46,€-28.3 - €65.5,24.5% Up / 60.8% Dn,BUY Spot (Long),24.03,2.3,Fixed Pre-Auction Bid
Q63,2026-09-17 15:30,39.76,61.84,22.08,-24.56,106.58,€-24.6 - €106.6,25.9% Up / 59.9% Dn,BUY Spot (Long),44.76,2.7,Fixed Pre-Auction Bid
Q64,2026-09-17 15:45,45.91,96.01,50.1,-24.24,110.33,€-24.2 - €110.3,25.2% Up / 60.1% Dn,BUY Spot (Long),50.91,2.5,Fixed Pre-Auction Bid
Q65,2026-09-17 16:00,23.24,90.85,67.61,-26.46,99.51,€-26.5 - €99.5,25.9% Up / 57.8% Dn,BUY Spot (Long),28.24,2.7,Fixed Pre-Auction Bid
Q66,2026-09-17 16:15,48.01,71.8,23.79,-26.09,136.36,€-26.1 - €136.4,24.0% Up / 61.5% Dn,BUY Spot (Long),53.01,2.1,Fixed Pre-Auction Bid
Q67,2026-09-17 16:30,101.77,117.0,15.23,-8.48,209.06,€-8.5 - €209.1,25.7% Up / 59.4% Dn,BUY Spot (Long),106.77,2.6,Fixed Pre-Auction Bid
Q68,2026-09-17 16:45,117.35,127.46,10.11,11.36,195.82,€11.4 - €195.8,30.6% Up / 53.3% Dn,BUY Spot (Long),122.35,4.0,Fixed Pre-Auction Bid
Q69,2026-09-17 17:00,99.6,137.71,38.11,11.04,204.01,€11.0 - €204.0,30.7% Up / 54.1% Dn,BUY Spot (Long),104.6,4.0,Fixed Pre-Auction Bid
Q70,2026-09-17 17:15,117.51,110.84,-6.67,16.01,212.57,€16.0 - €212.6,32.7% Up / 50.2% Dn,SELL Spot (Short),114.18,7.8,Fixed Pre-Auction Bid
Q71,2026-09-17 17:30,115.0,122.5,7.5,19.28,191.4,€19.3 - €191.4,31.4% Up / 48.1% Dn,BUY Spot (Long),118.75,4.0,Fixed Pre-Auction Bid
Q72,2026-09-17 17:45,104.17,108.05,3.88,16.03,201.59,€16.0 - €201.6,31.1% Up / 51.0% Dn,BUY Spot (Long),106.11,2.2,Fixed Pre-Auction Bid
Q73,2026-09-17 18:00,167.61,219.39,51.78,13.0,284.77,€13.0 - €284.8,30.9% Up / 48.8% Dn,BUY Spot (Long),172.61,4.1,Fixed Pre-Auction Bid
Q74,2026-09-17 18:15,160.3,211.67,51.37,49.81,267.59,€49.8 - €267.6,33.3% Up / 44.9% Dn,BUY Spot (Long),165.3,4.7,Fixed Pre-Auction Bid
Q75,2026-09-17 18:30,167.78,208.28,40.5,47.75,298.46,€47.8 - €298.5,33.3% Up / 41.6% Dn,BUY Spot (Long),172.78,4.7,Fixed Pre-Auction Bid
Q76,2026-09-17 18:45,142.66,161.57,18.91,37.8,276.92,€37.8 - €276.9,36.4% Up / 37.3% Dn,BUY Spot (Long),147.66,5.6,Fixed Pre-Auction Bid
Q77,2026-09-17 19:00,198.2,240.74,42.54,36.85,330.32,€36.9 - €330.3,31.7% Up / 31.8% Dn,BUY Spot (Long),203.2,4.3,Fixed Pre-Auction Bid
Q78,2026-09-17 19:15,195.37,235.23,39.86,82.38,326.58,€82.4 - €326.6,31.9% Up / 33.0% Dn,BUY Spot (Long),200.37,4.3,Fixed Pre-Auction Bid
Q79,2026-09-17 19:30,193.3,217.97,24.67,78.82,298.94,€78.8 - €298.9,30.5% Up / 33.0% Dn,BUY Spot (Long),198.3,3.9,Fixed Pre-Auction Bid
Q80,2026-09-17 19:45,188.55,179.33,-9.22,71.47,295.46,€71.5 - €295.5,27.3% Up / 33.9% Dn,SELL Spot (Short),183.94,4.9,Fixed Pre-Auction Bid
Q81,2026-09-17 20:00,205.84,191.78,-14.06,84.99,301.17,€85.0 - €301.2,29.1% Up / 31.7% Dn,SELL Spot (Short),200.84,4.3,Fixed Pre-Auction Bid
Q82,2026-09-17 20:15,202.82,192.81,-10.01,98.04,294.86,€98.0 - €294.9,28.6% Up / 31.0% Dn,SELL Spot (Short),197.82,4.1,Fixed Pre-Auction Bid
Q83,2026-09-17 20:30,196.02,190.72,-5.3,94.62,287.44,€94.6 - €287.4,31.2% Up / 37.5% Dn,SELL Spot (Short),193.37,4.0,Fixed Pre-Auction Bid
Q84,2026-09-17 20:45,190.28,182.08,-8.2,96.45,276.27,€96.5 - €276.3,28.2% Up / 42.7% Dn,SELL Spot (Short),186.18,7.4,Fixed Pre-Auction Bid
Q85,2026-09-17 21:00,191.88,179.68,-12.2,98.38,276.4,€98.4 - €276.4,27.3% Up / 43.3% Dn,SELL Spot (Short),186.88,7.5,Fixed Pre-Auction Bid
Q86,2026-09-17 21:15,189.31,179.36,-9.95,101.77,279.68,€101.8 - €279.7,28.3% Up / 42.7% Dn,SELL Spot (Short),184.34,7.4,Fixed Pre-Auction Bid
Q87,2026-09-17 21:30,188.42,178.82,-9.6,106.56,283.27,€106.6 - €283.3,29.6% Up / 41.1% Dn,SELL Spot (Short),183.62,6.9,Fixed Pre-Auction Bid
Q88,2026-09-17 21:45,186.67,179.0,-7.67,122.24,282.52,€122.2 - €282.5,24.8% Up / 43.2% Dn,SELL Spot (Short),182.83,7.2,Fixed Pre-Auction Bid
Q89,2026-09-17 22:00,179.46,180.34,0.88,114.86,273.27,€114.9 - €273.3,22.5% Up / 52.2% Dn,HOLD (No Bid),179.46,0.0,Fixed Pre-Auction Bid
Q90,2026-09-17 22:15,178.67,180.21,1.54,115.19,264.9,€115.2 - €264.9,23.1% Up / 51.3% Dn,BUY Spot (Long),179.44,1.0,Fixed Pre-Auction Bid
Q91,2026-09-17 22:30,176.84,179.8,2.96,110.49,267.0,€110.5 - €267.0,25.1% Up / 46.3% Dn,BUY Spot (Long),178.32,1.4,Fixed Pre-Auction Bid
Q92,2026-09-17 22:45,173.59,178.71,5.12,111.37,285.07,€111.4 - €285.1,29.4% Up / 42.7% Dn,BUY Spot (Long),176.15,2.5,Fixed Pre-Auction Bid
Q93,2026-09-17 23:00,165.97,175.13,9.16,103.31,256.99,€103.3 - €257.0,20.6% Up / 58.0% Dn,BUY Spot (Long),170.55,1.2,Fixed Pre-Auction Bid
Q94,2026-09-17 23:15,165.68,174.33,8.65,103.42,273.51,€103.4 - €273.5,21.9% Up / 54.3% Dn,BUY Spot (Long),170.0,1.5,Fixed Pre-Auction Bid
Q95,2026-09-17 23:30,164.91,174.37,9.46,108.47,257.72,€108.5 - €257.7,24.4% Up / 50.1% Dn,BUY Spot (Long),169.64,2.2,Fixed Pre-Auction Bid
Q96,2026-09-17 23:45,163.55,169.72,6.17,108.74,302.27,€108.7 - €302.3,33.1% Up / 33.7% Dn,BUY Spot (Long),166.64,3.7,Fixed Pre-Auction Bid
