quarter,time_dk,time_utc,spot_price_eur,deep_bilstm_eur,transformer_tft_eur,transfer_lgb_eur,hierarchical_eur,pure15m_catboost_eur,meta_ensemble_eur,meta_ensemble_dkk,actual_settled_imbalance_eur,error_spread_eur,agent_action,status
Q14,2026-08-31 03:15,2026-08-31 01:15,145.72,145.73,146.08,165.71,156.28,160.56,154.04,1149.16,145.72,8.32,BUY Spot,Settled
Q15,2026-08-31 03:30,2026-08-31 01:30,142.76,142.77,143.22,162.75,186.65,158.32,156.65,1168.59,142.76,13.89,BUY Spot,Settled
Q16,2026-08-31 03:45,2026-08-31 01:45,140.36,140.34,141.06,160.35,184.25,159.07,154.88,1155.41,140.36,14.52,BUY Spot,Settled
Q17,2026-08-31 04:00,2026-08-31 02:00,139.57,139.51,140.03,159.56,183.46,161.56,154.64,1153.58,139.57,15.07,BUY Spot,Settled
Q18,2026-08-31 04:15,2026-08-31 02:15,137.99,137.99,138.51,157.98,181.88,159.98,153.08,1141.99,185.92,32.84,BUY Spot,Settled
Q19,2026-08-31 04:30,2026-08-31 02:30,138.43,138.45,138.96,158.42,182.32,157.87,153.05,1141.79,192.07,39.02,BUY Spot,Settled
Q20,2026-08-31 04:45,2026-08-31 02:45,139.53,139.56,139.95,159.52,183.42,159.54,154.24,1150.61,139.53,14.71,BUY Spot,Settled
Q21,2026-08-31 05:00,2026-08-31 03:00,139.18,139.14,139.91,159.17,183.07,162.2,154.5,1152.59,139.18,15.32,BUY Spot,Settled
Q22,2026-08-31 05:15,2026-08-31 03:15,138.14,138.19,138.51,158.13,148.7,157.74,147.36,1099.29,118.19,29.17,BUY Spot,Settled
Q23,2026-08-31 05:30,2026-08-31 03:30,139.93,139.9,140.24,159.92,150.49,158.8,148.98,1111.39,246.72,97.74,BUY Spot,Settled
Q24,2026-08-31 05:45,2026-08-31 03:45,147.25,147.21,147.51,167.24,157.81,162.01,155.52,1160.2,225.53,70.01,BUY Spot,Settled
Q25,2026-08-31 06:00,2026-08-31 04:00,149.2,149.22,150.3,169.19,201.75,184.79,168.36,1255.98,149.2,19.16,BUY Spot,Settled
Q26,2026-08-31 06:15,2026-08-31 04:15,152.44,152.4,152.3,172.43,162.8,172.38,161.55,1205.14,152.44,9.11,BUY Spot,Settled
Q27,2026-08-31 06:30,2026-08-31 04:30,156.04,156.06,155.66,176.03,200.18,173.83,170.19,1269.63,156.04,14.15,BUY Spot,Settled
Q28,2026-08-31 06:45,2026-08-31 04:45,157.54,157.49,156.82,177.53,201.68,179.06,172.29,1285.27,146.0,26.29,BUY Spot,Settled
Q29,2026-08-31 07:00,2026-08-31 05:00,166.24,166.26,168.1,186.23,210.38,188.05,181.65,1355.15,166.24,15.41,BUY Spot,Settled
Q30,2026-08-31 07:15,2026-08-31 05:15,166.44,166.44,165.45,186.43,210.58,187.96,181.14,1351.29,166.44,14.7,BUY Spot,Settled
Q31,2026-08-31 07:30,2026-08-31 05:30,165.87,165.89,166.04,185.86,210.01,187.39,180.84,1349.07,316.96,136.12,BUY Spot,Settled
Q32,2026-08-31 07:45,2026-08-31 05:45,164.72,164.77,164.78,184.71,208.86,190.39,180.44,1346.11,164.72,15.72,BUY Spot,Settled
Q33,2026-08-31 08:00,2026-08-31 06:00,184.4,184.42,185.72,204.39,228.54,208.12,200.05,1492.34,184.4,15.65,BUY Spot,Settled
Q34,2026-08-31 08:15,2026-08-31 06:15,174.58,174.56,174.96,194.57,175.91,190.35,181.57,1354.54,116.15,65.42,BUY Spot,Settled
Q35,2026-08-31 08:30,2026-08-31 06:30,160.51,160.5,160.27,180.5,161.84,172.11,166.59,1242.75,130.0,36.59,BUY Spot,Settled
Q36,2026-08-31 08:45,2026-08-31 06:45,130.0,129.98,129.97,149.99,174.14,151.56,144.92,1081.11,130.0,14.92,BUY Spot,Settled
Q37,2026-08-31 09:00,2026-08-31 07:00,174.41,174.41,175.02,194.4,218.55,195.93,189.48,1413.51,174.41,15.07,BUY Spot,Settled
Q38,2026-08-31 09:15,2026-08-31 07:15,136.29,136.31,137.88,156.28,180.43,161.6,152.29,1136.1,245.65,93.36,BUY Spot,Settled
Q39,2026-08-31 09:30,2026-08-31 07:30,110.28,110.27,112.03,130.27,154.42,132.37,125.72,937.84,199.41,73.69,BUY Spot,Settled
Q40,2026-08-31 09:45,2026-08-31 07:45,105.22,105.21,106.95,125.21,149.36,126.78,120.55,899.32,105.22,15.33,BUY Spot,Settled
Q41,2026-08-31 10:00,2026-08-31 08:00,99.33,99.25,99.83,119.32,143.47,120.37,114.27,852.42,99.33,14.94,BUY Spot,Settled
Q42,2026-08-31 10:15,2026-08-31 08:15,106.47,106.46,106.57,126.46,107.8,121.01,113.17,844.27,106.47,6.7,BUY Spot,Settled
Q43,2026-08-31 10:30,2026-08-31 08:30,96.31,96.32,96.0,116.3,97.64,111.8,103.1,769.13,123.01,19.91,BUY Spot,Settled
Q44,2026-08-31 10:45,2026-08-31 08:45,80.4,80.36,79.53,100.39,90.96,97.8,88.9,663.21,121.81,32.91,BUY Spot,Settled
Q45,2026-08-31 11:00,2026-08-31 09:00,46.52,46.46,46.24,66.51,47.85,62.66,53.42,398.51,46.52,6.9,BUY Spot,Settled
Q46,2026-08-31 11:15,2026-08-31 09:15,41.15,41.15,40.68,61.14,85.04,61.24,55.66,415.22,41.15,14.51,BUY Spot,Settled
Q47,2026-08-31 11:30,2026-08-31 09:30,33.44,33.42,33.03,53.43,34.77,46.0,39.65,295.82,200.94,161.29,BUY Spot,Settled
Q48,2026-08-31 11:45,2026-08-31 09:45,20.93,20.94,20.45,40.92,22.26,31.97,26.85,200.32,121.48,94.63,BUY Spot,Settled
Q49,2026-08-31 12:00,2026-08-31 10:00,30.64,30.63,30.45,50.63,74.78,51.33,45.37,338.43,6.69,38.68,BUY Spot,Settled
Q50,2026-08-31 12:15,2026-08-31 10:15,31.94,31.93,32.19,51.93,33.27,41.78,37.8,282.02,6.69,31.11,BUY Spot,Settled
Q51,2026-08-31 12:30,2026-08-31 10:30,29.3,29.29,28.86,49.29,30.63,41.66,35.47,264.62,8.0,27.47,BUY Spot,Settled
Q52,2026-08-31 12:45,2026-08-31 10:45,24.48,24.5,23.81,44.47,68.37,40.56,38.2,285.0,5.96,32.24,BUY Spot,Settled
Q53,2026-08-31 13:00,2026-08-31 11:00,27.26,27.22,26.35,47.25,28.59,38.76,33.16,247.37,27.26,5.9,BUY Spot,Settled
Q54,2026-08-31 13:15,2026-08-31 11:15,33.6,33.56,33.02,53.59,34.93,42.88,39.16,292.15,110.0,70.84,BUY Spot,Settled
Q55,2026-08-31 13:30,2026-08-31 11:30,23.74,23.72,23.13,43.73,67.42,43.73,38.16,284.68,6.69,31.47,BUY Spot,Settled
Q56,2026-08-31 13:45,2026-08-31 11:45,20.07,20.04,19.55,40.06,63.75,44.01,35.24,262.92,1.82,33.42,BUY Spot,Settled
Q57,2026-08-31 14:00,2026-08-31 12:00,14.99,14.98,14.02,34.98,17.62,37.49,23.14,172.6,127.93,104.79,BUY Spot,Settled
Q58,2026-08-31 14:15,2026-08-31 12:15,17.68,17.69,16.93,37.67,61.36,42.01,32.88,245.29,128.8,95.92,BUY Spot,Settled
Q59,2026-08-31 14:30,2026-08-31 12:30,20.07,20.02,20.41,40.06,63.75,44.23,35.48,264.67,310.11,274.63,BUY Spot,Settled
Q60,2026-08-31 14:45,2026-08-31 12:45,23.3,23.33,21.92,43.29,25.97,41.24,30.52,227.66,23.3,7.22,BUY Spot,Settled
Q61,2026-08-31 15:00,2026-08-31 13:00,10.57,10.58,9.67,30.56,54.25,35.63,25.87,193.01,660.04,634.17,BUY Spot,Settled
Q62,2026-08-31 15:15,2026-08-31 13:15,13.2,13.23,13.29,33.19,56.88,37.18,28.54,212.89,417.76,389.22,BUY Spot,Settled
Q63,2026-08-31 15:30,2026-08-31 13:30,24.09,24.12,24.76,44.08,124.99,49.16,49.05,365.89,728.13,679.08,BUY Spot,Settled
Q64,2026-08-31 15:45,2026-08-31 13:45,39.66,39.71,40.13,59.65,140.56,65.28,64.68,482.49,39.66,25.02,BUY Spot,Settled
Q65,2026-08-31 16:00,2026-08-31 14:00,38.87,38.84,38.62,58.86,47.05,60.22,47.86,357.07,286.21,238.35,BUY Spot,Settled
Q66,2026-08-31 16:15,2026-08-31 14:15,44.17,44.17,44.9,64.16,145.07,66.3,68.59,511.66,44.17,24.42,BUY Spot,Settled
Q67,2026-08-31 16:30,2026-08-31 14:30,71.14,71.13,71.97,91.13,172.04,94.14,95.74,714.21,71.14,24.6,BUY Spot,Settled
Q68,2026-08-31 16:45,2026-08-31 14:45,52.94,52.93,54.2,72.93,154.04,87.9,79.89,596.01,-4.18,84.07,BUY Spot,Settled
Q69,2026-08-31 17:00,2026-08-31 15:00,56.5,56.5,54.75,76.49,65.0,72.96,64.3,479.65,11.1,53.2,BUY Spot,Settled
Q70,2026-08-31 17:15,2026-08-31 15:15,78.14,78.1,78.24,98.13,179.24,117.89,105.71,788.57,78.14,27.57,BUY Spot,Settled
Q71,2026-08-31 17:30,2026-08-31 15:30,111.13,111.12,110.76,131.12,212.23,151.2,138.66,1034.39,111.13,27.53,BUY Spot,Settled
Q72,2026-08-31 17:45,2026-08-31 15:45,125.28,125.29,125.78,145.27,226.38,164.1,152.78,1139.73,125.28,27.5,BUY Spot,Settled
Q73,2026-08-31 18:00,2026-08-31 16:00,122.33,122.29,120.97,142.32,130.83,147.81,131.89,983.87,122.33,9.56,BUY Spot,Settled
Q74,2026-08-31 18:15,2026-08-31 16:15,143.9,143.89,143.91,163.89,245.0,180.79,170.92,1275.08,143.9,27.02,BUY Spot,Settled
Q75,2026-08-31 18:30,2026-08-31 16:30,168.83,168.86,168.56,188.82,269.93,205.56,195.77,1460.44,168.83,26.94,BUY Spot,Settled
Q76,2026-08-31 18:45,2026-08-31 16:45,200.13,200.11,199.61,220.12,183.32,225.2,205.7,1534.54,200.13,5.57,BUY Spot,Settled
Q77,2026-08-31 19:00,2026-08-31 17:00,168.53,168.52,168.62,188.52,269.63,205.98,195.68,1459.74,168.53,27.15,BUY Spot,Settled
Q78,2026-08-31 19:15,2026-08-31 17:15,180.48,180.43,179.6,200.47,163.67,206.7,186.18,1388.87,180.48,5.7,BUY Spot,Settled
Q79,2026-08-31 19:30,2026-08-31 17:30,182.75,182.77,182.49,202.74,171.35,204.68,188.68,1407.58,182.75,5.93,BUY Spot,Settled
Q80,2026-08-31 19:45,2026-08-31 17:45,208.17,208.2,207.95,228.16,196.77,223.66,212.92,1588.38,210.92,2.0,BUY Spot,Settled
Q81,2026-08-31 20:00,2026-08-31 18:00,179.56,179.6,179.84,199.55,168.16,203.2,185.94,1387.14,188.5,2.56,BUY Spot,Settled
Q82,2026-08-31 20:15,2026-08-31 18:15,192.5,192.47,192.05,212.49,162.14,211.89,194.83,1453.46,192.5,2.33,BUY Spot,Settled
Q83,2026-08-31 20:30,2026-08-31 18:30,198.53,198.59,198.11,218.52,168.17,240.42,205.07,1529.82,198.53,6.54,BUY Spot,Settled
Q84,2026-08-31 20:45,2026-08-31 18:45,191.59,191.53,190.87,211.58,194.3,199.66,197.12,1470.48,191.59,5.53,BUY Spot,Settled
Q85,2026-08-31 21:00,2026-08-31 19:00,207.37,207.36,207.03,227.36,169.78,205.19,204.55,1525.95,208.29,3.74,SELL Spot,Settled
Q86,2026-08-31 21:15,2026-08-31 19:15,181.45,181.45,181.15,201.44,170.05,189.08,184.71,1377.96,184.21,0.5,BUY Spot,Settled
Q87,2026-08-31 21:30,2026-08-31 19:30,175.74,175.73,175.65,195.73,209.16,193.58,188.22,1404.12,175.74,12.48,BUY Spot,Settled
Q88,2026-08-31 21:45,2026-08-31 19:45,164.43,164.46,164.34,184.42,192.46,186.94,176.91,1319.77,164.43,12.48,BUY Spot,Settled
Q89,2026-08-31 22:00,2026-08-31 20:00,175.65,175.67,175.47,195.64,176.98,185.51,181.42,1353.43,175.65,5.77,BUY Spot,Settled
Q90,2026-08-31 22:15,2026-08-31 20:15,169.54,169.55,169.06,189.53,170.87,180.59,175.47,1308.98,169.54,5.93,BUY Spot,Settled
Q91,2026-08-31 22:30,2026-08-31 20:30,173.0,172.98,172.57,192.99,174.33,188.04,179.67,1340.35,173.0,6.67,BUY Spot,Settled
Q92,2026-08-31 22:45,2026-08-31 20:45,167.48,167.49,167.05,187.47,168.81,178.17,173.35,1293.2,167.48,5.87,BUY Spot,Settled
Q93,2026-08-31 23:00,2026-08-31 21:00,161.16,161.19,160.98,181.15,162.49,167.77,166.33,1240.84,161.16,5.17,BUY Spot,Settled
Q94,2026-08-31 23:15,2026-08-31 21:15,155.67,155.7,155.37,175.66,157.0,160.74,160.53,1197.56,135.28,25.25,BUY Spot,Settled
Q95,2026-08-31 23:30,2026-08-31 21:30,151.11,151.08,150.77,171.1,152.44,157.32,156.16,1164.94,151.11,5.05,BUY Spot,Settled
Q96,2026-08-31 23:45,2026-08-31 21:45,145.6,145.62,145.22,165.59,146.93,147.47,149.84,1117.84,145.6,4.24,BUY Spot,Settled
