quarter,time_dk,time_utc,spot_price_eur,deep_bilstm_eur,transformer_tft_eur,transfer_lgb_eur,hierarchical_eur,pure15m_catboost_eur,meta_ensemble_eur,meta_ensemble_dkk,actual_settled_imbalance_eur,error_spread_eur,agent_action,status
Q24,2026-09-19 05:45,2026-09-19 03:45,4.9,4.9,3.87,-69.94,-25.9,-69.68,-13.0,-96.98,-14.26,1.26,SELL Spot,Settled
Q25,2026-09-19 06:00,2026-09-19 04:00,5.07,5.06,3.9,-69.77,-25.73,-69.51,-12.88,-96.08,-12.48,0.4,SELL Spot,Settled
Q26,2026-09-19 06:15,2026-09-19 04:15,5.55,5.54,4.36,-69.29,-25.25,-69.13,-12.41,-92.61,-27.77,15.36,SELL Spot,Settled
Q27,2026-09-19 06:30,2026-09-19 04:30,5.48,5.49,4.25,-69.36,-25.32,-69.1,-12.48,-93.13,-20.17,7.69,SELL Spot,Settled
Q28,2026-09-19 06:45,2026-09-19 04:45,5.55,5.54,4.24,-69.29,-25.25,-67.51,-12.31,-91.82,-21.28,8.97,SELL Spot,Settled
Q29,2026-09-19 07:00,2026-09-19 05:00,7.92,7.93,6.27,-66.92,-22.88,-64.75,-10.01,-74.66,7.92,17.93,SELL Spot,Settled
Q30,2026-09-19 07:15,2026-09-19 05:15,6.7,6.7,5.32,-68.14,-20.86,-62.9,-10.47,-78.11,6.7,17.17,SELL Spot,Settled
Q31,2026-09-19 07:30,2026-09-19 05:30,5.58,5.54,4.08,-69.26,-24.69,-66.0,-12.15,-90.62,-12.37,0.22,SELL Spot,Settled
Q32,2026-09-19 07:45,2026-09-19 05:45,5.57,5.55,3.73,-69.27,-24.7,-65.44,-12.21,-91.1,-4.72,7.49,SELL Spot,Settled
Q33,2026-09-19 08:00,2026-09-19 06:00,6.67,6.65,4.41,-68.17,-24.13,-62.41,-11.14,-83.09,6.67,17.81,SELL Spot,Settled
Q34,2026-09-19 08:15,2026-09-19 06:15,5.74,5.74,4.0,-69.1,-25.06,-67.96,-12.32,-91.88,5.74,18.06,SELL Spot,Settled
Q35,2026-09-19 08:30,2026-09-19 06:30,5.52,5.5,3.83,-69.32,-25.28,-68.18,-12.53,-93.46,-9.42,3.11,SELL Spot,Settled
Q36,2026-09-19 08:45,2026-09-19 06:45,10.11,10.09,8.4,-64.73,-20.69,-63.59,-7.94,-59.26,-6.84,1.1,SELL Spot,Settled
Q37,2026-09-19 09:00,2026-09-19 07:00,15.89,15.88,14.11,-58.95,-14.91,-57.81,-2.19,-16.3,15.89,18.08,SELL Spot,Settled
Q38,2026-09-19 09:15,2026-09-19 07:15,5.83,5.8,3.99,-69.01,-24.97,-67.87,-12.27,-91.55,-21.66,9.39,SELL Spot,Settled
Q39,2026-09-19 09:30,2026-09-19 07:30,2.49,2.47,0.58,-72.35,-28.31,-71.21,-15.63,-116.59,2.49,18.12,SELL Spot,Settled
Q40,2026-09-19 09:45,2026-09-19 07:45,0.09,0.11,-1.88,-74.75,-30.71,-73.72,-18.05,-134.63,0.09,18.14,SELL Spot,Settled
Q41,2026-09-19 10:00,2026-09-19 08:00,0.24,0.23,-1.8,-74.6,-30.56,-73.96,-17.97,-134.03,20.98,38.95,SELL Spot,Settled
Q42,2026-09-19 10:15,2026-09-19 08:15,0.13,0.12,-1.97,-74.71,-30.67,-74.45,-18.14,-135.29,0.13,18.27,SELL Spot,Settled
Q43,2026-09-19 10:30,2026-09-19 08:30,0.03,0.02,-2.14,-74.81,-30.77,-74.55,-18.26,-136.19,-21.49,3.23,SELL Spot,Settled
Q44,2026-09-19 10:45,2026-09-19 08:45,-0.04,-0.05,-2.26,-74.88,-30.84,-74.62,-18.34,-136.84,-12.44,5.9,SELL Spot,Settled
Q45,2026-09-19 11:00,2026-09-19 09:00,-0.01,-0.0,-2.31,-74.85,-30.81,-74.59,-18.33,-136.77,-38.8,20.47,SELL Spot,Settled
Q46,2026-09-19 11:15,2026-09-19 09:15,-0.04,-0.03,-2.4,-74.88,-30.84,-74.62,-18.38,-137.14,10.0,28.38,SELL Spot,Settled
Q47,2026-09-19 11:30,2026-09-19 09:30,-0.08,-0.09,-2.5,-74.92,-30.88,-74.66,-18.45,-137.67,-14.42,4.03,SELL Spot,Settled
Q48,2026-09-19 11:45,2026-09-19 09:45,-0.59,-0.61,-3.08,-75.43,-31.39,-75.17,-18.99,-141.65,-3.78,15.21,SELL Spot,Settled
Q49,2026-09-19 12:00,2026-09-19 10:00,-0.1,-0.06,-2.66,-74.94,-30.9,-74.85,-18.52,-138.16,4.63,23.15,SELL Spot,Settled
Q50,2026-09-19 12:15,2026-09-19 10:15,-0.19,-0.18,-2.82,-75.03,-30.99,-75.56,-18.7,-139.52,-0.55,18.15,SELL Spot,Settled
Q51,2026-09-19 12:30,2026-09-19 10:30,-0.16,-0.17,-2.86,-75.0,-30.96,-75.62,-18.71,-139.55,-0.16,18.55,SELL Spot,Settled
Q52,2026-09-19 12:45,2026-09-19 10:45,-0.31,-0.33,-3.07,-75.15,-31.11,-75.9,-18.89,-140.95,-0.31,18.58,SELL Spot,Settled
Q53,2026-09-19 13:00,2026-09-19 11:00,-0.07,-0.04,-2.87,-74.91,-30.87,-76.24,-18.7,-139.54,-10.0,8.7,SELL Spot,Settled
Q54,2026-09-19 13:15,2026-09-19 11:15,-0.08,-0.08,-2.94,-74.92,-33.64,-77.8,-19.22,-143.37,-0.08,19.14,SELL Spot,Settled
Q55,2026-09-19 13:30,2026-09-19 11:30,-0.09,-0.05,-3.02,-74.93,-33.65,-79.56,-19.4,-144.72,-2.08,17.32,SELL Spot,Settled
Q56,2026-09-19 13:45,2026-09-19 11:45,-0.09,-0.08,-3.08,-74.93,-50.28,-81.07,-21.55,-160.73,-2.0,19.55,SELL Spot,Settled
Q57,2026-09-19 14:00,2026-09-19 12:00,-1.23,-1.24,-4.26,-76.07,-73.76,-84.5,-25.57,-190.78,-1.23,24.34,SELL Spot,Settled
Q58,2026-09-19 14:15,2026-09-19 12:15,-1.22,-1.19,-4.33,-76.06,-99.51,-86.29,-28.8,-214.84,-10.86,17.94,SELL Spot,Settled
Q59,2026-09-19 14:30,2026-09-19 12:30,-1.14,-1.13,-4.32,-75.98,-105.61,-86.21,-29.48,-219.93,5.67,35.15,SELL Spot,Settled
Q60,2026-09-19 14:45,2026-09-19 12:45,-1.08,-1.09,-4.35,-75.92,-113.5,-86.39,-30.42,-226.96,-1.08,29.34,SELL Spot,Settled
Q61,2026-09-19 15:00,2026-09-19 13:00,-1.67,-1.71,-5.0,-76.51,-114.09,-87.99,-31.14,-232.32,-1.67,29.47,SELL Spot,Settled
Q62,2026-09-19 15:15,2026-09-19 13:15,-1.18,-1.16,-4.57,-76.02,-121.48,-87.64,-31.6,-235.72,-1.18,30.42,SELL Spot,Settled
Q63,2026-09-19 15:30,2026-09-19 13:30,-0.98,-0.94,-4.44,-75.82,-124.72,-85.74,-31.66,-236.2,-0.98,30.68,SELL Spot,Settled
Q64,2026-09-19 15:45,2026-09-19 13:45,-0.17,-0.14,-4.02,-75.01,-123.91,-84.09,-30.91,-230.6,-0.17,30.74,SELL Spot,Settled
Q65,2026-09-19 16:00,2026-09-19 14:00,-0.09,-0.12,-4.34,-74.93,-121.91,-84.04,-30.76,-229.49,-14.72,16.04,SELL Spot,Settled
Q66,2026-09-19 16:15,2026-09-19 14:15,-0.02,-0.02,-6.87,-74.86,-121.84,-87.69,-31.91,-238.01,-6.69,25.22,SELL Spot,Settled
Q67,2026-09-19 16:30,2026-09-19 14:30,0.11,0.14,-7.05,-74.73,-121.71,-88.65,-31.97,-238.52,0.11,32.08,SELL Spot,Settled
Q68,2026-09-19 16:45,2026-09-19 14:45,0.12,0.12,-7.19,-74.72,-121.7,-92.36,-32.37,-241.48,18.27,50.64,SELL Spot,Settled
Q69,2026-09-19 17:00,2026-09-19 15:00,0.1,0.11,-7.14,-74.74,-121.72,-92.61,-32.39,-241.61,-18.42,13.97,SELL Spot,Settled
Q70,2026-09-19 17:15,2026-09-19 15:15,0.72,0.73,-6.99,-74.12,-121.1,-92.36,-31.96,-238.41,0.72,32.68,SELL Spot,Settled
Q71,2026-09-19 17:30,2026-09-19 15:30,6.7,6.66,-1.22,-68.14,-115.12,-86.51,-26.08,-194.55,-5.12,20.96,SELL Spot,Settled
Q72,2026-09-19 17:45,2026-09-19 15:45,19.9,19.9,11.94,-54.94,-101.92,-73.41,-12.89,-96.16,19.9,32.79,SELL Spot,Settled
Q73,2026-09-19 18:00,2026-09-19 16:00,27.82,27.83,19.57,-47.02,-94.0,-66.56,-5.16,-38.52,27.82,32.98,SELL Spot,Settled
Q74,2026-09-19 18:15,2026-09-19 16:15,48.99,49.0,40.79,-25.85,-72.83,-45.88,15.98,119.19,54.86,38.88,SELL Spot,Settled
Q75,2026-09-19 18:30,2026-09-19 16:30,58.44,58.44,50.27,-16.4,-63.38,-38.0,25.29,188.66,240.84,215.55,SELL Spot,Settled
Q76,2026-09-19 18:45,2026-09-19 16:45,64.71,64.72,56.47,-10.13,-57.11,-31.63,31.55,235.34,64.71,33.16,SELL Spot,Settled
Q77,2026-09-19 19:00,2026-09-19 17:00,66.97,66.97,58.73,-7.87,-54.85,-29.94,33.75,251.79,66.97,33.22,SELL Spot,Settled
Q78,2026-09-19 19:15,2026-09-19 17:15,75.02,75.05,66.6,0.18,-46.8,-21.22,41.81,311.93,75.02,33.21,SELL Spot,Settled
Q79,2026-09-19 19:30,2026-09-19 17:30,78.3,78.27,69.78,3.46,-43.52,-18.63,44.98,335.52,78.3,33.32,SELL Spot,Settled
Q80,2026-09-19 19:45,2026-09-19 17:45,78.62,78.59,71.02,3.78,-41.65,-5.0,47.03,350.87,78.62,31.59,SELL Spot,Settled
Q81,2026-09-19 20:00,2026-09-19 18:00,82.26,82.23,74.76,7.42,-39.56,-9.79,49.73,371.01,82.26,32.53,SELL Spot,Settled
Q82,2026-09-19 20:15,2026-09-19 18:15,80.68,80.69,73.2,5.84,-43.06,-7.62,48.3,360.28,80.68,32.38,SELL Spot,Settled
Q83,2026-09-19 20:30,2026-09-19 18:30,80.01,80.0,72.67,5.17,-43.73,-6.66,47.82,356.73,6.4,41.42,SELL Spot,Settled
Q84,2026-09-19 20:45,2026-09-19 18:45,81.0,81.0,74.05,6.16,-39.3,-9.4,49.01,365.58,1.11,47.9,SELL Spot,Settled
Q85,2026-09-19 21:00,2026-09-19 19:00,78.86,78.88,72.16,4.02,-32.0,4.66,49.59,369.92,-5.23,54.82,SELL Spot,Settled
Q86,2026-09-19 21:15,2026-09-19 19:15,83.17,83.2,76.55,8.33,-29.25,1.37,53.03,395.63,-21.79,74.82,SELL Spot,Settled
Q87,2026-09-19 21:30,2026-09-19 19:30,82.96,82.96,76.37,8.12,-21.51,9.01,54.5,406.6,82.96,28.46,SELL Spot,Settled
Q88,2026-09-19 21:45,2026-09-19 19:45,60.35,60.33,53.79,-14.49,-37.94,-10.31,32.93,245.68,60.35,27.42,SELL Spot,Settled
Q89,2026-09-19 22:00,2026-09-19 20:00,64.75,64.74,58.34,-10.09,-7.78,9.09,41.84,312.15,64.75,22.91,SELL Spot,Settled
Q90,2026-09-19 22:15,2026-09-19 20:15,61.61,61.63,55.09,-13.23,11.42,13.39,42.02,313.49,61.61,19.59,SELL Spot,Settled
Q91,2026-09-19 22:30,2026-09-19 20:30,58.46,58.47,51.94,-16.38,24.9,16.68,41.45,309.18,58.46,17.01,SELL Spot,Settled
Q92,2026-09-19 22:45,2026-09-19 20:45,55.51,55.53,49.02,-19.33,21.95,10.97,38.25,285.35,55.51,17.26,SELL Spot,Settled
Q93,2026-09-19 23:00,2026-09-19 21:00,40.18,40.22,34.62,-34.66,9.38,-9.44,23.1,172.3,-29.28,52.38,SELL Spot,Settled
Q94,2026-09-19 23:15,2026-09-19 21:15,42.17,42.16,36.58,-32.67,11.37,-6.74,25.12,187.42,-45.59,70.71,SELL Spot,Settled
Q95,2026-09-19 23:30,2026-09-19 21:30,40.01,40.0,34.38,-34.83,9.21,-9.79,22.87,170.62,-44.35,67.22,SELL Spot,Settled
Q96,2026-09-19 23:45,2026-09-19 21:45,37.31,37.31,31.64,-37.53,6.51,-13.45,20.07,149.7,-31.31,51.38,SELL Spot,Settled
