quarter,time_dk,spot_price_eur,pred_imbalance_eur,pred_spread_eur,q10_price_eur,q90_price_eur,quantile_range,p_ratio,bid_action,bid_limit_price_eur,bid_volume_mw,status
Q14,2026-09-19 03:15,7.11,17.66,10.55,-45.56,61.48,€-45.6 - €61.5,23.8% Up / 44.9% Dn,BUY Spot (Long),12.11,2.1,Fixed Pre-Auction Bid
Q15,2026-09-19 03:30,7.3,17.1,9.8,-41.85,59.25,€-41.9 - €59.2,22.7% Up / 44.7% Dn,BUY Spot (Long),12.2,1.7,Fixed Pre-Auction Bid
Q16,2026-09-19 03:45,5.89,14.69,8.8,-40.63,36.09,€-40.6 - €36.1,24.4% Up / 40.0% Dn,BUY Spot (Long),10.29,2.2,Fixed Pre-Auction Bid
Q17,2026-09-19 04:00,5.84,16.1,10.26,-35.98,36.61,€-36.0 - €36.6,22.6% Up / 45.3% Dn,BUY Spot (Long),10.84,1.7,Fixed Pre-Auction Bid
Q18,2026-09-19 04:15,5.67,15.4,9.73,-35.99,36.56,€-36.0 - €36.6,23.9% Up / 43.6% Dn,BUY Spot (Long),10.54,2.1,Fixed Pre-Auction Bid
Q19,2026-09-19 04:30,5.6,16.7,11.1,-36.52,38.67,€-36.5 - €38.7,25.9% Up / 41.9% Dn,BUY Spot (Long),10.6,2.6,Fixed Pre-Auction Bid
Q20,2026-09-19 04:45,5.16,13.38,8.22,-36.62,33.38,€-36.6 - €33.4,22.9% Up / 46.6% Dn,BUY Spot (Long),9.27,1.8,Fixed Pre-Auction Bid
Q21,2026-09-19 05:00,5.44,12.56,7.12,-37.11,95.68,€-37.1 - €95.7,23.9% Up / 43.3% Dn,BUY Spot (Long),9.0,1.9,Fixed Pre-Auction Bid
Q22,2026-09-19 05:15,4.99,10.34,5.35,-37.33,98.24,€-37.3 - €98.2,22.6% Up / 48.5% Dn,BUY Spot (Long),7.67,1.4,Fixed Pre-Auction Bid
Q23,2026-09-19 05:30,5.02,4.86,-0.16,-39.25,81.12,€-39.2 - €81.1,20.5% Up / 55.2% Dn,HOLD (No Bid),5.02,0.0,Fixed Pre-Auction Bid
Q24,2026-09-19 05:45,4.99,-0.13,-5.12,-37.75,76.82,€-37.8 - €76.8,16.8% Up / 59.5% Dn,SELL Spot (Short),2.43,6.4,Fixed Pre-Auction Bid
Q25,2026-09-19 06:00,5.16,-2.01,-7.17,-34.25,60.47,€-34.2 - €60.5,16.5% Up / 59.8% Dn,SELL Spot (Short),1.58,9.3,Fixed Pre-Auction Bid
Q26,2026-09-19 06:15,5.65,-5.18,-10.83,-39.87,79.23,€-39.9 - €79.2,13.8% Up / 63.8% Dn,SELL Spot (Short),0.65,10.9,Fixed Pre-Auction Bid
Q27,2026-09-19 06:30,5.57,-3.28,-8.85,-41.61,74.63,€-41.6 - €74.6,11.7% Up / 67.1% Dn,SELL Spot (Short),1.15,11.3,Fixed Pre-Auction Bid
Q28,2026-09-19 06:45,5.65,-1.6,-7.25,-41.6,9.45,€-41.6 - €9.4,10.5% Up / 70.1% Dn,SELL Spot (Short),2.03,10.5,Fixed Pre-Auction Bid
Q29,2026-09-19 07:00,8.06,2.11,-5.95,-43.09,23.35,€-43.1 - €23.4,14.0% Up / 62.7% Dn,SELL Spot (Short),5.09,7.9,Fixed Pre-Auction Bid
Q30,2026-09-19 07:15,6.82,-2.03,-8.85,-43.53,16.16,€-43.5 - €16.2,13.1% Up / 63.9% Dn,SELL Spot (Short),2.4,11.0,Fixed Pre-Auction Bid
Q31,2026-09-19 07:30,5.68,-2.21,-7.89,-41.52,9.15,€-41.5 - €9.2,13.2% Up / 63.6% Dn,SELL Spot (Short),1.73,10.8,Fixed Pre-Auction Bid
Q32,2026-09-19 07:45,5.67,-1.14,-6.81,-41.57,8.98,€-41.6 - €9.0,14.8% Up / 62.3% Dn,SELL Spot (Short),2.27,9.1,Fixed Pre-Auction Bid
Q33,2026-09-19 08:00,6.79,-0.67,-7.46,-43.33,11.97,€-43.3 - €12.0,15.6% Up / 60.0% Dn,SELL Spot (Short),3.06,9.8,Fixed Pre-Auction Bid
Q34,2026-09-19 08:15,5.84,-0.8,-6.64,-40.26,11.09,€-40.3 - €11.1,15.0% Up / 59.7% Dn,SELL Spot (Short),2.52,8.6,Fixed Pre-Auction Bid
Q35,2026-09-19 08:30,5.62,-0.86,-6.48,-42.26,13.91,€-42.3 - €13.9,15.8% Up / 60.7% Dn,SELL Spot (Short),2.38,8.5,Fixed Pre-Auction Bid
Q36,2026-09-19 08:45,10.29,1.45,-8.84,-45.07,92.58,€-45.1 - €92.6,13.4% Up / 64.5% Dn,SELL Spot (Short),5.87,11.0,Fixed Pre-Auction Bid
Q37,2026-09-19 09:00,16.18,12.2,-3.98,-41.47,60.13,€-41.5 - €60.1,15.5% Up / 61.7% Dn,SELL Spot (Short),14.19,5.0,Fixed Pre-Auction Bid
Q38,2026-09-19 09:15,4.98,6.88,1.9,-43.12,52.91,€-43.1 - €52.9,16.6% Up / 58.5% Dn,BUY Spot (Long),5.93,1.0,Fixed Pre-Auction Bid
Q39,2026-09-19 09:30,3.02,8.6,5.58,-41.25,44.48,€-41.2 - €44.5,17.8% Up / 52.7% Dn,BUY Spot (Long),5.81,1.0,Fixed Pre-Auction Bid
Q40,2026-09-19 09:45,1.28,7.75,6.47,-42.35,41.22,€-42.4 - €41.2,16.9% Up / 50.3% Dn,BUY Spot (Long),4.51,1.0,Fixed Pre-Auction Bid
Q41,2026-09-19 10:00,1.6,3.06,1.46,-44.17,37.41,€-44.2 - €37.4,15.8% Up / 53.6% Dn,BUY Spot (Long),2.33,1.0,Fixed Pre-Auction Bid
Q42,2026-09-19 10:15,1.2,6.07,4.87,-42.43,23.26,€-42.4 - €23.3,16.4% Up / 51.3% Dn,BUY Spot (Long),3.63,1.0,Fixed Pre-Auction Bid
Q43,2026-09-19 10:30,0.14,4.36,4.22,-44.7,21.85,€-44.7 - €21.9,15.7% Up / 50.3% Dn,BUY Spot (Long),2.25,1.0,Fixed Pre-Auction Bid
Q44,2026-09-19 10:45,0.13,3.91,3.78,-44.6,23.13,€-44.6 - €23.1,16.8% Up / 52.2% Dn,BUY Spot (Long),2.02,1.0,Fixed Pre-Auction Bid
Q45,2026-09-19 11:00,0.46,3.51,3.05,-42.98,24.84,€-43.0 - €24.8,16.7% Up / 50.6% Dn,BUY Spot (Long),1.98,1.0,Fixed Pre-Auction Bid
Q46,2026-09-19 11:15,0.4,3.27,2.87,-41.06,24.66,€-41.1 - €24.7,16.4% Up / 50.7% Dn,BUY Spot (Long),1.83,1.0,Fixed Pre-Auction Bid
Q47,2026-09-19 11:30,0.38,0.91,0.53,-40.99,24.14,€-41.0 - €24.1,14.9% Up / 50.6% Dn,HOLD (No Bid),0.38,0.0,Fixed Pre-Auction Bid
Q48,2026-09-19 11:45,0.35,0.47,0.12,-37.2,23.95,€-37.2 - €23.9,14.9% Up / 51.2% Dn,HOLD (No Bid),0.35,0.0,Fixed Pre-Auction Bid
Q49,2026-09-19 12:00,-0.01,-3.3,-3.29,-42.04,8.88,€-42.0 - €8.9,12.6% Up / 50.9% Dn,SELL Spot (Short),-1.66,3.6,Fixed Pre-Auction Bid
Q50,2026-09-19 12:15,-0.01,-5.53,-5.52,-39.82,16.71,€-39.8 - €16.7,12.3% Up / 54.5% Dn,SELL Spot (Short),-2.77,6.7,Fixed Pre-Auction Bid
Q51,2026-09-19 12:30,-0.09,-6.63,-6.54,-40.19,16.87,€-40.2 - €16.9,11.9% Up / 55.3% Dn,SELL Spot (Short),-3.36,8.1,Fixed Pre-Auction Bid
Q52,2026-09-19 12:45,-0.21,-9.52,-9.31,-36.54,19.5,€-36.5 - €19.5,12.2% Up / 57.8% Dn,SELL Spot (Short),-4.87,10.3,Fixed Pre-Auction Bid
Q53,2026-09-19 13:00,-0.07,-11.4,-11.33,-36.78,6.07,€-36.8 - €6.1,11.3% Up / 61.1% Dn,SELL Spot (Short),-5.07,10.6,Fixed Pre-Auction Bid
Q54,2026-09-19 13:15,-0.09,-11.61,-11.52,-35.83,4.26,€-35.8 - €4.3,10.6% Up / 68.0% Dn,SELL Spot (Short),-5.09,11.4,Fixed Pre-Auction Bid
Q55,2026-09-19 13:30,-0.09,-11.62,-11.53,-39.29,3.76,€-39.3 - €3.8,10.2% Up / 69.4% Dn,SELL Spot (Short),-5.09,11.6,Fixed Pre-Auction Bid
Q56,2026-09-19 13:45,-0.1,-12.81,-12.71,-38.67,4.26,€-38.7 - €4.3,11.8% Up / 64.0% Dn,SELL Spot (Short),-5.1,11.0,Fixed Pre-Auction Bid
Q57,2026-09-19 14:00,-1.07,-8.35,-7.28,-54.14,10.63,€-54.1 - €10.6,11.3% Up / 60.2% Dn,SELL Spot (Short),-4.71,9.5,Fixed Pre-Auction Bid
Q58,2026-09-19 14:15,-1.06,-8.88,-7.82,-56.06,16.38,€-56.1 - €16.4,11.9% Up / 59.2% Dn,SELL Spot (Short),-4.97,10.2,Fixed Pre-Auction Bid
Q59,2026-09-19 14:30,-0.94,-9.89,-8.95,-54.65,15.68,€-54.6 - €15.7,12.0% Up / 59.0% Dn,SELL Spot (Short),-5.41,10.4,Fixed Pre-Auction Bid
Q60,2026-09-19 14:45,-0.1,-10.17,-10.07,-52.49,4.9,€-52.5 - €4.9,11.8% Up / 64.8% Dn,SELL Spot (Short),-5.1,11.1,Fixed Pre-Auction Bid
Q61,2026-09-19 15:00,-1.48,-7.53,-6.05,-61.46,7.89,€-61.5 - €7.9,11.1% Up / 55.8% Dn,SELL Spot (Short),-4.5,7.5,Fixed Pre-Auction Bid
Q62,2026-09-19 15:15,-1.12,-8.63,-7.51,-52.96,10.96,€-53.0 - €11.0,11.1% Up / 56.0% Dn,SELL Spot (Short),-4.88,9.4,Fixed Pre-Auction Bid
Q63,2026-09-19 15:30,-0.88,-6.94,-6.06,-51.48,6.19,€-51.5 - €6.2,11.2% Up / 47.3% Dn,SELL Spot (Short),-3.91,6.5,Fixed Pre-Auction Bid
Q64,2026-09-19 15:45,0.78,-2.05,-2.83,-54.23,19.81,€-54.2 - €19.8,13.6% Up / 49.3% Dn,SELL Spot (Short),-0.64,3.0,Fixed Pre-Auction Bid
Q65,2026-09-19 16:00,1.19,-3.56,-4.75,-44.24,9.42,€-44.2 - €9.4,15.8% Up / 32.1% Dn,SELL Spot (Short),-1.19,2.8,Fixed Pre-Auction Bid
Q66,2026-09-19 16:15,1.62,2.32,0.7,-42.24,13.76,€-42.2 - €13.8,16.4% Up / 30.0% Dn,HOLD (No Bid),1.62,0.0,Fixed Pre-Auction Bid
Q67,2026-09-19 16:30,2.43,3.76,1.33,-43.39,26.81,€-43.4 - €26.8,15.9% Up / 32.0% Dn,BUY Spot (Long),3.1,1.0,Fixed Pre-Auction Bid
Q68,2026-09-19 16:45,3.81,9.98,6.17,-42.28,23.31,€-42.3 - €23.3,17.6% Up / 26.0% Dn,BUY Spot (Long),6.89,1.0,Fixed Pre-Auction Bid
Q69,2026-09-19 17:00,3.08,5.01,1.93,-47.68,41.24,€-47.7 - €41.2,16.4% Up / 30.6% Dn,BUY Spot (Long),4.04,1.0,Fixed Pre-Auction Bid
Q70,2026-09-19 17:15,4.32,8.77,4.45,-39.36,40.02,€-39.4 - €40.0,16.9% Up / 31.7% Dn,BUY Spot (Long),6.54,1.0,Fixed Pre-Auction Bid
Q71,2026-09-19 17:30,6.82,6.35,-0.47,-36.41,55.69,€-36.4 - €55.7,11.8% Up / 47.7% Dn,HOLD (No Bid),6.82,0.0,Fixed Pre-Auction Bid
Q72,2026-09-19 17:45,20.25,39.72,19.47,-28.83,109.76,€-28.8 - €109.8,18.1% Up / 64.3% Dn,BUY Spot (Long),25.25,1.0,Fixed Pre-Auction Bid
Q73,2026-09-19 18:00,28.33,46.7,18.37,-31.56,125.57,€-31.6 - €125.6,35.1% Up / 39.9% Dn,BUY Spot (Long),33.33,5.2,Fixed Pre-Auction Bid
Q74,2026-09-19 18:15,49.87,67.16,17.29,-29.51,136.21,€-29.5 - €136.2,41.6% Up / 29.1% Dn,BUY Spot (Long),54.87,7.0,Fixed Pre-Auction Bid
Q75,2026-09-19 18:30,59.49,93.31,33.82,-23.68,152.39,€-23.7 - €152.4,30.2% Up / 35.9% Dn,BUY Spot (Long),64.49,3.8,Fixed Pre-Auction Bid
Q76,2026-09-19 18:45,65.88,99.76,33.88,-19.58,178.29,€-19.6 - €178.3,26.5% Up / 39.9% Dn,BUY Spot (Long),70.88,2.8,Fixed Pre-Auction Bid
Q77,2026-09-19 19:00,68.18,74.1,5.92,-23.14,203.56,€-23.1 - €203.6,24.2% Up / 46.5% Dn,BUY Spot (Long),71.14,1.8,Fixed Pre-Auction Bid
Q78,2026-09-19 19:15,76.38,87.75,11.37,-15.99,223.17,€-16.0 - €223.2,28.2% Up / 41.9% Dn,BUY Spot (Long),81.38,3.3,Fixed Pre-Auction Bid
Q79,2026-09-19 19:30,79.73,84.15,4.42,-21.16,170.47,€-21.2 - €170.5,26.2% Up / 43.5% Dn,BUY Spot (Long),81.94,1.8,Fixed Pre-Auction Bid
Q80,2026-09-19 19:45,80.05,83.43,3.38,-23.77,182.51,€-23.8 - €182.5,26.0% Up / 44.5% Dn,BUY Spot (Long),81.74,1.5,Fixed Pre-Auction Bid
Q81,2026-09-19 20:00,83.76,86.61,2.85,-20.08,173.02,€-20.1 - €173.0,24.9% Up / 45.4% Dn,BUY Spot (Long),85.19,1.3,Fixed Pre-Auction Bid
Q82,2026-09-19 20:15,82.15,80.51,-1.64,-21.99,166.52,€-22.0 - €166.5,22.9% Up / 44.6% Dn,SELL Spot (Short),81.33,1.4,Fixed Pre-Auction Bid
Q83,2026-09-19 20:30,81.47,82.09,0.62,-19.51,166.15,€-19.5 - €166.2,22.6% Up / 46.0% Dn,HOLD (No Bid),81.47,0.0,Fixed Pre-Auction Bid
Q84,2026-09-19 20:45,82.48,83.38,0.9,-11.16,161.75,€-11.2 - €161.8,23.0% Up / 44.0% Dn,HOLD (No Bid),82.48,0.0,Fixed Pre-Auction Bid
Q85,2026-09-19 21:00,80.3,77.45,-2.85,-7.06,199.25,€-7.1 - €199.2,22.1% Up / 46.5% Dn,SELL Spot (Short),78.88,2.8,Fixed Pre-Auction Bid
Q86,2026-09-19 21:15,84.69,77.65,-7.04,-0.61,149.49,€-0.6 - €149.5,16.1% Up / 50.6% Dn,SELL Spot (Short),81.17,8.3,Fixed Pre-Auction Bid
Q87,2026-09-19 21:30,84.48,77.33,-7.15,1.93,164.27,€1.9 - €164.3,15.7% Up / 52.9% Dn,SELL Spot (Short),80.91,8.6,Fixed Pre-Auction Bid
Q88,2026-09-19 21:45,61.28,64.7,3.42,-9.88,123.36,€-9.9 - €123.4,25.0% Up / 38.7% Dn,BUY Spot (Long),62.99,1.5,Fixed Pre-Auction Bid
Q89,2026-09-19 22:00,65.93,64.76,-1.17,-14.8,130.36,€-14.8 - €130.4,22.1% Up / 39.0% Dn,HOLD (No Bid),65.93,0.0,Fixed Pre-Auction Bid
Q90,2026-09-19 22:15,62.74,64.37,1.63,-7.49,103.94,€-7.5 - €103.9,21.7% Up / 40.1% Dn,BUY Spot (Long),63.55,1.0,Fixed Pre-Auction Bid
Q91,2026-09-19 22:30,59.53,53.75,-5.78,-8.55,136.26,€-8.6 - €136.3,21.1% Up / 45.9% Dn,SELL Spot (Short),56.64,5.9,Fixed Pre-Auction Bid
Q92,2026-09-19 22:45,56.52,59.17,2.65,-11.33,115.61,€-11.3 - €115.6,20.7% Up / 44.9% Dn,BUY Spot (Long),57.85,1.0,Fixed Pre-Auction Bid
Q93,2026-09-19 23:00,40.91,47.07,6.16,-19.01,82.7,€-19.0 - €82.7,15.9% Up / 54.6% Dn,BUY Spot (Long),43.99,1.0,Fixed Pre-Auction Bid
Q94,2026-09-19 23:15,42.94,44.25,1.31,-8.47,66.52,€-8.5 - €66.5,14.2% Up / 55.6% Dn,BUY Spot (Long),43.59,1.0,Fixed Pre-Auction Bid
Q95,2026-09-19 23:30,40.74,44.64,3.9,-11.14,101.1,€-11.1 - €101.1,33.6% Up / 35.1% Dn,BUY Spot (Long),42.69,2.5,Fixed Pre-Auction Bid
Q96,2026-09-19 23:45,37.99,38.09,0.1,-13.73,134.49,€-13.7 - €134.5,35.7% Up / 34.3% Dn,HOLD (No Bid),37.99,0.0,Fixed Pre-Auction Bid
