quarter,time_dk,spot_price_eur,pred_imbalance_eur,pred_spread_eur,q10_price_eur,q90_price_eur,quantile_range,p_ratio,bid_action,bid_limit_price_eur,bid_volume_mw,status
Q23,2026-09-14 05:30,208.58,201.11,-7.47,117.58,309.79,€117.6 - €309.8,16.4% Up / 43.3% Dn,SELL Spot (Short),204.84,7.0,Fixed Pre-Auction Bid
Q24,2026-09-14 05:45,221.01,244.05,23.04,120.19,317.38,€120.2 - €317.4,14.5% Up / 44.6% Dn,BUY Spot (Long),226.01,1.0,Fixed Pre-Auction Bid
Q25,2026-09-14 06:00,217.56,345.7,128.14,117.42,378.74,€117.4 - €378.7,21.8% Up / 46.6% Dn,BUY Spot (Long),222.56,1.5,Fixed Pre-Auction Bid
Q26,2026-09-14 06:15,252.81,405.76,152.95,127.41,622.88,€127.4 - €622.9,33.7% Up / 35.0% Dn,BUY Spot (Long),257.81,4.8,Fixed Pre-Auction Bid
Q27,2026-09-14 06:30,276.02,419.5,143.48,152.75,637.09,€152.8 - €637.1,33.7% Up / 36.1% Dn,BUY Spot (Long),281.02,4.8,Fixed Pre-Auction Bid
Q28,2026-09-14 06:45,281.68,423.25,141.57,141.8,548.92,€141.8 - €548.9,30.2% Up / 40.7% Dn,BUY Spot (Long),286.68,3.9,Fixed Pre-Auction Bid
Q29,2026-09-14 07:00,293.98,383.11,89.13,139.66,482.79,€139.7 - €482.8,24.6% Up / 46.3% Dn,BUY Spot (Long),298.98,2.3,Fixed Pre-Auction Bid
Q30,2026-09-14 07:15,320.53,389.75,69.22,164.09,494.17,€164.1 - €494.2,21.0% Up / 39.6% Dn,BUY Spot (Long),325.53,1.3,Fixed Pre-Auction Bid
Q31,2026-09-14 07:30,322.38,398.14,75.76,176.48,620.43,€176.5 - €620.4,21.4% Up / 39.0% Dn,BUY Spot (Long),327.38,1.4,Fixed Pre-Auction Bid
Q32,2026-09-14 07:45,320.32,388.23,67.91,176.69,631.02,€176.7 - €631.0,20.6% Up / 40.2% Dn,BUY Spot (Long),325.32,1.2,Fixed Pre-Auction Bid
Q33,2026-09-14 08:00,349.74,442.23,92.49,185.59,556.21,€185.6 - €556.2,25.7% Up / 22.6% Dn,BUY Spot (Long),354.74,2.6,Fixed Pre-Auction Bid
Q34,2026-09-14 08:15,305.97,389.77,83.8,191.97,579.62,€192.0 - €579.6,28.5% Up / 23.0% Dn,BUY Spot (Long),310.97,3.4,Fixed Pre-Auction Bid
Q35,2026-09-14 08:30,287.12,483.47,196.35,181.89,543.45,€181.9 - €543.5,34.8% Up / 24.1% Dn,BUY Spot (Long),292.12,5.2,Fixed Pre-Auction Bid
Q36,2026-09-14 08:45,272.98,470.96,197.98,180.08,597.78,€180.1 - €597.8,45.9% Up / 19.1% Dn,BUY Spot (Long),277.98,8.2,Fixed Pre-Auction Bid
Q37,2026-09-14 09:00,285.81,601.01,315.2,182.24,621.8,€182.2 - €621.8,55.5% Up / 17.0% Dn,BUY Spot (Long),290.81,10.0,Fixed Pre-Auction Bid
Q38,2026-09-14 09:15,267.56,435.14,167.58,166.36,574.16,€166.4 - €574.2,45.8% Up / 19.8% Dn,BUY Spot (Long),272.56,8.2,Fixed Pre-Auction Bid
Q39,2026-09-14 09:30,240.66,445.32,204.66,156.57,539.5,€156.6 - €539.5,42.9% Up / 19.3% Dn,BUY Spot (Long),245.66,7.4,Fixed Pre-Auction Bid
Q40,2026-09-14 09:45,217.7,390.82,173.12,131.23,431.99,€131.2 - €432.0,37.1% Up / 24.7% Dn,BUY Spot (Long),222.7,5.8,Fixed Pre-Auction Bid
Q41,2026-09-14 10:00,246.93,387.82,140.89,147.25,483.4,€147.2 - €483.4,48.8% Up / 17.8% Dn,BUY Spot (Long),251.93,9.1,Fixed Pre-Auction Bid
Q42,2026-09-14 10:15,224.38,348.83,124.45,140.62,466.25,€140.6 - €466.2,52.4% Up / 19.0% Dn,BUY Spot (Long),229.38,9.7,Fixed Pre-Auction Bid
Q43,2026-09-14 10:30,205.52,305.3,99.78,122.74,440.19,€122.7 - €440.2,50.6% Up / 25.0% Dn,BUY Spot (Long),210.52,9.5,Fixed Pre-Auction Bid
Q44,2026-09-14 10:45,187.18,285.11,97.93,99.62,451.93,€99.6 - €451.9,29.0% Up / 41.6% Dn,BUY Spot (Long),192.18,3.5,Fixed Pre-Auction Bid
Q45,2026-09-14 11:00,212.74,324.48,111.74,104.95,487.17,€105.0 - €487.2,43.6% Up / 37.9% Dn,BUY Spot (Long),217.74,7.6,Fixed Pre-Auction Bid
Q46,2026-09-14 11:15,194.64,265.5,70.86,108.7,389.57,€108.7 - €389.6,41.8% Up / 41.0% Dn,BUY Spot (Long),199.64,7.1,Fixed Pre-Auction Bid
Q47,2026-09-14 11:30,197.25,282.95,85.7,112.37,384.65,€112.4 - €384.6,36.5% Up / 44.0% Dn,BUY Spot (Long),202.25,5.6,Fixed Pre-Auction Bid
Q48,2026-09-14 11:45,185.52,274.32,88.8,104.09,390.11,€104.1 - €390.1,29.3% Up / 49.0% Dn,BUY Spot (Long),190.52,3.6,Fixed Pre-Auction Bid
Q49,2026-09-14 12:00,195.95,290.78,94.83,107.53,409.15,€107.5 - €409.1,30.2% Up / 46.3% Dn,BUY Spot (Long),200.95,3.9,Fixed Pre-Auction Bid
Q50,2026-09-14 12:15,182.2,257.02,74.82,99.19,383.0,€99.2 - €383.0,28.1% Up / 46.7% Dn,BUY Spot (Long),187.2,3.3,Fixed Pre-Auction Bid
Q51,2026-09-14 12:30,178.13,247.81,69.68,102.07,390.55,€102.1 - €390.6,27.8% Up / 45.3% Dn,BUY Spot (Long),183.13,3.2,Fixed Pre-Auction Bid
Q52,2026-09-14 12:45,170.61,192.66,22.05,95.74,372.19,€95.7 - €372.2,27.2% Up / 45.9% Dn,BUY Spot (Long),175.61,3.0,Fixed Pre-Auction Bid
Q53,2026-09-14 13:00,175.39,231.82,56.43,97.65,388.03,€97.7 - €388.0,24.4% Up / 49.4% Dn,BUY Spot (Long),180.39,2.2,Fixed Pre-Auction Bid
Q54,2026-09-14 13:15,168.9,213.38,44.48,97.43,315.81,€97.4 - €315.8,24.5% Up / 46.5% Dn,BUY Spot (Long),173.9,2.3,Fixed Pre-Auction Bid
Q55,2026-09-14 13:30,165.74,213.77,48.03,96.29,282.15,€96.3 - €282.1,23.2% Up / 47.8% Dn,BUY Spot (Long),170.74,1.9,Fixed Pre-Auction Bid
Q56,2026-09-14 13:45,157.63,199.01,41.38,90.3,276.21,€90.3 - €276.2,22.9% Up / 45.1% Dn,BUY Spot (Long),162.63,1.8,Fixed Pre-Auction Bid
Q57,2026-09-14 14:00,159.85,210.67,50.82,93.86,348.81,€93.9 - €348.8,22.2% Up / 45.9% Dn,BUY Spot (Long),164.85,1.6,Fixed Pre-Auction Bid
Q58,2026-09-14 14:15,161.82,217.55,55.73,87.44,283.06,€87.4 - €283.1,23.0% Up / 45.5% Dn,BUY Spot (Long),166.82,1.8,Fixed Pre-Auction Bid
Q59,2026-09-14 14:30,158.36,214.61,56.25,87.11,333.81,€87.1 - €333.8,23.3% Up / 45.9% Dn,BUY Spot (Long),163.36,1.9,Fixed Pre-Auction Bid
Q60,2026-09-14 14:45,166.08,224.64,58.56,85.29,277.43,€85.3 - €277.4,23.3% Up / 43.8% Dn,BUY Spot (Long),171.08,1.9,Fixed Pre-Auction Bid
Q61,2026-09-14 15:00,152.91,205.51,52.6,82.19,287.17,€82.2 - €287.2,25.7% Up / 40.7% Dn,BUY Spot (Long),157.91,2.6,Fixed Pre-Auction Bid
Q62,2026-09-14 15:15,155.63,210.27,54.64,84.79,300.9,€84.8 - €300.9,22.1% Up / 45.2% Dn,BUY Spot (Long),160.63,1.6,Fixed Pre-Auction Bid
Q63,2026-09-14 15:30,169.16,228.0,58.84,83.24,366.84,€83.2 - €366.8,21.2% Up / 45.5% Dn,BUY Spot (Long),174.16,1.3,Fixed Pre-Auction Bid
Q64,2026-09-14 15:45,182.07,205.32,23.25,86.64,380.68,€86.6 - €380.7,19.1% Up / 46.7% Dn,BUY Spot (Long),187.07,1.0,Fixed Pre-Auction Bid
Q65,2026-09-14 16:00,152.02,168.52,16.5,80.92,351.35,€80.9 - €351.4,28.9% Up / 42.6% Dn,BUY Spot (Long),157.02,3.5,Fixed Pre-Auction Bid
Q66,2026-09-14 16:15,170.14,198.37,28.23,85.6,430.65,€85.6 - €430.6,18.9% Up / 47.4% Dn,BUY Spot (Long),175.14,1.0,Fixed Pre-Auction Bid
Q67,2026-09-14 16:30,190.04,225.58,35.54,90.84,430.59,€90.8 - €430.6,23.6% Up / 42.2% Dn,BUY Spot (Long),195.04,2.0,Fixed Pre-Auction Bid
Q68,2026-09-14 16:45,210.77,275.65,64.88,96.89,465.66,€96.9 - €465.7,26.9% Up / 39.9% Dn,BUY Spot (Long),215.77,2.9,Fixed Pre-Auction Bid
Q69,2026-09-14 17:00,179.35,219.3,39.95,84.71,413.77,€84.7 - €413.8,27.9% Up / 39.4% Dn,BUY Spot (Long),184.35,3.2,Fixed Pre-Auction Bid
Q70,2026-09-14 17:15,214.21,290.32,76.11,100.29,469.26,€100.3 - €469.3,33.3% Up / 30.2% Dn,BUY Spot (Long),219.21,4.7,Fixed Pre-Auction Bid
Q71,2026-09-14 17:30,253.74,406.46,152.72,126.31,604.73,€126.3 - €604.7,37.1% Up / 29.1% Dn,BUY Spot (Long),258.74,5.8,Fixed Pre-Auction Bid
Q72,2026-09-14 17:45,290.44,273.3,-17.14,105.44,433.99,€105.4 - €434.0,32.8% Up / 30.8% Dn,SELL Spot (Short),285.44,4.0,Fixed Pre-Auction Bid
Q73,2026-09-14 18:00,259.76,259.78,0.02,77.52,426.04,€77.5 - €426.0,24.5% Up / 27.0% Dn,HOLD (No Bid),259.76,0.0,Fixed Pre-Auction Bid
Q74,2026-09-14 18:15,307.84,324.17,16.33,98.25,441.49,€98.2 - €441.5,28.5% Up / 30.7% Dn,BUY Spot (Long),312.84,3.4,Fixed Pre-Auction Bid
Q75,2026-09-14 18:30,456.42,365.99,-90.43,66.11,571.33,€66.1 - €571.3,29.4% Up / 39.4% Dn,SELL Spot (Short),451.42,6.4,Fixed Pre-Auction Bid
Q76,2026-09-14 18:45,595.53,490.92,-104.61,197.61,714.32,€197.6 - €714.3,33.4% Up / 37.2% Dn,SELL Spot (Short),590.53,5.8,Fixed Pre-Auction Bid
Q77,2026-09-14 19:00,666.26,555.07,-111.19,309.58,784.08,€309.6 - €784.1,33.3% Up / 37.2% Dn,SELL Spot (Short),661.26,5.8,Fixed Pre-Auction Bid
Q78,2026-09-14 19:15,717.52,606.38,-111.14,335.63,835.34,€335.6 - €835.3,38.1% Up / 35.6% Dn,HOLD (No Bid),717.52,0.0,Fixed Pre-Auction Bid
Q79,2026-09-14 19:30,718.58,610.7,-107.88,364.66,829.59,€364.7 - €829.6,28.6% Up / 39.1% Dn,SELL Spot (Short),713.58,6.4,Fixed Pre-Auction Bid
Q80,2026-09-14 19:45,759.89,662.15,-97.74,367.9,857.31,€367.9 - €857.3,26.8% Up / 35.3% Dn,SELL Spot (Short),754.89,5.3,Fixed Pre-Auction Bid
Q81,2026-09-14 20:00,721.1,661.09,-60.01,414.98,796.48,€415.0 - €796.5,22.8% Up / 31.1% Dn,SELL Spot (Short),716.1,4.1,Fixed Pre-Auction Bid
Q82,2026-09-14 20:15,597.03,525.27,-71.76,340.0,747.19,€340.0 - €747.2,22.5% Up / 36.9% Dn,SELL Spot (Short),592.03,5.7,Fixed Pre-Auction Bid
Q83,2026-09-14 20:30,450.49,412.07,-38.42,276.02,622.31,€276.0 - €622.3,29.8% Up / 36.0% Dn,SELL Spot (Short),445.49,5.5,Fixed Pre-Auction Bid
Q84,2026-09-14 20:45,365.96,344.33,-21.63,207.69,572.86,€207.7 - €572.9,29.8% Up / 36.0% Dn,SELL Spot (Short),360.96,5.5,Fixed Pre-Auction Bid
Q85,2026-09-14 21:00,380.75,389.58,8.83,242.11,515.87,€242.1 - €515.9,34.0% Up / 34.7% Dn,BUY Spot (Long),385.17,4.9,Fixed Pre-Auction Bid
Q86,2026-09-14 21:15,311.87,335.62,23.75,194.18,527.56,€194.2 - €527.6,36.5% Up / 30.1% Dn,BUY Spot (Long),316.87,5.6,Fixed Pre-Auction Bid
Q87,2026-09-14 21:30,270.74,306.95,36.21,170.01,447.54,€170.0 - €447.5,27.4% Up / 28.1% Dn,BUY Spot (Long),275.74,3.1,Fixed Pre-Auction Bid
Q88,2026-09-14 21:45,249.19,300.49,51.3,159.61,443.31,€159.6 - €443.3,30.0% Up / 28.9% Dn,BUY Spot (Long),254.19,3.8,Fixed Pre-Auction Bid
Q89,2026-09-14 22:00,267.06,302.43,35.37,195.42,428.79,€195.4 - €428.8,29.9% Up / 32.6% Dn,BUY Spot (Long),272.06,3.8,Fixed Pre-Auction Bid
Q90,2026-09-14 22:15,252.74,295.59,42.85,177.74,428.71,€177.7 - €428.7,27.3% Up / 29.4% Dn,BUY Spot (Long),257.74,3.0,Fixed Pre-Auction Bid
Q91,2026-09-14 22:30,243.26,287.83,44.57,167.1,396.94,€167.1 - €396.9,28.7% Up / 33.5% Dn,BUY Spot (Long),248.26,3.4,Fixed Pre-Auction Bid
Q92,2026-09-14 22:45,225.95,277.39,51.44,148.62,404.73,€148.6 - €404.7,21.1% Up / 31.5% Dn,BUY Spot (Long),230.95,1.3,Fixed Pre-Auction Bid
Q93,2026-09-14 23:00,234.51,266.72,32.21,157.3,407.75,€157.3 - €407.8,23.7% Up / 43.8% Dn,BUY Spot (Long),239.51,2.0,Fixed Pre-Auction Bid
Q94,2026-09-14 23:15,222.99,273.48,50.49,152.59,377.24,€152.6 - €377.2,21.2% Up / 40.7% Dn,BUY Spot (Long),227.99,1.3,Fixed Pre-Auction Bid
Q95,2026-09-14 23:30,217.41,336.11,118.7,145.88,431.08,€145.9 - €431.1,21.5% Up / 37.7% Dn,BUY Spot (Long),222.41,1.4,Fixed Pre-Auction Bid
Q96,2026-09-14 23:45,205.95,231.15,25.2,126.06,357.35,€126.1 - €357.4,16.3% Up / 34.2% Dn,BUY Spot (Long),210.95,1.0,Fixed Pre-Auction Bid
