quarter,time_dk,time_utc,spot_price_eur,deep_bilstm_eur,transformer_tft_eur,transfer_lgb_eur,hierarchical_eur,pure15m_catboost_eur,meta_ensemble_eur,meta_ensemble_dkk,actual_settled_imbalance_eur,error_spread_eur,agent_action,status
Q85,2026-09-17 21:00,2026-09-17 19:00,193.07,193.09,195.83,186.73,192.73,211.66,195.93,1461.64,193.07,2.86,BUY Spot,Settled
Q86,2026-09-17 21:15,2026-09-17 19:15,185.91,185.91,188.66,179.57,185.57,213.49,190.56,1421.59,71.06,119.5,BUY Spot,Settled
Q87,2026-09-17 21:30,2026-09-17 19:30,185.03,185.03,187.8,178.69,184.69,213.29,189.82,1416.04,94.31,95.51,BUY Spot,Settled
Q88,2026-09-17 21:45,2026-09-17 19:45,183.32,183.32,186.1,176.98,147.11,190.06,178.58,1332.19,75.28,103.3,SELL Spot,Settled
Q89,2026-09-17 22:00,2026-09-17 20:00,176.23,176.23,179.28,169.89,175.74,195.62,179.29,1337.48,176.23,3.06,BUY Spot,Settled
Q90,2026-09-17 22:15,2026-09-17 20:15,175.46,175.47,178.4,169.12,174.97,195.77,178.68,1332.96,121.26,57.42,BUY Spot,Settled
Q91,2026-09-17 22:30,2026-09-17 20:30,173.66,173.66,176.64,167.32,212.72,206.01,185.06,1380.58,110.02,75.04,BUY Spot,Settled
Q92,2026-09-17 22:45,2026-09-17 20:45,170.46,170.43,173.39,164.12,268.43,207.21,191.32,1427.28,46.93,144.39,BUY Spot,Settled
Q93,2026-09-17 23:00,2026-09-17 21:00,162.98,162.97,165.8,156.64,248.68,183.33,178.76,1333.54,162.98,15.78,BUY Spot,Settled
Q94,2026-09-17 23:15,2026-09-17 21:15,162.7,162.7,165.61,156.36,238.57,195.75,179.61,1339.85,162.7,16.91,BUY Spot,Settled
Q95,2026-09-17 23:30,2026-09-17 21:30,161.94,161.93,164.88,155.6,247.64,192.69,179.82,1341.45,161.94,17.88,BUY Spot,Settled
Q96,2026-09-17 23:45,2026-09-17 21:45,160.6,160.62,163.52,154.26,293.12,205.12,188.07,1402.99,48.64,139.43,BUY Spot,Settled
