quarter,time_dk,time_utc,spot_price_eur,deep_bilstm_eur,transformer_tft_eur,transfer_lgb_eur,hierarchical_eur,pure15m_catboost_eur,meta_ensemble_eur,meta_ensemble_dkk,actual_settled_imbalance_eur,error_spread_eur,agent_action,status
Q22,2026-09-19 05:15,2026-09-19 03:15,4.99,5.0,3.72,-60.78,-28.13,-57.22,-22.7,-169.32,4.99,27.69,SELL Spot,Settled
Q23,2026-09-19 05:30,2026-09-19 03:30,5.02,5.01,3.72,-60.75,-28.1,-58.07,-22.83,-170.29,-7.88,14.95,SELL Spot,Settled
Q24,2026-09-19 05:45,2026-09-19 03:45,4.99,4.96,3.63,-60.78,-28.13,-58.1,-22.88,-170.66,4.99,27.87,SELL Spot,Settled
Q25,2026-09-19 06:00,2026-09-19 04:00,5.16,5.15,3.77,-60.61,-27.96,-57.93,-22.71,-169.41,5.16,27.87,SELL Spot,Settled
Q26,2026-09-19 06:15,2026-09-19 04:15,5.65,5.62,4.17,-60.12,-27.47,-57.44,-22.25,-165.96,-22.26,0.01,SELL Spot,Settled
Q27,2026-09-19 06:30,2026-09-19 04:30,5.57,5.56,4.02,-60.2,-27.55,-57.52,-22.34,-166.64,-22.06,0.28,SELL Spot,Settled
Q28,2026-09-19 06:45,2026-09-19 04:45,5.65,5.66,3.94,-60.12,-27.47,-57.37,-22.28,-166.22,-10.04,12.24,SELL Spot,Settled
Q29,2026-09-19 07:00,2026-09-19 05:00,8.06,8.06,5.98,-57.71,-25.06,-53.2,-19.66,-146.68,-31.01,11.35,SELL Spot,Settled
Q30,2026-09-19 07:15,2026-09-19 05:15,6.82,6.87,4.98,-58.95,-28.24,-57.3,-21.69,-161.79,-9.52,12.17,SELL Spot,Settled
Q31,2026-09-19 07:30,2026-09-19 05:30,5.68,5.64,3.97,-60.09,-27.44,-55.44,-21.94,-163.68,-2.08,19.86,SELL Spot,Settled
Q32,2026-09-19 07:45,2026-09-19 05:45,5.67,5.68,4.05,-60.1,-29.93,-54.09,-22.15,-165.26,-7.63,14.52,SELL Spot,Settled
Q33,2026-09-19 08:00,2026-09-19 06:00,6.79,6.79,5.21,-58.98,-26.33,-52.64,-20.5,-152.93,0.33,20.83,SELL Spot,Settled
Q34,2026-09-19 08:15,2026-09-19 06:15,5.84,5.83,4.02,-59.93,-27.28,-55.08,-21.77,-162.38,-8.12,13.65,SELL Spot,Settled
Q35,2026-09-19 08:30,2026-09-19 06:30,5.62,5.62,3.74,-60.15,-27.5,-55.3,-22.0,-164.08,-8.66,13.34,SELL Spot,Settled
Q36,2026-09-19 08:45,2026-09-19 06:45,10.29,10.25,8.33,-55.48,-22.83,-50.63,-17.36,-129.48,-8.0,9.36,SELL Spot,Settled
Q37,2026-09-19 09:00,2026-09-19 07:00,16.18,16.23,14.15,-49.59,-16.94,-44.74,-11.46,-85.51,-9.24,2.22,SELL Spot,Settled
Q38,2026-09-19 09:15,2026-09-19 07:15,4.98,4.99,2.89,-60.79,-28.14,-55.94,-22.69,-169.25,4.98,27.67,SELL Spot,Settled
Q39,2026-09-19 09:30,2026-09-19 07:30,3.02,3.0,0.85,-62.75,-30.1,-57.9,-24.67,-184.05,3.02,27.69,SELL Spot,Settled
Q40,2026-09-19 09:45,2026-09-19 07:45,1.28,1.3,-0.95,-64.49,-31.84,-59.64,-26.42,-197.07,1.28,27.7,SELL Spot,Settled
Q41,2026-09-19 10:00,2026-09-19 08:00,1.6,1.59,-0.67,-64.17,-31.52,-61.49,-26.48,-197.57,1.6,28.08,SELL Spot,Settled
Q42,2026-09-19 10:15,2026-09-19 08:15,1.2,1.21,-1.13,-64.57,-31.92,-61.89,-26.89,-200.62,1.2,28.09,SELL Spot,Settled
Q43,2026-09-19 10:30,2026-09-19 08:30,0.14,0.16,-2.25,-65.63,-32.98,-62.95,-27.97,-208.62,-23.14,4.83,SELL Spot,Settled
Q44,2026-09-19 10:45,2026-09-19 08:45,0.13,0.14,-2.31,-65.64,-32.99,-62.96,-27.99,-208.81,-18.31,9.68,SELL Spot,Settled
Q45,2026-09-19 11:00,2026-09-19 09:00,0.46,0.44,-2.05,-65.31,-32.66,-62.63,-27.68,-206.53,-26.97,0.71,SELL Spot,Settled
Q46,2026-09-19 11:15,2026-09-19 09:15,0.4,0.41,-2.17,-65.37,-32.72,-62.69,-27.75,-207.03,-23.92,3.83,SELL Spot,Settled
Q47,2026-09-19 11:30,2026-09-19 09:30,0.38,0.4,-2.25,-65.39,-32.74,-62.71,-27.78,-207.28,0.38,28.16,SELL Spot,Settled
Q48,2026-09-19 11:45,2026-09-19 09:45,0.35,0.33,-2.35,-65.42,-32.77,-62.74,-27.84,-207.68,0.35,28.19,SELL Spot,Settled
Q49,2026-09-19 12:00,2026-09-19 10:00,-0.01,0.02,-2.73,-65.78,-33.13,-63.1,-28.19,-210.31,-0.01,28.18,SELL Spot,Settled
Q50,2026-09-19 12:15,2026-09-19 10:15,-0.01,-0.01,-2.78,-65.78,-33.13,-63.1,-28.21,-210.46,-0.01,28.2,SELL Spot,Settled
Q51,2026-09-19 12:30,2026-09-19 10:30,-0.09,-0.08,-2.93,-65.86,-33.21,-62.19,-28.14,-209.91,-13.33,14.81,SELL Spot,Settled
Q52,2026-09-19 12:45,2026-09-19 10:45,-0.21,-0.22,-3.14,-65.98,-33.33,-63.22,-28.44,-212.15,-13.43,15.01,SELL Spot,Settled
Q53,2026-09-19 13:00,2026-09-19 11:00,-0.07,-0.07,-3.03,-65.84,-33.19,-63.08,-28.3,-211.15,-4.86,23.44,SELL Spot,Settled
Q54,2026-09-19 13:15,2026-09-19 11:15,-0.09,-0.09,-3.11,-65.86,-40.44,-63.64,-29.8,-222.3,-9.24,20.56,SELL Spot,Settled
Q55,2026-09-19 13:30,2026-09-19 11:30,-0.09,-0.11,-3.18,-65.86,-47.64,-64.33,-31.3,-233.48,-6.67,24.63,SELL Spot,Settled
Q56,2026-09-19 13:45,2026-09-19 11:45,-0.1,-0.07,-3.3,-65.87,-47.65,-63.45,-31.17,-232.53,-2.0,29.17,SELL Spot,Settled
Q57,2026-09-19 14:00,2026-09-19 12:00,-1.07,-1.06,-4.37,-66.84,-72.26,-66.47,-36.98,-275.9,-1.07,35.91,SELL Spot,Settled
Q58,2026-09-19 14:15,2026-09-19 12:15,-1.06,-1.08,-4.44,-66.83,-91.01,-65.76,-40.42,-301.56,-1.06,39.36,SELL Spot,Settled
Q59,2026-09-19 14:30,2026-09-19 12:30,-0.94,-0.94,-4.41,-66.71,-90.89,-65.86,-40.36,-301.06,-0.94,39.42,SELL Spot,Settled
Q60,2026-09-19 14:45,2026-09-19 12:45,-0.1,-0.12,-3.66,-65.87,-42.7,-67.24,-30.98,-231.11,-0.1,30.88,SELL Spot,Settled
Q61,2026-09-19 15:00,2026-09-19 13:00,-1.48,-1.53,-5.06,-67.25,-96.51,-66.39,-41.9,-312.55,-1.48,40.42,SELL Spot,Settled
Q62,2026-09-19 15:15,2026-09-19 13:15,-1.12,-1.11,-4.8,-66.89,-99.12,-67.41,-42.34,-315.88,1.0,43.34,SELL Spot,Settled
Q63,2026-09-19 15:30,2026-09-19 13:30,-0.88,-0.83,-4.69,-66.65,-13.95,-66.67,-25.99,-193.92,-0.88,25.11,SELL Spot,Settled
Q64,2026-09-19 15:45,2026-09-19 13:45,0.78,0.76,-3.49,-64.99,-121.23,-65.44,-45.12,-336.57,-4.8,40.32,SELL Spot,Settled
Q65,2026-09-19 16:00,2026-09-19 14:00,1.19,1.18,-3.65,-64.58,-120.82,-66.21,-45.04,-336.02,1.19,46.23,SELL Spot,Settled
Q66,2026-09-19 16:15,2026-09-19 14:15,1.62,1.63,-4.83,-64.15,-120.39,-67.81,-45.34,-338.25,1.0,46.34,SELL Spot,Settled
Q67,2026-09-19 16:30,2026-09-19 14:30,2.43,2.46,-4.5,-63.34,-119.58,-66.81,-44.61,-332.82,-15.24,29.37,SELL Spot,Settled
Q68,2026-09-19 16:45,2026-09-19 14:45,3.81,3.84,-3.04,-61.96,-118.2,-65.39,-43.21,-322.32,-17.44,25.77,SELL Spot,Settled
Q69,2026-09-19 17:00,2026-09-19 15:00,3.08,3.08,-3.61,-62.69,-118.93,-65.41,-43.79,-326.64,-17.65,26.14,SELL Spot,Settled
Q70,2026-09-19 17:15,2026-09-19 15:15,4.32,4.31,-2.11,-61.45,-117.69,-64.17,-42.48,-316.93,4.32,46.8,SELL Spot,Settled
Q71,2026-09-19 17:30,2026-09-19 15:30,6.82,6.86,0.54,-58.95,-115.19,-61.73,-39.95,-297.99,6.82,46.77,SELL Spot,Settled
Q72,2026-09-19 17:45,2026-09-19 15:45,20.25,20.25,14.09,-45.52,-101.76,-48.01,-26.45,-197.3,-33.35,6.9,SELL Spot,Settled
Q73,2026-09-19 18:00,2026-09-19 16:00,28.33,28.35,21.97,-37.44,-93.68,-40.84,-18.57,-138.5,-7.21,11.36,SELL Spot,Settled
Q74,2026-09-19 18:15,2026-09-19 16:15,49.87,49.83,43.81,-15.9,-72.14,-21.44,2.67,19.9,-13.86,16.53,SELL Spot,Settled
Q75,2026-09-19 18:30,2026-09-19 16:30,59.49,59.51,53.52,-6.28,-62.52,-9.87,12.66,94.41,-4.8,17.46,SELL Spot,Settled
Q76,2026-09-19 18:45,2026-09-19 16:45,65.88,65.9,59.82,0.11,-56.13,-3.47,19.03,141.93,-2.3,21.33,SELL Spot,Settled
Q77,2026-09-19 19:00,2026-09-19 17:00,68.18,68.16,62.28,2.41,-53.83,-3.71,20.92,156.09,68.18,47.26,SELL Spot,Settled
Q78,2026-09-19 19:15,2026-09-19 17:15,76.38,76.37,70.14,10.61,-45.63,6.34,29.36,219.03,-15.33,44.69,SELL Spot,Settled
Q79,2026-09-19 19:30,2026-09-19 17:30,79.73,79.74,73.45,13.96,-42.28,11.25,32.97,245.94,-2.64,35.61,SELL Spot,Settled
Q80,2026-09-19 19:45,2026-09-19 17:45,80.05,80.03,74.33,14.28,-41.96,5.74,32.43,241.9,18.17,14.26,SELL Spot,Settled
Q81,2026-09-19 20:00,2026-09-19 18:00,83.76,83.76,78.34,17.99,-38.25,17.94,37.66,280.92,7.72,29.94,SELL Spot,Settled
Q82,2026-09-19 20:15,2026-09-19 18:15,82.15,82.19,76.86,16.38,-39.86,11.7,35.3,263.35,82.15,46.85,SELL Spot,Settled
Q83,2026-09-19 20:30,2026-09-19 18:30,81.47,81.47,76.29,15.7,41.77,17.39,51.27,382.47,3.51,47.76,SELL Spot,Settled
Q84,2026-09-19 20:45,2026-09-19 18:45,82.48,82.48,76.76,16.71,-32.03,10.5,36.68,273.6,0.99,35.69,SELL Spot,Settled
Q85,2026-09-19 21:00,2026-09-19 19:00,80.3,80.3,74.9,14.53,-31.45,13.06,35.9,267.81,-7.7,43.6,SELL Spot,Settled
Q86,2026-09-19 21:15,2026-09-19 19:15,84.69,84.7,79.66,18.92,30.15,17.76,51.24,382.27,-9.04,60.28,SELL Spot,Settled
Q87,2026-09-19 21:30,2026-09-19 19:30,84.48,84.45,79.3,18.71,-16.46,8.39,40.66,303.34,-6.02,46.68,SELL Spot,Settled
Q88,2026-09-19 21:45,2026-09-19 19:45,61.28,61.32,56.07,-4.49,-34.5,-4.64,20.17,150.5,-3.22,23.39,SELL Spot,Settled
Q89,2026-09-19 22:00,2026-09-19 20:00,65.93,65.94,60.8,0.16,-5.84,10.71,31.19,232.71,-6.2,37.39,SELL Spot,Settled
Q90,2026-09-19 22:15,2026-09-19 20:15,62.74,62.73,58.16,-3.03,12.71,11.94,32.99,246.13,-6.18,39.17,SELL Spot,Settled
Q91,2026-09-19 22:30,2026-09-19 20:30,59.53,59.53,54.89,-6.24,9.5,8.64,29.76,221.98,-6.0,35.76,SELL Spot,Settled
Q92,2026-09-19 22:45,2026-09-19 20:45,56.52,56.54,51.81,-9.25,16.17,8.89,29.12,217.21,-28.37,57.49,SELL Spot,Settled
Q93,2026-09-19 23:00,2026-09-19 21:00,40.91,40.89,35.53,-24.86,7.79,-5.46,14.92,111.27,-32.85,47.77,SELL Spot,Settled
Q94,2026-09-19 23:15,2026-09-19 21:15,42.94,42.94,37.48,-22.83,9.82,-4.18,16.8,125.35,-33.23,50.03,SELL Spot,Settled
Q95,2026-09-19 23:30,2026-09-19 21:30,40.74,40.76,35.2,-25.03,7.62,-6.38,14.59,108.82,-34.04,48.63,SELL Spot,Settled
Q96,2026-09-19 23:45,2026-09-19 21:45,37.99,37.99,32.4,-27.78,4.87,-9.41,11.77,87.82,-31.27,43.04,SELL Spot,Settled
