quarter,time_dk,spot_price_eur,pred_imbalance_eur,pred_spread_eur,q10_price_eur,q90_price_eur,quantile_range,p_ratio,bid_action,bid_limit_price_eur,bid_volume_mw,status
Q26,2026-09-18 06:15,169.81,159.29,-10.52,69.86,262.68,€69.9 - €262.7,19.6% Up / 46.1% Dn,SELL Spot (Short),164.81,8.3,Fixed Pre-Auction Bid
Q27,2026-09-18 06:30,173.69,158.35,-15.34,71.85,270.78,€71.8 - €270.8,18.0% Up / 43.2% Dn,SELL Spot (Short),168.69,7.5,Fixed Pre-Auction Bid
Q28,2026-09-18 06:45,184.52,164.97,-19.55,77.37,282.29,€77.4 - €282.3,15.9% Up / 54.5% Dn,SELL Spot (Short),179.52,9.9,Fixed Pre-Auction Bid
Q29,2026-09-18 07:00,189.45,172.47,-16.98,82.83,263.29,€82.8 - €263.3,15.5% Up / 56.3% Dn,SELL Spot (Short),184.45,10.1,Fixed Pre-Auction Bid
Q30,2026-09-18 07:15,198.9,179.31,-19.59,81.11,277.43,€81.1 - €277.4,15.6% Up / 57.0% Dn,SELL Spot (Short),193.9,10.2,Fixed Pre-Auction Bid
Q31,2026-09-18 07:30,195.18,178.69,-16.49,73.25,283.45,€73.2 - €283.4,15.4% Up / 58.2% Dn,SELL Spot (Short),190.18,10.3,Fixed Pre-Auction Bid
Q32,2026-09-18 07:45,190.27,179.34,-10.93,82.21,265.43,€82.2 - €265.4,16.5% Up / 54.1% Dn,SELL Spot (Short),185.27,9.9,Fixed Pre-Auction Bid
Q33,2026-09-18 08:00,206.35,182.53,-23.82,69.09,286.53,€69.1 - €286.5,15.8% Up / 54.8% Dn,SELL Spot (Short),201.35,9.9,Fixed Pre-Auction Bid
Q34,2026-09-18 08:15,196.39,185.14,-11.25,83.26,262.2,€83.3 - €262.2,17.5% Up / 50.1% Dn,SELL Spot (Short),191.39,9.4,Fixed Pre-Auction Bid
Q35,2026-09-18 08:30,192.8,182.58,-10.22,81.07,247.71,€81.1 - €247.7,17.2% Up / 51.7% Dn,SELL Spot (Short),187.8,9.6,Fixed Pre-Auction Bid
Q36,2026-09-18 08:45,180.57,178.06,-2.51,86.87,230.55,€86.9 - €230.6,18.4% Up / 46.3% Dn,SELL Spot (Short),179.31,2.4,Fixed Pre-Auction Bid
Q37,2026-09-18 09:00,179.43,185.37,5.94,87.69,270.83,€87.7 - €270.8,19.2% Up / 47.4% Dn,BUY Spot (Long),182.4,1.0,Fixed Pre-Auction Bid
Q38,2026-09-18 09:15,178.96,189.6,10.64,89.46,267.61,€89.5 - €267.6,19.1% Up / 46.3% Dn,BUY Spot (Long),183.96,1.0,Fixed Pre-Auction Bid
Q39,2026-09-18 09:30,149.78,154.44,4.66,70.43,191.11,€70.4 - €191.1,18.9% Up / 47.6% Dn,BUY Spot (Long),152.11,1.0,Fixed Pre-Auction Bid
Q40,2026-09-18 09:45,115.04,136.87,21.83,36.75,186.9,€36.8 - €186.9,19.6% Up / 50.9% Dn,BUY Spot (Long),120.04,1.0,Fixed Pre-Auction Bid
Q41,2026-09-18 10:00,130.33,140.41,10.08,37.96,201.82,€38.0 - €201.8,19.6% Up / 47.0% Dn,BUY Spot (Long),135.33,1.0,Fixed Pre-Auction Bid
Q42,2026-09-18 10:15,109.99,135.07,25.08,30.96,178.46,€31.0 - €178.5,19.6% Up / 45.7% Dn,BUY Spot (Long),114.99,1.0,Fixed Pre-Auction Bid
Q43,2026-09-18 10:30,83.49,111.75,28.26,13.48,197.84,€13.5 - €197.8,20.1% Up / 42.7% Dn,BUY Spot (Long),88.49,1.0,Fixed Pre-Auction Bid
Q44,2026-09-18 10:45,55.05,60.0,4.95,-1.84,138.37,€-1.8 - €138.4,19.6% Up / 40.9% Dn,BUY Spot (Long),57.52,1.0,Fixed Pre-Auction Bid
Q45,2026-09-18 11:00,70.83,71.5,0.67,-5.29,166.45,€-5.3 - €166.4,22.3% Up / 47.3% Dn,HOLD (No Bid),70.83,0.0,Fixed Pre-Auction Bid
Q46,2026-09-18 11:15,47.84,50.08,2.24,1.65,124.93,€1.6 - €124.9,16.2% Up / 38.8% Dn,BUY Spot (Long),48.96,1.0,Fixed Pre-Auction Bid
Q47,2026-09-18 11:30,36.32,35.79,-0.53,-1.77,122.71,€-1.8 - €122.7,18.6% Up / 42.4% Dn,HOLD (No Bid),36.32,0.0,Fixed Pre-Auction Bid
Q48,2026-09-18 11:45,11.06,12.85,1.79,-25.8,88.76,€-25.8 - €88.8,19.6% Up / 45.2% Dn,BUY Spot (Long),11.96,1.0,Fixed Pre-Auction Bid
Q49,2026-09-18 12:00,17.9,17.49,-0.41,-16.18,115.02,€-16.2 - €115.0,22.0% Up / 44.4% Dn,HOLD (No Bid),17.9,0.0,Fixed Pre-Auction Bid
Q50,2026-09-18 12:15,5.9,6.59,0.69,-28.53,83.48,€-28.5 - €83.5,22.2% Up / 48.3% Dn,HOLD (No Bid),5.9,0.0,Fixed Pre-Auction Bid
Q51,2026-09-18 12:30,4.91,8.16,3.25,-15.28,74.15,€-15.3 - €74.2,20.2% Up / 42.5% Dn,BUY Spot (Long),6.54,1.0,Fixed Pre-Auction Bid
Q52,2026-09-18 12:45,4.91,6.67,1.76,-15.22,59.64,€-15.2 - €59.6,21.1% Up / 48.6% Dn,BUY Spot (Long),5.79,1.0,Fixed Pre-Auction Bid
Q53,2026-09-18 13:00,4.92,4.55,-0.37,-14.39,43.07,€-14.4 - €43.1,21.2% Up / 47.7% Dn,HOLD (No Bid),4.92,0.0,Fixed Pre-Auction Bid
Q54,2026-09-18 13:15,4.93,7.08,2.15,-17.85,39.28,€-17.9 - €39.3,24.6% Up / 42.0% Dn,BUY Spot (Long),6.0,1.2,Fixed Pre-Auction Bid
Q55,2026-09-18 13:30,4.93,4.59,-0.34,-17.24,31.37,€-17.2 - €31.4,22.7% Up / 46.0% Dn,HOLD (No Bid),4.93,0.0,Fixed Pre-Auction Bid
Q56,2026-09-18 13:45,4.92,9.58,4.66,-18.42,33.69,€-18.4 - €33.7,24.0% Up / 45.9% Dn,BUY Spot (Long),7.25,1.6,Fixed Pre-Auction Bid
Q57,2026-09-18 14:00,4.95,10.61,5.66,-18.42,43.86,€-18.4 - €43.9,23.6% Up / 45.3% Dn,BUY Spot (Long),7.78,1.7,Fixed Pre-Auction Bid
Q58,2026-09-18 14:15,4.94,13.6,8.66,-18.08,40.72,€-18.1 - €40.7,26.6% Up / 40.3% Dn,BUY Spot (Long),9.27,2.8,Fixed Pre-Auction Bid
Q59,2026-09-18 14:30,4.93,11.25,6.32,-19.8,41.63,€-19.8 - €41.6,26.8% Up / 42.3% Dn,BUY Spot (Long),8.09,2.4,Fixed Pre-Auction Bid
Q60,2026-09-18 14:45,4.94,10.3,5.36,-20.84,39.42,€-20.8 - €39.4,22.6% Up / 42.7% Dn,BUY Spot (Long),7.62,1.5,Fixed Pre-Auction Bid
Q61,2026-09-18 15:00,3.99,5.0,1.01,-51.66,55.11,€-51.7 - €55.1,16.5% Up / 41.0% Dn,HOLD (No Bid),3.99,0.0,Fixed Pre-Auction Bid
Q62,2026-09-18 15:15,4.91,3.34,-1.57,-49.8,35.67,€-49.8 - €35.7,17.8% Up / 41.4% Dn,SELL Spot (Short),4.12,1.3,Fixed Pre-Auction Bid
Q63,2026-09-18 15:30,4.94,3.95,-0.99,-47.38,35.13,€-47.4 - €35.1,13.6% Up / 34.5% Dn,HOLD (No Bid),4.94,0.0,Fixed Pre-Auction Bid
Q64,2026-09-18 15:45,7.62,6.58,-1.04,-30.94,56.59,€-30.9 - €56.6,14.7% Up / 45.2% Dn,HOLD (No Bid),7.62,0.0,Fixed Pre-Auction Bid
Q65,2026-09-18 16:00,5.89,2.74,-3.15,-25.35,30.9,€-25.4 - €30.9,12.6% Up / 41.9% Dn,SELL Spot (Short),4.31,2.8,Fixed Pre-Auction Bid
Q66,2026-09-18 16:15,10.84,16.22,5.38,-14.99,125.5,€-15.0 - €125.5,16.6% Up / 43.8% Dn,BUY Spot (Long),13.53,1.0,Fixed Pre-Auction Bid
Q67,2026-09-18 16:30,47.48,52.56,5.08,-12.59,148.14,€-12.6 - €148.1,38.8% Up / 33.3% Dn,BUY Spot (Long),50.02,4.0,Fixed Pre-Auction Bid
Q68,2026-09-18 16:45,60.17,71.68,11.51,-15.44,167.44,€-15.4 - €167.4,34.5% Up / 33.1% Dn,BUY Spot (Long),65.17,5.1,Fixed Pre-Auction Bid
Q69,2026-09-18 17:00,30.95,63.55,32.6,-23.56,157.58,€-23.6 - €157.6,37.5% Up / 33.3% Dn,BUY Spot (Long),35.95,5.9,Fixed Pre-Auction Bid
Q70,2026-09-18 17:15,66.87,84.79,17.92,-10.6,209.03,€-10.6 - €209.0,36.5% Up / 31.1% Dn,BUY Spot (Long),71.87,5.6,Fixed Pre-Auction Bid
Q71,2026-09-18 17:30,128.97,125.54,-3.43,1.16,273.95,€1.2 - €273.9,35.1% Up / 35.7% Dn,HOLD (No Bid),128.97,0.0,Fixed Pre-Auction Bid
Q72,2026-09-18 17:45,140.24,138.32,-1.92,4.59,332.02,€4.6 - €332.0,32.2% Up / 36.5% Dn,SELL Spot (Short),139.28,1.5,Fixed Pre-Auction Bid
Q73,2026-09-18 18:00,140.28,129.2,-11.08,-5.21,266.91,€-5.2 - €266.9,26.7% Up / 42.5% Dn,SELL Spot (Short),135.28,7.3,Fixed Pre-Auction Bid
Q74,2026-09-18 18:15,151.14,137.1,-14.04,15.37,256.03,€15.4 - €256.0,30.4% Up / 40.9% Dn,SELL Spot (Short),146.14,6.9,Fixed Pre-Auction Bid
Q75,2026-09-18 18:30,171.69,176.69,5.0,31.54,321.1,€31.5 - €321.1,30.9% Up / 35.6% Dn,BUY Spot (Long),174.19,2.7,Fixed Pre-Auction Bid
Q76,2026-09-18 18:45,171.46,176.32,4.86,31.08,331.26,€31.1 - €331.3,24.3% Up / 39.5% Dn,BUY Spot (Long),173.89,1.6,Fixed Pre-Auction Bid
Q77,2026-09-18 19:00,176.52,171.11,-5.41,29.23,319.85,€29.2 - €319.9,24.6% Up / 43.2% Dn,SELL Spot (Short),173.81,5.0,Fixed Pre-Auction Bid
Q78,2026-09-18 19:15,173.56,171.57,-1.99,29.83,266.52,€29.8 - €266.5,18.2% Up / 40.7% Dn,SELL Spot (Short),172.56,1.7,Fixed Pre-Auction Bid
Q79,2026-09-18 19:30,177.46,172.74,-4.72,31.96,273.68,€32.0 - €273.7,18.8% Up / 46.0% Dn,SELL Spot (Short),175.1,4.8,Fixed Pre-Auction Bid
Q80,2026-09-18 19:45,190.7,183.43,-7.27,37.56,290.84,€37.6 - €290.8,19.1% Up / 37.6% Dn,SELL Spot (Short),187.06,5.4,Fixed Pre-Auction Bid
Q81,2026-09-18 20:00,168.22,167.2,-1.02,53.66,265.6,€53.7 - €265.6,19.6% Up / 40.9% Dn,HOLD (No Bid),168.22,0.0,Fixed Pre-Auction Bid
Q82,2026-09-18 20:15,156.69,153.57,-3.12,52.13,225.48,€52.1 - €225.5,15.9% Up / 35.8% Dn,SELL Spot (Short),155.13,2.2,Fixed Pre-Auction Bid
Q83,2026-09-18 20:30,156.22,152.18,-4.04,51.76,247.62,€51.8 - €247.6,20.9% Up / 42.1% Dn,SELL Spot (Short),154.2,3.6,Fixed Pre-Auction Bid
Q84,2026-09-18 20:45,150.32,149.27,-1.05,50.18,231.02,€50.2 - €231.0,20.5% Up / 42.8% Dn,HOLD (No Bid),150.32,0.0,Fixed Pre-Auction Bid
Q85,2026-09-18 21:00,144.88,139.89,-4.99,58.1,220.42,€58.1 - €220.4,18.9% Up / 42.8% Dn,SELL Spot (Short),142.38,4.6,Fixed Pre-Auction Bid
Q86,2026-09-18 21:15,144.51,138.82,-5.69,58.09,224.31,€58.1 - €224.3,19.2% Up / 41.9% Dn,SELL Spot (Short),141.66,5.1,Fixed Pre-Auction Bid
Q87,2026-09-18 21:30,143.39,139.73,-3.66,59.63,223.27,€59.6 - €223.3,19.5% Up / 41.8% Dn,SELL Spot (Short),141.56,3.2,Fixed Pre-Auction Bid
Q88,2026-09-18 21:45,145.38,152.63,7.25,53.34,282.78,€53.3 - €282.8,20.5% Up / 41.3% Dn,BUY Spot (Long),149.0,1.1,Fixed Pre-Auction Bid
Q89,2026-09-18 22:00,137.48,131.52,-5.96,63.65,244.02,€63.6 - €244.0,21.0% Up / 42.7% Dn,SELL Spot (Short),134.5,5.4,Fixed Pre-Auction Bid
Q90,2026-09-18 22:15,135.19,131.86,-3.33,59.95,219.12,€60.0 - €219.1,20.1% Up / 43.3% Dn,SELL Spot (Short),133.53,3.0,Fixed Pre-Auction Bid
Q91,2026-09-18 22:30,134.47,130.01,-4.46,57.33,229.32,€57.3 - €229.3,20.5% Up / 43.9% Dn,SELL Spot (Short),132.24,4.2,Fixed Pre-Auction Bid
Q92,2026-09-18 22:45,131.95,132.83,0.88,52.62,247.65,€52.6 - €247.7,20.6% Up / 44.5% Dn,HOLD (No Bid),131.95,0.0,Fixed Pre-Auction Bid
Q93,2026-09-18 23:00,124.79,121.65,-3.14,40.0,213.35,€40.0 - €213.3,18.7% Up / 45.8% Dn,SELL Spot (Short),123.22,3.1,Fixed Pre-Auction Bid
Q94,2026-09-18 23:15,120.39,116.7,-3.69,35.62,211.56,€35.6 - €211.6,19.7% Up / 48.0% Dn,SELL Spot (Short),118.55,3.9,Fixed Pre-Auction Bid
Q95,2026-09-18 23:30,116.33,113.46,-2.87,30.06,181.64,€30.1 - €181.6,24.3% Up / 42.5% Dn,SELL Spot (Short),114.89,2.5,Fixed Pre-Auction Bid
Q96,2026-09-18 23:45,102.79,100.3,-2.49,20.29,152.5,€20.3 - €152.5,28.3% Up / 38.4% Dn,SELL Spot (Short),101.55,2.0,Fixed Pre-Auction Bid
