quarter,time_dk,time_utc,spot_price_eur,deep_bilstm_eur,transformer_tft_eur,transfer_lgb_eur,hierarchical_eur,pure15m_catboost_eur,meta_ensemble_eur,meta_ensemble_dkk,actual_settled_imbalance_eur,error_spread_eur,agent_action,status
Q17,2026-09-17 04:00,2026-09-17 02:00,158.39,158.39,156.3,152.05,290.91,156.46,175.41,1308.59,129.4,46.01,BUY Spot,Settled
Q18,2026-09-17 04:15,2026-09-17 02:15,160.43,160.47,158.18,154.09,292.95,160.51,177.83,1326.59,160.43,17.4,BUY Spot,Settled
Q19,2026-09-17 04:30,2026-09-17 02:30,164.7,164.72,162.32,158.36,297.22,166.91,182.49,1361.38,164.7,17.79,BUY Spot,Settled
Q20,2026-09-17 04:45,2026-09-17 02:45,164.54,164.54,162.32,158.2,297.06,164.94,182.0,1357.71,80.02,101.98,BUY Spot,Settled
Q21,2026-09-17 05:00,2026-09-17 03:00,157.61,157.64,155.25,151.27,290.13,154.09,174.26,1300.02,102.79,71.47,BUY Spot,Settled
Q22,2026-09-17 05:15,2026-09-17 03:15,158.88,158.83,156.6,152.54,291.4,158.9,176.24,1314.76,113.11,63.13,BUY Spot,Settled
Q23,2026-09-17 05:30,2026-09-17 03:30,165.55,165.55,163.18,159.21,298.07,164.78,182.74,1363.26,165.55,17.19,BUY Spot,Settled
Q24,2026-09-17 05:45,2026-09-17 03:45,161.3,161.34,158.78,154.96,293.82,146.86,175.75,1311.1,669.0,493.25,BUY Spot,Settled
Q25,2026-09-17 06:00,2026-09-17 04:00,161.36,161.41,158.32,155.02,206.86,155.42,164.75,1229.01,161.36,3.39,BUY Spot,Settled
Q26,2026-09-17 06:15,2026-09-17 04:15,167.42,167.43,165.08,161.08,212.92,166.35,171.92,1282.52,167.42,4.5,BUY Spot,Settled
Q27,2026-09-17 06:30,2026-09-17 04:30,174.74,174.71,172.37,168.4,220.24,173.26,179.14,1336.38,174.74,4.4,BUY Spot,Settled
Q28,2026-09-17 06:45,2026-09-17 04:45,176.54,176.55,174.37,170.2,222.04,180.86,182.15,1358.81,176.54,5.61,BUY Spot,Settled
Q29,2026-09-17 07:00,2026-09-17 05:00,184.56,184.54,181.16,178.22,230.06,183.27,188.78,1408.28,184.56,4.22,BUY Spot,Settled
Q30,2026-09-17 07:15,2026-09-17 05:15,183.7,183.73,181.54,177.36,229.2,188.2,189.35,1412.54,183.7,5.65,BUY Spot,Settled
Q31,2026-09-17 07:30,2026-09-17 05:30,183.8,183.8,182.13,177.46,229.3,196.34,191.15,1425.97,98.89,92.26,BUY Spot,Settled
Q32,2026-09-17 07:45,2026-09-17 05:45,189.07,189.06,187.72,182.73,234.57,206.04,197.37,1472.35,189.07,8.3,BUY Spot,Settled
Q33,2026-09-17 08:00,2026-09-17 06:00,215.93,215.98,213.84,209.59,261.43,239.45,225.38,1681.36,215.93,9.45,BUY Spot,Settled
Q34,2026-09-17 08:15,2026-09-17 06:15,203.38,203.33,202.09,197.04,248.88,223.89,212.39,1584.4,203.38,9.01,BUY Spot,Settled
Q35,2026-09-17 08:30,2026-09-17 06:30,195.11,195.1,194.32,188.77,240.61,216.64,204.44,1525.1,82.59,121.85,BUY Spot,Settled
Q36,2026-09-17 08:45,2026-09-17 06:45,178.63,178.6,178.42,172.29,224.13,200.16,188.08,1403.07,50.0,138.08,BUY Spot,Settled
Q37,2026-09-17 09:00,2026-09-17 07:00,200.01,200.01,200.62,193.67,245.51,223.74,210.08,1567.2,86.49,123.59,BUY Spot,Settled
Q38,2026-09-17 09:15,2026-09-17 07:15,178.39,178.37,179.42,172.05,223.89,199.92,188.11,1403.3,74.87,113.24,BUY Spot,Settled
Q39,2026-09-17 09:30,2026-09-17 07:30,146.77,146.76,148.32,140.43,192.27,168.3,156.61,1168.28,69.53,87.08,BUY Spot,Settled
Q40,2026-09-17 09:45,2026-09-17 07:45,125.06,125.07,126.72,118.72,170.56,148.79,135.36,1009.8,20.64,114.72,BUY Spot,Settled
Q41,2026-09-17 10:00,2026-09-17 08:00,142.44,142.43,143.44,136.1,187.94,171.13,153.58,1145.7,16.15,137.43,BUY Spot,Settled
Q42,2026-09-17 10:15,2026-09-17 08:15,122.94,122.91,124.02,116.6,255.46,148.87,146.19,1090.58,-1.0,147.19,BUY Spot,Settled
Q43,2026-09-17 10:30,2026-09-17 08:30,97.88,97.88,99.26,91.54,230.4,123.87,121.21,904.25,-1.23,122.44,BUY Spot,Settled
Q44,2026-09-17 10:45,2026-09-17 08:45,74.76,74.74,76.15,68.42,207.28,103.38,98.61,735.66,-4.35,102.96,BUY Spot,Settled
Q45,2026-09-17 11:00,2026-09-17 09:00,69.83,69.85,71.29,63.49,116.0,72.8,76.06,567.42,-2.0,78.06,BUY Spot,Settled
Q46,2026-09-17 11:15,2026-09-17 09:15,44.08,44.14,45.46,37.74,90.25,41.45,49.18,366.92,-3.56,52.74,BUY Spot,Settled
Q47,2026-09-17 11:30,2026-09-17 09:30,22.25,22.24,23.72,15.91,68.42,30.79,29.58,220.69,-5.0,34.58,BUY Spot,Settled
Q48,2026-09-17 11:45,2026-09-17 09:45,9.62,9.66,11.09,3.28,55.79,9.24,15.19,113.31,9.62,5.57,BUY Spot,Settled
Q49,2026-09-17 12:00,2026-09-17 10:00,21.51,21.47,23.21,15.17,154.03,59.02,47.2,352.08,735.78,688.58,BUY Spot,Settled
Q50,2026-09-17 12:15,2026-09-17 10:15,12.93,12.94,14.57,6.59,145.45,16.45,31.85,237.63,509.86,478.01,BUY Spot,Settled
Q51,2026-09-17 12:30,2026-09-17 10:30,10.56,10.54,11.89,4.22,96.26,20.18,23.82,177.69,162.06,138.24,BUY Spot,Settled
Q52,2026-09-17 12:45,2026-09-17 10:45,9.79,9.81,10.92,3.45,8.46,20.1,10.51,78.37,159.09,148.58,HOLD,Settled
Q53,2026-09-17 13:00,2026-09-17 11:00,9.28,9.28,11.1,2.94,7.95,28.89,11.99,89.47,9.28,2.71,BUY Spot,Settled
Q54,2026-09-17 13:15,2026-09-17 11:15,12.83,12.8,13.99,6.49,98.53,20.24,25.61,191.05,-19.27,44.88,BUY Spot,Settled
Q55,2026-09-17 13:30,2026-09-17 11:30,11.53,11.55,11.73,5.19,38.32,20.67,15.9,118.59,-11.53,27.43,BUY Spot,Settled
Q56,2026-09-17 13:45,2026-09-17 11:45,12.27,12.3,12.65,5.93,12.01,19.98,12.46,92.96,-2.07,14.53,HOLD,Settled
Q57,2026-09-17 14:00,2026-09-17 12:00,6.82,6.86,8.56,0.48,6.48,25.18,9.42,70.25,0.0,9.42,BUY Spot,Settled
Q58,2026-09-17 14:15,2026-09-17 12:15,7.96,7.96,7.91,1.62,7.62,15.11,7.93,59.13,-8.73,16.66,HOLD,Settled
Q59,2026-09-17 14:30,2026-09-17 12:30,17.23,17.25,15.97,10.89,16.89,24.35,16.93,126.31,-27.81,44.74,HOLD,Settled
Q60,2026-09-17 14:45,2026-09-17 12:45,26.2,26.25,25.43,19.86,25.86,33.32,26.02,194.07,-5.32,31.34,HOLD,Settled
Q61,2026-09-17 15:00,2026-09-17 13:00,10.6,10.6,10.9,4.26,10.26,25.93,12.27,91.55,-31.57,43.84,BUY Spot,Settled
Q62,2026-09-17 15:15,2026-09-17 13:15,23.82,23.75,22.74,17.48,23.48,31.34,23.62,176.23,-20.73,44.35,HOLD,Settled
Q63,2026-09-17 15:30,2026-09-17 13:30,42.99,43.01,41.26,36.65,42.65,50.53,42.67,318.33,23.24,19.43,HOLD,Settled
Q64,2026-09-17 15:45,2026-09-17 13:45,49.01,49.01,46.88,42.67,48.67,40.21,45.35,338.33,24.32,21.03,SELL Spot,Settled
Q65,2026-09-17 16:00,2026-09-17 14:00,26.56,26.51,25.1,20.22,26.22,17.61,23.01,171.64,13.75,9.26,SELL Spot,Settled
Q66,2026-09-17 16:15,2026-09-17 14:15,52.41,52.4,50.66,46.07,52.07,54.14,50.93,379.92,11.34,39.59,SELL Spot,Settled
Q67,2026-09-17 16:30,2026-09-17 14:30,101.5,101.52,99.23,95.16,60.25,79.34,89.22,665.56,-13.4,102.62,SELL Spot,Settled
Q68,2026-09-17 16:45,2026-09-17 14:45,118.29,118.26,116.13,111.95,117.95,114.42,115.6,862.38,118.29,2.69,SELL Spot,Settled
Q69,2026-09-17 17:00,2026-09-17 15:00,101.42,101.41,98.21,95.08,101.08,90.84,97.17,724.91,101.42,4.25,SELL Spot,Settled
Q70,2026-09-17 17:15,2026-09-17 15:15,137.31,137.32,134.99,130.97,136.97,130.37,133.98,999.52,38.32,95.66,SELL Spot,Settled
Q71,2026-09-17 17:30,2026-09-17 15:30,154.14,154.16,151.74,147.8,153.8,146.82,150.73,1124.41,19.71,131.02,SELL Spot,Settled
Q72,2026-09-17 17:45,2026-09-17 15:45,178.36,178.33,176.13,172.02,178.02,173.57,175.47,1309.02,2.07,173.4,SELL Spot,Settled
Q73,2026-09-17 18:00,2026-09-17 16:00,179.72,179.73,176.51,173.38,179.38,167.74,175.2,1306.97,15.58,159.62,SELL Spot,Settled
Q74,2026-09-17 18:15,2026-09-17 16:15,172.96,173.01,170.31,166.62,172.62,162.92,168.96,1260.41,11.96,157.0,SELL Spot,Settled
Q75,2026-09-17 18:30,2026-09-17 16:30,178.11,178.13,175.68,171.77,177.77,168.82,174.3,1300.25,178.11,3.81,SELL Spot,Settled
Q76,2026-09-17 18:45,2026-09-17 16:45,173.93,173.94,171.58,167.59,173.59,165.33,170.27,1270.2,173.93,3.66,SELL Spot,Settled
Q77,2026-09-17 19:00,2026-09-17 17:00,201.85,201.83,199.46,195.51,201.51,191.1,197.74,1475.17,24.56,173.18,SELL Spot,Settled
Q78,2026-09-17 19:15,2026-09-17 17:15,198.96,198.98,196.96,192.62,198.47,191.75,195.63,1459.42,198.96,3.33,SELL Spot,Settled
Q79,2026-09-17 19:30,2026-09-17 17:30,196.86,196.88,194.7,190.52,196.52,184.59,192.51,1436.12,196.86,4.35,SELL Spot,Settled
Q80,2026-09-17 19:45,2026-09-17 17:45,192.02,192.05,189.92,185.68,191.68,177.27,187.19,1396.46,28.61,158.58,SELL Spot,Settled
Q81,2026-09-17 20:00,2026-09-17 18:00,209.63,209.6,207.94,203.29,209.14,200.06,205.89,1535.93,48.9,156.99,SELL Spot,Settled
Q82,2026-09-17 20:15,2026-09-17 18:15,206.57,206.56,204.71,200.23,206.23,200.83,203.58,1518.7,71.92,131.66,SELL Spot,Settled
Q83,2026-09-17 20:30,2026-09-17 18:30,199.64,199.63,197.9,193.3,199.3,197.07,197.31,1471.9,46.02,151.29,SELL Spot,Settled
Q84,2026-09-17 20:45,2026-09-17 18:45,193.81,193.82,192.24,187.47,142.5,188.3,183.53,1369.13,193.81,10.28,SELL Spot,Settled
Q85,2026-09-17 21:00,2026-09-17 19:00,193.07,193.04,191.79,186.73,192.73,211.66,195.04,1454.98,193.07,1.97,BUY Spot,Settled
Q86,2026-09-17 21:15,2026-09-17 19:15,185.91,185.93,184.56,179.57,185.57,213.49,189.67,1414.9,71.06,118.61,BUY Spot,Settled
Q87,2026-09-17 21:30,2026-09-17 19:30,185.03,185.06,183.73,178.69,184.69,213.29,188.93,1409.42,94.31,94.62,BUY Spot,Settled
Q88,2026-09-17 21:45,2026-09-17 19:45,183.32,183.32,182.06,176.98,147.11,190.06,177.73,1325.88,75.28,102.45,SELL Spot,Settled
Q89,2026-09-17 22:00,2026-09-17 20:00,176.23,176.19,175.88,169.89,175.74,195.62,178.54,1331.91,176.23,2.31,BUY Spot,Settled
Q90,2026-09-17 22:15,2026-09-17 20:15,175.46,175.43,175.05,169.12,174.97,195.77,177.94,1327.45,121.26,56.68,BUY Spot,Settled
Q91,2026-09-17 22:30,2026-09-17 20:30,173.66,173.66,173.46,167.32,212.72,206.01,184.33,1375.13,110.02,74.31,BUY Spot,Settled
Q92,2026-09-17 22:45,2026-09-17 20:45,170.46,170.47,170.33,164.12,268.43,207.21,190.59,1421.77,46.93,143.66,BUY Spot,Settled
Q93,2026-09-17 23:00,2026-09-17 21:00,162.98,162.96,162.53,156.64,248.68,183.33,177.98,1327.76,162.98,15.0,BUY Spot,Settled
Q94,2026-09-17 23:15,2026-09-17 21:15,162.7,162.72,162.47,156.36,238.57,195.75,178.86,1334.3,162.7,16.16,BUY Spot,Settled
Q95,2026-09-17 23:30,2026-09-17 21:30,161.94,161.94,161.81,155.6,247.64,192.69,179.09,1335.99,161.94,17.15,BUY Spot,Settled
Q96,2026-09-17 23:45,2026-09-17 21:45,160.6,160.64,160.44,154.26,293.12,205.12,187.29,1397.19,48.64,138.65,BUY Spot,Settled
