quarter,time_dk,time_utc,spot_price_eur,deep_bilstm_eur,transformer_tft_eur,transfer_lgb_eur,hierarchical_eur,pure15m_catboost_eur,meta_ensemble_eur,meta_ensemble_dkk,actual_settled_imbalance_eur,error_spread_eur,agent_action,status
Q20,2026-09-22 04:45,2026-09-22 02:45,179.14,179.14,178.1,205.26,230.59,241.39,202.39,1509.84,63.58,138.81,BUY Spot,Settled
Q21,2026-09-22 05:00,2026-09-22 03:00,165.98,165.96,165.08,192.1,171.17,200.86,176.77,1318.69,97.42,79.35,BUY Spot,Settled
Q22,2026-09-22 05:15,2026-09-22 03:15,180.04,180.07,178.91,206.16,231.49,224.45,200.37,1494.73,180.04,20.33,BUY Spot,Settled
Q23,2026-09-22 05:30,2026-09-22 03:30,192.67,192.65,191.55,218.79,244.12,214.56,209.31,1561.48,280.93,71.62,BUY Spot,Settled
Q24,2026-09-22 05:45,2026-09-22 03:45,222.85,222.83,221.52,248.97,274.3,237.98,238.34,1777.99,334.5,96.16,BUY Spot,Settled
Q25,2026-09-22 06:00,2026-09-22 04:00,198.77,198.74,198.02,224.89,203.96,206.01,205.09,1529.95,267.6,62.51,BUY Spot,Settled
Q26,2026-09-22 06:15,2026-09-22 04:15,225.17,225.21,223.83,251.29,276.62,233.29,239.53,1786.86,225.17,14.36,BUY Spot,Settled
Q27,2026-09-22 06:30,2026-09-22 04:30,253.02,253.0,251.6,279.14,304.47,262.26,267.52,1995.72,253.02,14.5,BUY Spot,Settled
Q28,2026-09-22 06:45,2026-09-22 04:45,277.21,277.23,275.59,303.33,328.66,286.45,291.67,2175.89,277.21,14.46,BUY Spot,Settled
Q29,2026-09-22 07:00,2026-09-22 05:00,290.96,290.96,289.69,317.08,342.41,300.2,305.51,2279.08,167.01,138.5,BUY Spot,Settled
Q30,2026-09-22 07:15,2026-09-22 05:15,303.27,303.32,301.69,329.39,354.72,312.51,317.75,2370.44,303.27,14.48,BUY Spot,Settled
Q31,2026-09-22 07:30,2026-09-22 05:30,294.29,294.33,292.78,320.41,299.48,301.04,300.36,2240.65,294.29,6.07,BUY Spot,Settled
Q32,2026-09-22 07:45,2026-09-22 05:45,276.97,277.02,275.43,303.09,282.16,283.66,283.02,2111.34,142.82,140.2,BUY Spot,Settled
Q33,2026-09-22 08:00,2026-09-22 06:00,282.18,282.15,280.36,308.3,333.63,291.42,296.58,2212.51,282.18,14.4,BUY Spot,Settled
Q34,2026-09-22 08:15,2026-09-22 06:15,268.03,268.06,266.29,294.15,273.22,286.45,275.94,2058.52,268.03,7.91,BUY Spot,Settled
Q35,2026-09-22 08:30,2026-09-22 06:30,240.74,240.77,239.24,266.86,245.93,259.16,248.71,1855.38,240.74,7.97,BUY Spot,Settled
Q36,2026-09-22 08:45,2026-09-22 06:45,204.98,204.99,203.72,231.1,210.17,223.49,213.02,1589.12,204.98,8.04,BUY Spot,Settled
Q37,2026-09-22 09:00,2026-09-22 07:00,247.81,247.79,246.06,273.93,299.26,267.93,264.01,1969.51,370.75,106.74,BUY Spot,Settled
Q38,2026-09-22 09:15,2026-09-22 07:15,217.85,217.82,216.46,243.97,223.04,236.27,225.83,1684.71,217.85,7.98,BUY Spot,Settled
Q39,2026-09-22 09:30,2026-09-22 07:30,191.48,191.45,190.22,217.6,196.67,216.16,200.51,1495.84,191.48,9.03,BUY Spot,Settled
Q40,2026-09-22 09:45,2026-09-22 07:45,166.18,166.17,165.02,192.3,171.37,192.0,175.43,1308.71,166.18,9.25,BUY Spot,Settled
Q41,2026-09-22 10:00,2026-09-22 08:00,185.05,185.05,183.75,211.17,236.5,229.42,205.32,1531.69,180.09,25.23,BUY Spot,Settled
Q42,2026-09-22 10:15,2026-09-22 08:15,174.06,174.05,172.84,200.18,179.25,200.96,183.47,1368.71,162.5,20.97,BUY Spot,Settled
Q43,2026-09-22 10:30,2026-09-22 08:30,167.2,167.26,165.94,193.32,172.39,199.84,177.55,1324.56,167.2,10.35,BUY Spot,Settled
Q44,2026-09-22 10:45,2026-09-22 08:45,162.47,162.48,161.28,188.59,167.66,195.78,172.94,1290.12,162.47,10.47,BUY Spot,Settled
Q45,2026-09-22 11:00,2026-09-22 09:00,163.07,163.05,161.77,189.19,168.26,209.2,175.6,1309.96,163.07,12.53,BUY Spot,Settled
Q46,2026-09-22 11:15,2026-09-22 09:15,151.45,151.45,150.28,177.57,156.64,184.68,161.91,1207.84,70.3,91.61,BUY Spot,Settled
Q47,2026-09-22 11:30,2026-09-22 09:30,145.14,145.11,143.96,171.26,150.33,188.37,157.22,1172.86,50.0,107.22,BUY Spot,Settled
Q48,2026-09-22 11:45,2026-09-22 09:45,135.9,135.87,134.78,162.02,141.09,163.43,145.44,1084.96,75.0,70.44,BUY Spot,Settled
Q49,2026-09-22 12:00,2026-09-22 10:00,129.93,129.96,128.85,156.05,135.12,161.62,140.17,1045.64,129.93,10.24,BUY Spot,Settled
Q50,2026-09-22 12:15,2026-09-22 10:15,130.88,130.86,129.71,157.0,136.07,174.33,143.0,1066.8,52.5,90.5,BUY Spot,Settled
Q51,2026-09-22 12:30,2026-09-22 10:30,125.79,125.79,124.65,151.91,130.98,171.36,138.27,1031.48,86.7,51.57,BUY Spot,Settled
Q52,2026-09-22 12:45,2026-09-22 10:45,118.09,118.11,117.01,144.21,123.28,160.38,130.05,970.19,73.19,56.86,BUY Spot,Settled
Q53,2026-09-22 13:00,2026-09-22 11:00,121.66,121.65,120.64,147.78,173.11,161.51,141.26,1053.77,85.29,55.97,BUY Spot,Settled
Q54,2026-09-22 13:15,2026-09-22 11:15,119.38,119.44,118.32,145.5,124.57,162.25,131.45,980.65,106.76,24.69,BUY Spot,Settled
Q55,2026-09-22 13:30,2026-09-22 11:30,118.12,118.12,117.13,144.24,123.31,154.07,129.07,962.83,95.76,33.31,BUY Spot,Settled
Q56,2026-09-22 13:45,2026-09-22 11:45,115.91,115.86,115.01,142.03,121.1,151.86,126.87,946.42,39.88,86.99,BUY Spot,Settled
Q57,2026-09-22 14:00,2026-09-22 12:00,120.2,120.24,119.28,146.32,171.65,160.05,139.84,1043.18,97.9,41.94,BUY Spot,Settled
Q58,2026-09-22 14:15,2026-09-22 12:15,123.1,123.07,122.26,149.22,174.55,162.95,142.74,1064.82,43.54,99.2,BUY Spot,Settled
Q59,2026-09-22 14:30,2026-09-22 12:30,122.54,122.5,121.72,148.66,127.73,158.49,133.52,996.05,106.32,27.2,BUY Spot,Settled
Q60,2026-09-22 14:45,2026-09-22 12:45,128.77,128.78,128.1,154.89,180.22,168.62,148.46,1107.51,128.77,19.69,BUY Spot,Settled
Q61,2026-09-22 15:00,2026-09-22 13:00,129.68,129.67,128.91,155.8,134.87,166.21,140.77,1050.17,129.68,11.09,BUY Spot,Settled
Q62,2026-09-22 15:15,2026-09-22 13:15,132.62,132.66,131.84,158.74,184.07,172.47,152.29,1136.08,132.62,19.67,BUY Spot,Settled
Q63,2026-09-22 15:30,2026-09-22 13:30,141.06,141.05,140.37,167.18,192.51,180.91,160.74,1199.12,141.06,19.68,BUY Spot,Settled
Q64,2026-09-22 15:45,2026-09-22 13:45,150.87,150.83,150.13,176.99,202.32,189.35,170.31,1270.49,-22.34,192.65,BUY Spot,Settled
Q65,2026-09-22 16:00,2026-09-22 14:00,148.54,148.54,147.71,174.66,153.73,185.61,159.71,1191.45,148.54,11.17,BUY Spot,Settled
Q66,2026-09-22 16:15,2026-09-22 14:15,160.33,160.31,159.54,186.45,211.78,203.88,180.59,1347.18,22.39,158.2,BUY Spot,Settled
Q67,2026-09-22 16:30,2026-09-22 14:30,185.98,186.0,184.89,212.1,348.97,221.87,224.27,1673.09,81.28,142.99,BUY Spot,Settled
Q68,2026-09-22 16:45,2026-09-22 14:45,211.89,211.87,210.48,238.01,374.88,221.16,245.75,1833.33,57.55,188.2,BUY Spot,Settled
Q69,2026-09-22 17:00,2026-09-22 15:00,165.45,165.42,164.79,191.57,106.74,183.4,162.45,1211.88,165.45,3.0,SELL Spot,Settled
Q70,2026-09-22 17:15,2026-09-22 15:15,211.22,211.18,209.74,237.34,214.61,212.49,216.06,1611.84,211.22,4.84,BUY Spot,Settled
Q71,2026-09-22 17:30,2026-09-22 15:30,241.56,241.54,240.01,267.68,289.09,247.53,254.82,1900.96,241.56,13.26,BUY Spot,Settled
Q72,2026-09-22 17:45,2026-09-22 15:45,288.87,288.84,286.83,314.99,336.4,296.48,302.27,2254.96,168.4,133.87,BUY Spot,Settled
Q73,2026-09-22 18:00,2026-09-22 16:00,253.68,253.64,252.87,279.8,255.62,261.54,259.52,1935.98,162.0,97.52,BUY Spot,Settled
Q74,2026-09-22 18:15,2026-09-22 16:15,318.72,318.76,316.31,344.84,366.25,326.33,332.05,2477.08,167.5,164.55,BUY Spot,Settled
Q75,2026-09-22 18:30,2026-09-22 16:30,419.29,419.29,416.37,445.41,466.82,426.9,432.49,3226.34,419.29,13.2,BUY Spot,Settled
Q76,2026-09-22 18:45,2026-09-22 16:45,512.29,512.3,509.45,538.41,559.82,519.9,525.51,3920.27,512.29,13.22,BUY Spot,Settled
Q77,2026-09-22 19:00,2026-09-22 17:00,567.26,567.26,565.83,593.38,614.79,574.87,580.82,4332.93,567.26,13.56,BUY Spot,Settled
Q78,2026-09-22 19:15,2026-09-22 17:15,651.4,651.39,649.19,677.52,698.93,659.01,664.76,4959.14,189.0,475.76,BUY Spot,Settled
Q79,2026-09-22 19:30,2026-09-22 17:30,644.3,644.4,641.96,670.42,646.24,651.02,649.61,4846.06,644.3,5.31,BUY Spot,Settled
Q80,2026-09-22 19:45,2026-09-22 17:45,535.48,535.47,533.81,561.6,537.42,543.34,541.11,4036.68,535.48,5.63,BUY Spot,Settled
Q81,2026-09-22 20:00,2026-09-22 18:00,545.77,545.73,542.02,571.89,593.3,557.04,559.35,4172.74,545.77,13.58,BUY Spot,Settled
Q82,2026-09-22 20:15,2026-09-22 18:15,443.66,443.67,440.26,469.78,445.6,460.38,450.31,3359.34,443.66,6.65,BUY Spot,Settled
Q83,2026-09-22 20:30,2026-09-22 18:30,390.15,390.07,386.59,416.27,392.09,406.87,396.74,2959.71,390.15,6.59,BUY Spot,Settled
Q84,2026-09-22 20:45,2026-09-22 18:45,358.39,358.39,355.7,384.51,360.33,375.11,365.22,2724.54,169.35,195.87,BUY Spot,Settled
Q85,2026-09-22 21:00,2026-09-22 19:00,315.94,315.96,312.53,342.06,317.88,332.66,322.6,2406.56,183.13,139.47,BUY Spot,Settled
Q86,2026-09-22 21:15,2026-09-22 19:15,293.12,293.04,290.66,319.24,295.06,309.84,299.99,2237.9,293.12,6.87,BUY Spot,Settled
Q87,2026-09-22 21:30,2026-09-22 19:30,292.11,292.06,289.88,318.23,294.05,307.15,298.76,2228.78,292.11,6.65,BUY Spot,Settled
Q88,2026-09-22 21:45,2026-09-22 19:45,256.5,256.46,254.4,282.62,258.44,273.22,263.46,1965.44,151.2,112.26,BUY Spot,Settled
Q89,2026-09-22 22:00,2026-09-22 20:00,258.85,258.83,256.7,284.97,260.79,273.66,265.49,1980.58,148.0,117.49,BUY Spot,Settled
Q90,2026-09-22 22:15,2026-09-22 20:15,253.08,253.03,250.93,279.2,255.02,267.41,259.64,1936.9,253.08,6.56,BUY Spot,Settled
Q91,2026-09-22 22:30,2026-09-22 20:30,249.36,249.37,247.22,275.48,251.3,252.82,254.16,1896.05,249.36,4.8,BUY Spot,Settled
Q92,2026-09-22 22:45,2026-09-22 20:45,225.5,225.5,223.67,251.62,171.06,228.3,220.49,1644.84,225.5,5.01,SELL Spot,Settled
Q93,2026-09-22 23:00,2026-09-22 21:00,226.14,226.15,224.1,252.26,171.7,225.1,220.45,1644.57,226.14,5.69,SELL Spot,Settled
Q94,2026-09-22 23:15,2026-09-22 21:15,214.6,214.67,212.66,240.72,353.22,264.45,250.75,1870.57,114.44,136.31,BUY Spot,Settled
Q95,2026-09-22 23:30,2026-09-22 21:30,210.28,210.3,208.33,236.4,327.01,273.63,244.82,1826.33,60.0,184.82,BUY Spot,Settled
Q96,2026-09-22 23:45,2026-09-22 21:45,201.25,201.24,199.49,227.37,206.44,238.99,212.3,1583.72,201.25,11.05,BUY Spot,Settled
