quarter,time_dk,time_utc,spot_price_eur,deep_bilstm_eur,transformer_tft_eur,transfer_lgb_eur,hierarchical_eur,pure15m_catboost_eur,meta_ensemble_eur,meta_ensemble_dkk,actual_settled_imbalance_eur,error_spread_eur,agent_action,status
Q19,2026-09-16 04:30,2026-09-16 02:30,169.27,169.28,179.62,139.73,181.52,146.98,163.85,1222.36,184.21,20.36,SELL Spot,Settled
Q20,2026-09-16 04:45,2026-09-16 02:45,171.78,171.76,181.77,142.24,184.03,149.08,166.21,1239.9,187.89,21.68,SELL Spot,Settled
Q21,2026-09-16 05:00,2026-09-16 03:00,168.02,168.03,178.4,138.48,180.27,147.28,162.91,1215.35,203.18,40.27,SELL Spot,Settled
Q22,2026-09-16 05:15,2026-09-16 03:15,178.35,178.31,188.06,148.81,185.84,154.1,171.5,1279.42,178.35,6.85,SELL Spot,Settled
Q23,2026-09-16 05:30,2026-09-16 03:30,187.58,187.57,196.57,158.04,195.07,159.32,179.81,1341.37,155.37,24.44,SELL Spot,Settled
Q24,2026-09-16 05:45,2026-09-16 03:45,225.56,225.52,233.96,196.02,230.14,191.87,216.04,1611.69,225.56,9.52,SELL Spot,Settled
Q25,2026-09-16 06:00,2026-09-16 04:00,194.05,194.07,204.17,164.51,206.3,172.79,188.79,1408.4,145.02,43.77,SELL Spot,Settled
Q26,2026-09-16 06:15,2026-09-16 04:15,214.94,214.91,223.93,185.4,227.19,182.4,207.23,1545.96,157.0,50.23,SELL Spot,Settled
Q27,2026-09-16 06:30,2026-09-16 04:30,230.28,230.28,238.46,200.74,180.39,195.14,210.07,1567.1,230.28,20.21,SELL Spot,Settled
Q28,2026-09-16 06:45,2026-09-16 04:45,240.99,240.97,247.86,211.45,246.65,219.03,233.67,1743.17,240.99,7.32,SELL Spot,Settled
Q29,2026-09-16 07:00,2026-09-16 05:00,241.83,241.85,249.77,212.29,249.73,217.32,234.66,1750.58,241.83,7.17,SELL Spot,Settled
Q30,2026-09-16 07:15,2026-09-16 05:15,238.14,238.12,245.12,208.6,243.8,215.81,230.77,1721.55,164.95,65.82,SELL Spot,Settled
Q31,2026-09-16 07:30,2026-09-16 05:30,233.13,233.14,239.19,203.59,246.66,228.97,230.64,1720.56,166.96,63.68,SELL Spot,Settled
Q32,2026-09-16 07:45,2026-09-16 05:45,227.74,227.75,233.31,198.2,241.27,226.71,225.76,1684.18,227.74,1.98,SELL Spot,Settled
Q33,2026-09-16 08:00,2026-09-16 06:00,246.63,246.65,252.08,217.09,260.16,229.79,241.53,1801.84,246.63,5.1,SELL Spot,Settled
Q34,2026-09-16 08:15,2026-09-16 06:15,237.47,237.47,243.26,207.93,251.0,235.14,235.28,1755.17,237.47,2.19,SELL Spot,Settled
Q35,2026-09-16 08:30,2026-09-16 06:30,222.85,222.85,228.74,193.31,219.05,204.4,214.22,1598.09,222.85,8.63,SELL Spot,Settled
Q36,2026-09-16 08:45,2026-09-16 06:45,191.93,191.92,197.71,162.39,188.13,181.0,184.75,1378.23,134.24,50.51,SELL Spot,Settled
Q37,2026-09-16 09:00,2026-09-16 07:00,219.43,219.42,224.79,189.89,232.96,216.91,217.11,1619.66,127.25,89.86,SELL Spot,Settled
Q38,2026-09-16 09:15,2026-09-16 07:15,195.59,195.56,200.97,166.05,209.12,178.51,190.42,1420.53,156.24,34.18,SELL Spot,Settled
Q39,2026-09-16 09:30,2026-09-16 07:30,164.27,164.25,169.29,134.73,177.8,156.9,160.93,1200.53,85.53,75.4,SELL Spot,Settled
Q40,2026-09-16 09:45,2026-09-16 07:45,156.17,156.14,160.9,126.63,169.7,148.8,152.77,1139.66,156.17,3.4,SELL Spot,Settled
Q41,2026-09-16 10:00,2026-09-16 08:00,172.7,172.7,177.53,143.16,186.23,152.49,166.81,1244.41,172.7,5.89,SELL Spot,Settled
Q42,2026-09-16 10:15,2026-09-16 08:15,159.15,159.14,163.54,129.61,172.68,151.78,155.68,1161.41,189.99,34.31,SELL Spot,Settled
Q43,2026-09-16 10:30,2026-09-16 08:30,156.39,156.39,160.71,126.85,169.92,139.32,151.01,1126.56,224.22,73.21,SELL Spot,Settled
Q44,2026-09-16 10:45,2026-09-16 08:45,151.46,151.47,155.61,121.92,164.99,144.09,147.95,1103.71,151.46,3.51,SELL Spot,Settled
Q45,2026-09-16 11:00,2026-09-16 09:00,143.42,143.42,147.65,113.88,143.89,120.47,134.38,1002.51,149.3,14.92,SELL Spot,Settled
Q46,2026-09-16 11:15,2026-09-16 09:15,141.94,141.97,146.24,112.4,124.59,119.23,129.58,966.63,141.94,12.36,SELL Spot,Settled
Q47,2026-09-16 11:30,2026-09-16 09:30,129.8,129.79,134.06,100.26,112.45,105.41,117.09,873.5,407.15,290.06,SELL Spot,Settled
Q48,2026-09-16 11:45,2026-09-16 09:45,121.56,121.58,125.73,92.02,104.21,106.54,110.67,825.63,183.08,72.41,SELL Spot,Settled
Q49,2026-09-16 12:00,2026-09-16 10:00,123.09,123.04,127.52,93.55,67.22,88.74,101.12,754.34,211.25,110.13,SELL Spot,Settled
Q50,2026-09-16 12:15,2026-09-16 10:15,108.63,108.63,113.2,79.09,34.5,73.4,83.05,619.52,187.06,104.01,SELL Spot,Settled
Q51,2026-09-16 12:30,2026-09-16 10:30,105.73,105.79,110.51,76.19,95.61,76.08,93.49,697.44,105.73,12.24,SELL Spot,Settled
Q52,2026-09-16 12:45,2026-09-16 10:45,97.83,97.82,102.77,68.29,87.71,64.04,84.8,632.59,97.83,13.03,SELL Spot,Settled
Q53,2026-09-16 13:00,2026-09-16 11:00,101.7,101.65,106.67,72.16,91.58,68.05,88.69,661.64,220.84,132.15,SELL Spot,Settled
Q54,2026-09-16 13:15,2026-09-16 11:15,97.91,97.94,103.3,68.37,86.09,70.18,85.84,640.37,97.91,12.07,SELL Spot,Settled
Q55,2026-09-16 13:30,2026-09-16 11:30,95.14,95.18,101.17,65.6,99.28,69.9,86.73,647.0,128.65,41.92,SELL Spot,Settled
Q56,2026-09-16 13:45,2026-09-16 11:45,89.76,89.75,95.81,60.22,109.88,62.88,84.07,627.13,138.7,54.63,SELL Spot,Settled
Q57,2026-09-16 14:00,2026-09-16 12:00,97.87,97.91,103.88,68.33,117.99,70.83,92.15,687.43,21.15,71.0,SELL Spot,Settled
Q58,2026-09-16 14:15,2026-09-16 12:15,99.28,99.26,105.77,69.74,106.77,71.71,91.13,679.85,53.5,37.63,SELL Spot,Settled
Q59,2026-09-16 14:30,2026-09-16 12:30,103.52,103.56,111.15,73.98,123.64,75.6,97.96,730.76,-7.77,105.73,SELL Spot,Settled
Q60,2026-09-16 14:45,2026-09-16 12:45,105.53,105.51,114.52,75.99,117.78,84.52,100.08,746.61,-5.89,105.97,SELL Spot,Settled
Q61,2026-09-16 15:00,2026-09-16 13:00,107.24,107.2,115.26,77.7,119.49,76.24,99.63,743.27,33.44,66.19,SELL Spot,Settled
Q62,2026-09-16 15:15,2026-09-16 13:15,117.18,117.18,126.54,87.64,129.43,96.68,111.91,834.86,117.18,5.27,SELL Spot,Settled
Q63,2026-09-16 15:30,2026-09-16 13:30,130.45,130.45,139.54,100.91,142.7,112.04,125.54,936.49,16.46,109.08,SELL Spot,Settled
Q64,2026-09-16 15:45,2026-09-16 13:45,132.01,132.02,141.19,102.47,138.76,113.18,125.99,939.86,132.01,6.02,SELL Spot,Settled
Q65,2026-09-16 16:00,2026-09-16 14:00,131.56,131.56,140.34,102.02,144.09,99.73,124.01,925.12,131.56,7.55,SELL Spot,Settled
Q66,2026-09-16 16:15,2026-09-16 14:15,142.91,142.91,152.09,113.37,149.66,124.82,137.03,1022.23,97.46,39.57,SELL Spot,Settled
Q67,2026-09-16 16:30,2026-09-16 14:30,165.25,165.22,175.19,135.71,172.0,149.48,159.97,1193.39,165.25,5.28,SELL Spot,Settled
Q68,2026-09-16 16:45,2026-09-16 14:45,191.03,191.02,202.84,161.49,197.78,176.18,186.32,1389.91,120.4,65.92,SELL Spot,Settled
Q69,2026-09-16 17:00,2026-09-16 15:00,182.68,182.67,192.62,153.14,189.43,147.9,173.68,1295.68,182.68,9.0,SELL Spot,Settled
Q70,2026-09-16 17:15,2026-09-16 15:15,202.46,202.45,212.85,172.92,209.21,187.78,197.49,1473.29,202.46,4.97,SELL Spot,Settled
Q71,2026-09-16 17:30,2026-09-16 15:30,206.72,206.72,217.77,177.18,213.47,192.04,201.89,1506.09,206.72,4.83,SELL Spot,Settled
Q72,2026-09-16 17:45,2026-09-16 15:45,216.64,216.65,227.37,187.1,223.39,201.96,211.75,1579.62,216.64,4.89,SELL Spot,Settled
Q73,2026-09-16 18:00,2026-09-16 16:00,207.74,207.77,218.7,178.2,214.49,184.2,201.16,1500.66,165.55,35.61,SELL Spot,Settled
Q74,2026-09-16 18:15,2026-09-16 16:15,220.11,220.13,230.21,190.57,226.86,185.33,211.15,1575.21,220.11,8.96,SELL Spot,Settled
Q75,2026-09-16 18:30,2026-09-16 16:30,233.97,233.98,243.54,204.43,240.72,198.84,224.84,1677.27,669.0,444.16,SELL Spot,Settled
Q76,2026-09-16 18:45,2026-09-16 16:45,262.7,262.65,272.02,233.16,205.47,227.7,241.34,1800.39,401.33,159.99,SELL Spot,Settled
Q77,2026-09-16 19:00,2026-09-16 17:00,237.0,236.99,246.47,207.46,180.84,214.6,218.35,1628.88,237.0,18.65,SELL Spot,Settled
Q78,2026-09-16 19:15,2026-09-16 17:15,246.92,246.98,256.31,217.38,268.21,228.93,243.89,1819.39,246.92,3.03,SELL Spot,Settled
Q79,2026-09-16 19:30,2026-09-16 17:30,261.63,261.62,270.6,232.09,277.14,239.61,256.6,1914.27,261.63,5.03,SELL Spot,Settled
Q80,2026-09-16 19:45,2026-09-16 17:45,268.42,268.45,276.96,238.88,283.93,247.46,263.52,1965.88,144.02,119.5,SELL Spot,Settled
Q81,2026-09-16 20:00,2026-09-16 18:00,264.27,264.32,272.52,234.73,279.78,243.24,259.31,1934.42,173.53,85.78,SELL Spot,Settled
Q82,2026-09-16 20:15,2026-09-16 18:15,248.45,248.42,256.68,218.91,263.96,226.98,243.38,1815.6,155.91,87.47,SELL Spot,Settled
Q83,2026-09-16 20:30,2026-09-16 18:30,238.31,238.35,246.54,208.77,247.8,218.33,232.4,1733.68,238.31,5.91,SELL Spot,Settled
Q84,2026-09-16 20:45,2026-09-16 18:45,233.05,233.04,241.35,203.51,242.54,211.63,226.86,1692.36,233.05,6.19,SELL Spot,Settled
Q85,2026-09-16 21:00,2026-09-16 19:00,235.89,235.87,244.26,206.35,260.12,214.95,232.62,1735.31,235.89,3.27,SELL Spot,Settled
Q86,2026-09-16 21:15,2026-09-16 19:15,229.12,229.12,237.52,199.58,253.35,204.91,225.21,1680.1,307.55,82.34,SELL Spot,Settled
Q87,2026-09-16 21:30,2026-09-16 19:30,215.27,215.3,223.6,185.73,239.5,194.66,212.06,1581.99,215.27,3.21,SELL Spot,Settled
Q88,2026-09-16 21:45,2026-09-16 19:45,202.77,202.74,210.64,173.23,263.73,243.78,218.52,1630.12,202.77,15.75,BUY Spot,Settled
Q89,2026-09-16 22:00,2026-09-16 20:00,196.09,196.11,204.32,166.55,184.42,194.04,189.65,1414.78,151.92,37.73,SELL Spot,Settled
Q90,2026-09-16 22:15,2026-09-16 20:15,193.51,193.51,201.36,163.97,207.04,193.79,192.25,1434.18,127.02,65.23,SELL Spot,Settled
Q91,2026-09-16 22:30,2026-09-16 20:30,189.67,189.64,197.53,160.13,187.22,160.29,179.55,1339.44,189.67,10.12,SELL Spot,Settled
Q92,2026-09-16 22:45,2026-09-16 20:45,187.98,187.98,195.91,158.44,169.08,156.66,174.37,1300.81,187.98,13.61,SELL Spot,Settled
Q93,2026-09-16 23:00,2026-09-16 21:00,187.49,187.52,195.4,157.95,168.1,143.83,171.37,1278.44,122.64,48.73,SELL Spot,Settled
Q94,2026-09-16 23:15,2026-09-16 21:15,186.86,186.89,194.91,157.32,108.67,133.83,157.73,1176.69,120.39,37.34,SELL Spot,Settled
Q95,2026-09-16 23:30,2026-09-16 21:30,183.39,183.35,191.57,153.85,110.33,131.06,155.39,1159.2,120.39,35.0,SELL Spot,Settled
Q96,2026-09-16 23:45,2026-09-16 21:45,167.81,167.77,175.89,138.27,109.88,114.93,142.56,1063.51,167.81,25.25,SELL Spot,Settled
