quarter,time_dk,time_utc,spot_price_eur,deep_bilstm_eur,transformer_tft_eur,transfer_lgb_eur,hierarchical_eur,pure15m_catboost_eur,meta_ensemble_eur,meta_ensemble_dkk,actual_settled_imbalance_eur,error_spread_eur,agent_action,status
Q55,2026-09-16 13:30,2026-09-16 11:30,95.77,95.82,97.07,26.5,50.36,24.21,67.13,500.75,212.54,145.41,SELL Spot,Settled
Q56,2026-09-16 13:45,2026-09-16 11:45,90.12,90.12,91.06,20.85,40.87,17.38,60.62,452.19,269.59,208.97,SELL Spot,Settled
Q57,2026-09-16 14:00,2026-09-16 12:00,98.81,98.86,99.62,29.54,27.99,26.09,66.08,492.98,286.2,220.12,SELL Spot,Settled
Q58,2026-09-16 14:15,2026-09-16 12:15,100.5,100.45,101.81,31.23,31.53,26.58,67.97,507.05,131.41,63.44,SELL Spot,Settled
Q59,2026-09-16 14:30,2026-09-16 12:30,103.54,103.55,105.67,34.27,34.57,29.19,71.18,530.98,131.41,60.23,SELL Spot,Settled
Q60,2026-09-16 14:45,2026-09-16 12:45,105.58,105.56,108.63,36.31,12.5,16.85,67.68,504.86,105.58,37.9,SELL Spot,Settled
Q61,2026-09-16 15:00,2026-09-16 13:00,107.05,106.99,109.02,37.78,-10.61,30.53,67.06,500.28,33.44,33.62,SELL Spot,Settled
Q62,2026-09-16 15:15,2026-09-16 13:15,116.89,116.88,119.79,47.62,25.4,13.95,77.02,574.54,116.89,39.87,SELL Spot,Settled
Q63,2026-09-16 15:30,2026-09-16 13:30,128.93,128.98,130.9,59.66,37.44,21.44,88.13,657.48,128.93,40.8,SELL Spot,Settled
Q64,2026-09-16 15:45,2026-09-16 13:45,129.64,129.64,131.9,60.37,-27.94,15.27,78.04,582.18,200.36,122.32,SELL Spot,Settled
Q65,2026-09-16 16:00,2026-09-16 14:00,129.2,129.21,130.76,59.93,-41.88,8.54,74.45,555.39,148.04,73.59,SELL Spot,Settled
Q66,2026-09-16 16:15,2026-09-16 14:15,140.34,140.34,142.8,71.07,-18.81,20.93,87.79,654.89,40.99,46.8,SELL Spot,Settled
Q67,2026-09-16 16:30,2026-09-16 14:30,162.28,162.25,165.1,93.01,3.13,37.31,108.97,812.89,399.99,291.02,SELL Spot,Settled
Q68,2026-09-16 16:45,2026-09-16 14:45,186.38,186.4,190.3,117.11,27.23,56.0,132.55,988.81,252.21,119.66,SELL Spot,Settled
Q69,2026-09-16 17:00,2026-09-16 15:00,179.4,179.36,181.01,110.13,8.32,38.29,121.53,906.6,179.4,57.87,SELL Spot,Settled
Q70,2026-09-16 17:15,2026-09-16 15:15,195.85,195.88,198.44,126.58,36.7,55.09,140.08,1045.01,195.85,55.77,SELL Spot,Settled
Q71,2026-09-16 17:30,2026-09-16 15:30,196.71,196.69,199.65,127.44,37.56,55.95,141.02,1052.0,118.89,22.13,SELL Spot,Settled
Q72,2026-09-16 17:45,2026-09-16 15:45,210.84,210.84,213.24,141.57,51.69,69.15,154.87,1155.31,163.43,8.56,SELL Spot,Settled
Q73,2026-09-16 18:00,2026-09-16 16:00,204.22,204.25,206.61,134.95,33.14,58.91,145.93,1088.65,204.22,58.29,SELL Spot,Settled
Q74,2026-09-16 18:15,2026-09-16 16:15,221.13,221.12,222.45,151.86,50.05,74.4,162.33,1210.98,221.13,58.8,SELL Spot,Settled
Q75,2026-09-16 18:30,2026-09-16 16:30,234.69,234.7,235.5,165.42,63.61,117.32,180.24,1344.61,234.69,54.45,SELL Spot,Settled
Q76,2026-09-16 18:45,2026-09-16 16:45,263.23,263.18,263.98,193.96,92.15,160.18,210.94,1573.58,401.33,190.39,SELL Spot,Settled
Q77,2026-09-16 19:00,2026-09-16 17:00,237.71,237.76,239.08,168.44,78.56,124.46,185.82,1386.23,401.4,215.58,SELL Spot,Settled
Q78,2026-09-16 19:15,2026-09-16 17:15,247.63,247.64,248.55,178.36,76.55,147.61,195.86,1461.11,430.18,234.32,SELL Spot,Settled
Q79,2026-09-16 19:30,2026-09-16 17:30,262.28,262.28,262.8,193.01,91.2,159.84,210.03,1566.83,395.09,185.06,SELL Spot,Settled
Q80,2026-09-16 19:45,2026-09-16 17:45,268.96,268.95,268.99,199.69,97.88,165.74,216.46,1614.8,268.96,52.5,SELL Spot,Settled
Q81,2026-09-16 20:00,2026-09-16 18:00,264.58,264.55,264.51,195.31,93.5,163.29,212.34,1584.07,173.53,38.81,SELL Spot,Settled
Q82,2026-09-16 20:15,2026-09-16 18:15,248.79,248.8,248.8,179.52,79.28,150.78,197.32,1471.99,126.42,70.9,SELL Spot,Settled
Q83,2026-09-16 20:30,2026-09-16 18:30,234.31,234.29,234.32,165.04,116.12,141.73,191.28,1426.97,334.5,143.22,SELL Spot,Settled
Q84,2026-09-16 20:45,2026-09-16 18:45,229.02,229.05,229.19,159.75,123.66,140.6,188.59,1406.87,229.02,40.43,SELL Spot,Settled
Q85,2026-09-16 21:00,2026-09-16 19:00,236.67,236.67,236.92,167.4,132.39,153.06,197.15,1470.72,254.17,57.02,SELL Spot,Settled
Q86,2026-09-16 21:15,2026-09-16 19:15,229.48,229.51,229.71,160.21,125.2,148.75,190.4,1420.39,229.48,39.08,SELL Spot,Settled
Q87,2026-09-16 21:30,2026-09-16 19:30,215.47,215.46,215.6,146.2,163.96,159.89,188.03,1402.71,133.47,54.56,SELL Spot,Settled
Q88,2026-09-16 21:45,2026-09-16 19:45,199.18,199.2,198.65,129.91,166.34,171.18,178.56,1332.03,334.5,155.94,SELL Spot,Settled
Q89,2026-09-16 22:00,2026-09-16 20:00,192.68,192.69,193.31,123.41,119.73,130.59,161.2,1202.54,66.52,94.68,SELL Spot,Settled
Q90,2026-09-16 22:15,2026-09-16 20:15,190.06,190.06,189.46,120.79,157.22,161.35,169.31,1263.03,190.06,20.75,SELL Spot,Settled
Q91,2026-09-16 22:30,2026-09-16 20:30,186.4,186.41,186.08,117.13,122.61,150.63,160.05,1193.97,87.06,72.99,SELL Spot,Settled
Q92,2026-09-16 22:45,2026-09-16 20:45,184.71,184.7,184.48,115.44,117.47,146.77,157.53,1175.18,11.15,146.38,SELL Spot,Settled
Q93,2026-09-16 23:00,2026-09-16 21:00,184.12,184.07,183.69,114.85,120.33,136.78,155.96,1163.43,184.12,28.16,SELL Spot,Settled
Q94,2026-09-16 23:15,2026-09-16 21:15,183.5,183.49,183.17,114.23,116.26,135.22,154.72,1154.19,107.21,47.51,SELL Spot,Settled
Q95,2026-09-16 23:30,2026-09-16 21:30,181.3,181.29,180.95,112.03,108.8,133.75,151.84,1132.74,181.3,29.46,SELL Spot,Settled
Q96,2026-09-16 23:45,2026-09-16 21:45,168.06,168.05,167.67,98.79,95.56,112.93,137.43,1025.25,168.06,30.63,SELL Spot,Settled
