quarter,time_dk,time_utc,spot_price_eur,deep_bilstm_eur,transformer_tft_eur,transfer_lgb_eur,hierarchical_eur,pure15m_catboost_eur,meta_ensemble_eur,meta_ensemble_dkk,actual_settled_imbalance_eur,error_spread_eur,agent_action,status
Q27,2026-09-18 06:30,2026-09-18 04:30,173.69,173.69,177.89,163.69,395.14,151.22,183.52,1369.07,173.69,9.83,BUY Spot,Settled
Q28,2026-09-18 06:45,2026-09-18 04:45,184.52,184.54,188.94,174.52,405.97,162.25,194.45,1450.6,184.52,9.93,BUY Spot,Settled
Q29,2026-09-18 07:00,2026-09-18 05:00,189.45,189.5,193.79,179.45,410.9,174.87,200.99,1499.41,291.33,90.34,BUY Spot,Settled
Q30,2026-09-18 07:15,2026-09-18 05:15,198.9,198.9,203.04,188.9,420.35,193.95,212.43,1584.7,198.9,13.53,BUY Spot,Settled
Q31,2026-09-18 07:30,2026-09-18 05:30,195.18,195.16,200.2,185.18,416.63,176.35,205.96,1536.5,195.18,10.78,BUY Spot,Settled
Q32,2026-09-18 07:45,2026-09-18 05:45,190.27,190.26,195.34,180.27,411.72,175.1,201.84,1505.75,190.27,11.57,BUY Spot,Settled
Q33,2026-09-18 08:00,2026-09-18 06:00,206.35,206.35,209.88,196.35,427.8,202.55,219.98,1641.03,206.35,13.63,BUY Spot,Settled
Q34,2026-09-18 08:15,2026-09-18 06:15,196.39,196.41,201.04,186.39,417.84,184.68,208.6,1556.19,196.39,12.21,BUY Spot,Settled
Q35,2026-09-18 08:30,2026-09-18 06:30,192.8,192.83,197.04,182.8,414.25,183.03,205.34,1531.8,192.8,12.54,BUY Spot,Settled
Q36,2026-09-18 08:45,2026-09-18 06:45,180.57,180.59,184.42,170.57,402.02,170.71,192.99,1439.73,401.33,208.34,BUY Spot,Settled
Q37,2026-09-18 09:00,2026-09-18 07:00,179.43,179.43,182.78,169.43,400.88,192.79,196.65,1466.98,54.43,142.22,BUY Spot,Settled
Q38,2026-09-18 09:15,2026-09-18 07:15,178.96,178.97,182.89,168.96,400.41,174.15,192.47,1435.81,178.96,13.51,BUY Spot,Settled
Q39,2026-09-18 09:30,2026-09-18 07:30,149.78,149.8,153.0,139.78,371.23,157.08,165.69,1236.04,149.78,15.91,BUY Spot,Settled
Q40,2026-09-18 09:45,2026-09-18 07:45,115.04,115.03,118.52,105.04,336.49,110.23,128.44,958.18,115.04,13.4,BUY Spot,Settled
Q41,2026-09-18 10:00,2026-09-18 08:00,130.33,130.31,133.05,120.33,351.78,143.69,147.4,1099.6,130.33,17.07,BUY Spot,Settled
Q42,2026-09-18 10:15,2026-09-18 08:15,109.99,109.96,112.81,99.99,331.44,117.29,125.79,938.43,109.99,15.8,BUY Spot,Settled
Q43,2026-09-18 10:30,2026-09-18 08:30,83.49,83.51,85.79,73.49,304.94,94.96,100.07,746.55,44.28,55.79,BUY Spot,Settled
Q44,2026-09-18 10:45,2026-09-18 08:45,55.05,55.07,56.8,45.05,276.5,83.5,75.1,560.26,55.05,20.05,BUY Spot,Settled
Q45,2026-09-18 11:00,2026-09-18 09:00,70.83,70.83,72.85,60.83,292.28,75.07,85.81,640.16,2.51,83.3,BUY Spot,Settled
Q46,2026-09-18 11:15,2026-09-18 09:15,47.84,47.88,49.46,37.84,269.29,61.42,64.72,482.8,19.0,45.72,BUY Spot,Settled
Q47,2026-09-18 11:30,2026-09-18 09:30,36.32,36.28,37.95,26.32,257.77,51.08,53.43,398.6,6.69,46.74,BUY Spot,Settled
Q48,2026-09-18 11:45,2026-09-18 09:45,11.06,11.01,12.72,1.06,232.51,25.82,28.18,210.19,3.32,24.86,BUY Spot,Settled
Q49,2026-09-18 12:00,2026-09-18 10:00,17.9,17.9,19.6,7.9,239.35,24.43,33.29,248.38,8.0,25.29,BUY Spot,Settled
Q50,2026-09-18 12:15,2026-09-18 10:15,5.9,5.89,7.63,-4.1,227.35,6.5,20.05,149.54,5.9,14.15,BUY Spot,Settled
Q51,2026-09-18 12:30,2026-09-18 10:30,4.91,4.95,6.68,-5.09,4.3,0.82,1.99,14.83,4.91,2.92,SELL Spot,Settled
Q52,2026-09-18 12:45,2026-09-18 10:45,4.91,4.87,6.71,-5.09,4.3,0.82,1.98,14.74,2.5,0.52,SELL Spot,Settled
Q53,2026-09-18 13:00,2026-09-18 11:00,4.92,4.93,6.78,-5.08,4.31,-2.36,1.34,9.99,4.92,3.58,SELL Spot,Settled
Q54,2026-09-18 13:15,2026-09-18 11:15,4.93,4.91,6.78,-5.07,4.32,3.25,2.52,18.82,4.93,2.41,SELL Spot,Settled
Q55,2026-09-18 13:30,2026-09-18 11:30,4.93,4.95,6.83,-5.07,4.32,0.96,2.06,15.38,4.93,2.87,SELL Spot,Settled
Q56,2026-09-18 13:45,2026-09-18 11:45,4.92,4.95,6.8,-5.08,4.31,8.28,3.6,26.86,4.92,1.32,SELL Spot,Settled
Q57,2026-09-18 14:00,2026-09-18 12:00,4.95,4.96,6.94,-5.05,-99.07,0.66,-5.46,-40.76,4.95,10.41,SELL Spot,Settled
Q58,2026-09-18 14:15,2026-09-18 12:15,4.94,4.92,6.89,-5.06,4.07,8.48,3.64,27.19,4.94,1.3,SELL Spot,Settled
Q59,2026-09-18 14:30,2026-09-18 12:30,4.93,4.95,8.09,-5.07,4.06,14.87,5.27,39.34,4.93,0.34,HOLD,Settled
Q60,2026-09-18 14:45,2026-09-18 12:45,4.94,4.97,8.38,-5.06,4.07,10.81,4.49,33.48,4.94,0.45,HOLD,Settled
Q61,2026-09-18 15:00,2026-09-18 13:00,3.99,3.98,6.26,-6.01,-1.25,-10.45,-1.35,-10.09,-6.69,5.34,SELL Spot,Settled
Q62,2026-09-18 15:15,2026-09-18 13:15,4.91,4.87,8.9,-5.09,4.04,6.88,3.74,27.91,4.91,1.17,HOLD,Settled
Q63,2026-09-18 15:30,2026-09-18 13:30,4.94,4.9,10.98,-5.06,4.07,7.11,4.29,31.97,83.85,79.56,HOLD,Settled
Q64,2026-09-18 15:45,2026-09-18 13:45,7.62,7.63,13.68,-2.38,6.75,6.33,6.25,46.62,28.73,22.48,SELL Spot,Settled
Q65,2026-09-18 16:00,2026-09-18 14:00,5.89,5.91,12.85,-4.11,5.02,4.3,4.66,34.79,46.97,42.31,SELL Spot,Settled
Q66,2026-09-18 16:15,2026-09-18 14:15,10.84,10.84,17.27,0.84,9.97,3.37,8.24,61.5,10.84,2.6,SELL Spot,Settled
Q67,2026-09-18 16:30,2026-09-18 14:30,47.48,47.49,52.67,37.48,46.61,37.83,44.14,329.28,-1.73,45.87,SELL Spot,Settled
Q68,2026-09-18 16:45,2026-09-18 14:45,60.17,60.22,64.71,50.17,59.3,48.73,56.31,420.07,16.05,40.26,SELL Spot,Settled
Q69,2026-09-18 17:00,2026-09-18 15:00,30.95,31.0,35.77,20.95,30.08,22.51,27.79,207.32,3.63,24.16,SELL Spot,Settled
Q70,2026-09-18 17:15,2026-09-18 15:15,66.87,66.85,71.28,56.87,16.35,30.76,54.15,403.94,66.87,12.72,SELL Spot,Settled
Q71,2026-09-18 17:30,2026-09-18 15:30,128.97,128.95,133.58,118.97,128.1,116.98,125.0,932.47,128.97,3.97,SELL Spot,Settled
Q72,2026-09-18 17:45,2026-09-18 15:45,140.24,140.22,145.18,130.24,139.37,125.93,135.85,1013.42,140.24,4.39,SELL Spot,Settled
Q73,2026-09-18 18:00,2026-09-18 16:00,140.28,140.3,145.2,130.28,120.54,106.25,130.35,972.43,66.92,63.43,SELL Spot,Settled
Q74,2026-09-18 18:15,2026-09-18 16:15,151.14,151.08,156.01,141.14,131.4,125.62,142.99,1066.68,151.14,8.15,SELL Spot,Settled
Q75,2026-09-18 18:30,2026-09-18 16:30,171.69,171.69,176.63,161.69,170.82,158.18,167.47,1249.35,468.99,301.52,SELL Spot,Settled
Q76,2026-09-18 18:45,2026-09-18 16:45,171.46,171.48,176.87,161.46,151.72,149.74,164.25,1225.32,294.36,130.11,SELL Spot,Settled
Q77,2026-09-18 19:00,2026-09-18 17:00,176.52,176.53,181.5,166.52,126.0,153.39,166.68,1243.45,260.87,94.19,SELL Spot,Settled
Q78,2026-09-18 19:15,2026-09-18 17:15,173.56,173.55,178.28,163.56,172.69,154.96,168.21,1254.88,14.34,153.87,SELL Spot,Settled
Q79,2026-09-18 19:30,2026-09-18 17:30,177.46,177.44,182.22,167.46,126.94,152.04,167.08,1246.41,1.46,165.62,SELL Spot,Settled
Q80,2026-09-18 19:45,2026-09-18 17:45,190.7,190.69,195.36,180.7,189.83,162.61,183.33,1367.67,190.7,7.37,SELL Spot,Settled
Q81,2026-09-18 20:00,2026-09-18 18:00,168.22,168.21,172.88,158.22,148.48,140.36,159.54,1190.14,168.22,8.68,SELL Spot,Settled
Q82,2026-09-18 20:15,2026-09-18 18:15,156.69,156.69,161.36,146.69,106.17,130.44,146.12,1090.05,18.72,127.4,SELL Spot,Settled
Q83,2026-09-18 20:30,2026-09-18 18:30,156.22,156.23,160.91,146.22,155.35,130.13,149.29,1113.67,41.98,107.31,SELL Spot,Settled
Q84,2026-09-18 20:45,2026-09-18 18:45,150.32,150.33,155.14,140.32,46.3,115.91,134.18,1000.98,13.65,120.53,SELL Spot,Settled
Q85,2026-09-18 21:00,2026-09-18 19:00,144.88,144.91,149.65,134.88,139.64,136.06,141.31,1054.15,10.3,131.01,SELL Spot,Settled
Q86,2026-09-18 21:15,2026-09-18 19:15,144.51,144.53,149.33,134.51,40.49,143.22,135.38,1009.95,144.51,9.13,SELL Spot,Settled
Q87,2026-09-18 21:30,2026-09-18 19:30,143.39,143.39,148.37,133.39,39.37,145.73,135.06,1007.57,143.39,8.33,SELL Spot,Settled
Q88,2026-09-18 21:45,2026-09-18 19:45,145.38,145.41,150.8,135.38,74.61,145.25,139.04,1037.27,13.38,125.66,SELL Spot,Settled
Q89,2026-09-18 22:00,2026-09-18 20:00,137.48,137.49,143.56,127.48,66.71,121.36,127.91,954.21,10.7,117.21,SELL Spot,Settled
Q90,2026-09-18 22:15,2026-09-18 20:15,135.19,135.17,141.42,125.19,134.58,120.93,131.13,978.2,3.32,127.81,SELL Spot,Settled
Q91,2026-09-18 22:30,2026-09-18 20:30,134.47,134.46,140.41,124.47,133.86,143.23,135.21,1008.68,134.47,0.74,HOLD,Settled
Q92,2026-09-18 22:45,2026-09-18 20:45,131.95,131.93,137.66,121.95,131.34,141.86,132.88,991.27,6.68,126.2,HOLD,Settled
Q93,2026-09-18 23:00,2026-09-18 21:00,124.79,124.84,129.65,114.79,124.18,150.65,128.92,961.72,10.03,118.89,BUY Spot,Settled
Q94,2026-09-18 23:15,2026-09-18 21:15,120.39,120.41,124.67,110.39,119.78,136.02,122.21,911.7,120.39,1.82,BUY Spot,Settled
Q95,2026-09-18 23:30,2026-09-18 21:30,116.33,116.34,120.45,106.33,115.72,141.68,120.17,896.46,3.67,116.5,BUY Spot,Settled
Q96,2026-09-18 23:45,2026-09-18 21:45,102.79,102.83,106.94,92.79,324.24,186.18,135.02,1007.25,-10.0,145.02,BUY Spot,Settled
