quarter,time_dk,time_utc,spot_price_eur,deep_bilstm_eur,transformer_tft_eur,transfer_lgb_eur,hierarchical_eur,pure15m_catboost_eur,meta_ensemble_eur,meta_ensemble_dkk,actual_settled_imbalance_eur,error_spread_eur,agent_action,status
Q23,2026-09-14 05:30,2026-09-14 03:30,208.57,208.55,214.45,219.12,146.68,231.54,204.91,1528.59,180.0,24.91,SELL Spot,Settled
Q24,2026-09-14 05:45,2026-09-14 03:45,220.91,220.9,226.27,231.46,159.02,244.07,217.18,1620.14,180.0,37.18,SELL Spot,Settled
Q25,2026-09-14 06:00,2026-09-14 04:00,217.24,217.21,223.35,227.79,155.35,240.16,213.61,1593.53,179.01,34.6,SELL Spot,Settled
Q26,2026-09-14 06:15,2026-09-14 04:15,232.59,232.59,237.74,243.14,181.46,254.22,230.51,1719.6,183.25,47.26,SELL Spot,Settled
Q27,2026-09-14 06:30,2026-09-14 04:30,245.78,245.87,250.47,256.33,191.42,263.34,242.24,1807.12,183.48,58.76,SELL Spot,Settled
Q28,2026-09-14 06:45,2026-09-14 04:45,281.27,281.29,285.76,291.82,226.91,298.46,277.6,2070.93,180.39,97.21,SELL Spot,Settled
Q29,2026-09-14 07:00,2026-09-14 05:00,273.61,273.63,278.71,284.16,211.72,286.62,267.87,1998.34,13.37,254.5,SELL Spot,Settled
Q30,2026-09-14 07:15,2026-09-14 05:15,311.72,311.73,316.27,322.27,255.23,330.74,308.02,2297.86,22.74,285.28,SELL Spot,Settled
Q31,2026-09-14 07:30,2026-09-14 05:30,314.35,314.36,318.66,324.9,259.99,331.4,310.62,2317.22,143.5,167.12,SELL Spot,Settled
Q32,2026-09-14 07:45,2026-09-14 05:45,314.39,314.44,318.34,324.94,260.03,328.26,309.98,2312.47,51.39,258.59,SELL Spot,Settled
Q33,2026-09-14 08:00,2026-09-14 06:00,342.57,342.62,347.04,353.12,280.68,355.88,336.77,2512.31,233.26,103.51,SELL Spot,Settled
Q34,2026-09-14 08:15,2026-09-14 06:15,299.77,299.8,303.82,310.32,245.41,311.47,294.96,2200.38,299.77,4.81,SELL Spot,Settled
Q35,2026-09-14 08:30,2026-09-14 06:30,281.37,281.42,285.18,291.92,307.31,292.78,291.28,2172.97,222.0,69.28,BUY Spot,Settled
Q36,2026-09-14 08:45,2026-09-14 06:45,267.62,267.58,271.24,278.17,293.56,277.19,277.12,2067.32,120.0,157.12,BUY Spot,Settled
Q37,2026-09-14 09:00,2026-09-14 07:00,280.24,280.27,284.27,290.79,218.35,283.63,272.43,2032.36,139.78,132.65,SELL Spot,Settled
Q38,2026-09-14 09:15,2026-09-14 07:15,266.79,266.75,270.65,277.34,292.73,275.92,276.25,2060.85,266.79,9.46,BUY Spot,Settled
Q39,2026-09-14 09:30,2026-09-14 07:30,240.2,240.21,243.99,250.75,241.63,253.22,245.89,1834.31,86.05,159.84,BUY Spot,Settled
Q40,2026-09-14 09:45,2026-09-14 07:45,216.6,216.65,220.44,227.15,242.99,231.07,227.19,1694.85,75.98,151.21,BUY Spot,Settled
Q41,2026-09-14 10:00,2026-09-14 08:00,242.18,242.26,245.98,252.73,224.46,244.1,242.21,1806.9,42.52,199.69,HOLD,Settled
Q42,2026-09-14 10:15,2026-09-14 08:15,220.12,220.12,223.96,230.67,248.56,228.99,230.0,1715.81,121.93,108.07,BUY Spot,Settled
Q43,2026-09-14 10:30,2026-09-14 08:30,201.63,201.59,205.28,212.18,183.07,207.15,202.14,1507.98,116.91,85.23,HOLD,Settled
Q44,2026-09-14 10:45,2026-09-14 08:45,183.67,183.61,187.31,194.22,187.79,193.08,189.11,1410.76,80.86,108.25,BUY Spot,Settled
Q45,2026-09-14 11:00,2026-09-14 09:00,212.29,212.29,215.91,222.84,194.57,212.69,211.97,1581.32,133.59,78.38,HOLD,Settled
Q46,2026-09-14 11:15,2026-09-14 09:15,193.89,193.91,197.58,204.44,197.28,200.97,198.78,1482.87,119.65,79.13,BUY Spot,Settled
Q47,2026-09-14 11:30,2026-09-14 09:30,196.9,196.92,200.54,207.45,196.77,201.16,200.58,1496.34,141.26,59.32,BUY Spot,Settled
Q48,2026-09-14 11:45,2026-09-14 09:45,184.49,184.53,188.13,195.04,214.09,193.98,194.67,1452.24,112.48,82.19,BUY Spot,Settled
Q49,2026-09-14 12:00,2026-09-14 10:00,195.63,195.67,199.16,206.18,196.34,198.08,199.1,1485.29,195.63,3.47,BUY Spot,Settled
Q50,2026-09-14 12:15,2026-09-14 10:15,181.47,181.5,185.13,192.02,182.18,188.47,185.84,1386.36,181.47,4.37,BUY Spot,Settled
Q51,2026-09-14 12:30,2026-09-14 10:30,176.88,176.84,180.6,187.43,176.75,187.33,181.76,1355.9,176.88,4.88,BUY Spot,Settled
Q52,2026-09-14 12:45,2026-09-14 10:45,168.87,168.9,172.67,179.42,169.58,185.69,175.16,1306.69,168.87,6.29,BUY Spot,Settled
Q53,2026-09-14 13:00,2026-09-14 11:00,175.19,175.25,179.07,185.74,203.63,187.72,185.8,1386.03,108.9,76.9,BUY Spot,Settled
Q54,2026-09-14 13:15,2026-09-14 11:15,167.87,167.86,171.57,178.42,168.58,175.6,172.38,1285.95,104.34,68.04,BUY Spot,Settled
Q55,2026-09-14 13:30,2026-09-14 11:30,164.87,164.87,168.72,175.42,165.58,172.29,169.35,1263.38,108.9,60.45,BUY Spot,Settled
Q56,2026-09-14 13:45,2026-09-14 11:45,155.52,155.5,159.66,166.07,173.35,163.62,163.35,1218.6,100.79,62.56,BUY Spot,Settled
Q57,2026-09-14 14:00,2026-09-14 12:00,159.82,159.79,164.15,170.37,178.72,177.06,169.64,1265.55,109.99,59.65,BUY Spot,Settled
Q58,2026-09-14 14:15,2026-09-14 12:15,161.77,161.81,165.67,172.32,179.6,172.66,170.1,1268.96,96.56,73.54,BUY Spot,Settled
Q59,2026-09-14 14:30,2026-09-14 12:30,157.77,157.81,162.07,168.32,175.6,167.15,165.89,1237.57,133.9,31.99,BUY Spot,Settled
Q60,2026-09-14 14:45,2026-09-14 12:45,166.0,165.98,170.72,176.55,105.89,172.92,159.34,1188.64,95.04,64.3,SELL Spot,Settled
Q61,2026-09-14 15:00,2026-09-14 13:00,152.91,152.93,157.91,163.46,171.81,170.69,162.99,1215.89,118.51,44.48,BUY Spot,Settled
Q62,2026-09-14 15:15,2026-09-14 13:15,155.59,155.57,160.3,166.14,196.56,172.9,169.58,1265.1,155.59,13.99,BUY Spot,Settled
Q63,2026-09-14 15:30,2026-09-14 13:30,169.1,169.06,174.61,179.65,255.71,191.95,192.75,1437.88,208.34,15.59,BUY Spot,Settled
Q64,2026-09-14 15:45,2026-09-14 13:45,182.0,182.03,188.4,192.55,309.76,216.14,215.62,1608.5,203.0,12.62,BUY Spot,Settled
Q65,2026-09-14 16:00,2026-09-14 14:00,152.0,152.03,159.14,162.55,257.36,193.35,183.02,1365.34,164.46,18.56,BUY Spot,Settled
Q66,2026-09-14 16:15,2026-09-14 14:15,170.08,170.1,176.75,180.63,263.9,204.26,197.49,1473.3,215.68,18.19,BUY Spot,Settled
Q67,2026-09-14 16:30,2026-09-14 14:30,190.0,189.98,198.89,200.55,283.82,233.2,219.6,1638.22,241.1,21.5,BUY Spot,Settled
Q68,2026-09-14 16:45,2026-09-14 14:45,210.35,210.33,223.87,220.9,304.17,253.55,240.91,1797.18,210.35,30.56,BUY Spot,Settled
Q69,2026-09-14 17:00,2026-09-14 15:00,179.21,179.2,198.33,189.76,273.03,222.41,210.93,1573.52,76.74,134.19,BUY Spot,Settled
Q70,2026-09-14 17:15,2026-09-14 15:15,213.85,213.85,234.1,224.4,307.67,257.05,245.81,1833.71,156.32,89.49,BUY Spot,Settled
Q71,2026-09-14 17:30,2026-09-14 15:30,253.02,252.99,269.54,263.57,346.84,299.01,284.73,2124.1,179.78,104.95,BUY Spot,Settled
Q72,2026-09-14 17:45,2026-09-14 15:45,291.73,291.72,306.39,302.28,385.55,334.93,322.53,2406.04,186.97,135.56,BUY Spot,Settled
Q73,2026-09-14 18:00,2026-09-14 16:00,262.07,262.06,274.95,272.62,367.43,313.39,296.19,2209.58,172.3,123.89,BUY Spot,Settled
Q74,2026-09-14 18:15,2026-09-14 16:15,310.82,310.82,322.82,321.37,416.18,338.44,340.2,2537.88,206.56,133.64,BUY Spot,Settled
Q75,2026-09-14 18:30,2026-09-14 16:30,466.67,466.61,478.02,477.22,572.03,487.72,494.64,3689.99,208.0,286.64,BUY Spot,Settled
Q76,2026-09-14 18:45,2026-09-14 16:45,610.52,610.56,620.29,621.07,715.88,631.57,638.18,4760.83,87.38,550.8,BUY Spot,Settled
Q77,2026-09-14 19:00,2026-09-14 17:00,688.14,688.08,697.28,698.69,781.96,707.86,713.26,5320.95,195.25,518.01,BUY Spot,Settled
Q78,2026-09-14 19:15,2026-09-14 17:15,740.81,740.81,749.5,751.36,846.17,761.86,768.24,5731.06,740.81,27.43,BUY Spot,Settled
Q79,2026-09-14 19:30,2026-09-14 17:30,740.41,740.41,748.06,750.96,845.77,761.46,767.62,5726.46,194.0,573.62,BUY Spot,Settled
Q80,2026-09-14 19:45,2026-09-14 17:45,783.35,783.3,789.97,793.9,888.71,804.4,810.34,6045.15,192.0,618.34,BUY Spot,Settled
Q81,2026-09-14 20:00,2026-09-14 18:00,743.26,743.27,750.36,753.81,837.08,762.98,767.98,5729.1,191.66,576.32,BUY Spot,Settled
Q82,2026-09-14 20:15,2026-09-14 18:15,610.18,610.18,616.13,620.73,749.48,631.23,643.31,4799.07,190.0,453.31,BUY Spot,Settled
Q83,2026-09-14 20:30,2026-09-14 18:30,458.35,458.41,464.06,468.9,556.49,470.53,482.14,3596.74,107.01,375.13,BUY Spot,Settled
Q84,2026-09-14 20:45,2026-09-14 18:45,372.07,372.11,377.82,382.62,418.21,377.61,384.98,2871.96,92.45,292.53,BUY Spot,Settled
Q85,2026-09-14 21:00,2026-09-14 19:00,381.95,381.94,387.55,392.5,329.37,373.21,373.85,2788.91,100.52,273.33,SELL Spot,Settled
Q86,2026-09-14 21:15,2026-09-14 19:15,313.59,313.57,319.01,324.14,334.01,308.27,319.58,2384.09,99.18,220.4,BUY Spot,Settled
Q87,2026-09-14 21:30,2026-09-14 19:30,270.91,270.84,276.33,281.46,286.89,265.91,276.13,2059.95,270.91,5.22,BUY Spot,Settled
Q88,2026-09-14 21:45,2026-09-14 19:45,248.81,248.76,254.19,259.36,241.25,249.03,250.69,1870.13,248.81,1.88,BUY Spot,Settled
Q89,2026-09-14 22:00,2026-09-14 20:00,267.01,266.95,272.29,277.56,206.9,257.51,257.29,1919.41,287.1,29.81,SELL Spot,Settled
Q90,2026-09-14 22:15,2026-09-14 20:15,243.58,243.6,249.49,254.13,183.47,232.1,233.63,1742.88,287.34,53.71,SELL Spot,Settled
Q91,2026-09-14 22:30,2026-09-14 20:30,238.54,238.52,244.41,249.09,281.33,249.92,251.97,1879.69,287.1,35.13,BUY Spot,Settled
Q92,2026-09-14 22:45,2026-09-14 20:45,223.45,223.46,229.12,234.0,249.84,239.17,234.65,1750.51,243.12,8.47,BUY Spot,Settled
Q93,2026-09-14 23:00,2026-09-14 21:00,209.62,209.57,214.9,220.17,147.73,196.02,198.79,1482.95,244.9,46.11,SELL Spot,Settled
Q94,2026-09-14 23:15,2026-09-14 21:15,204.62,204.66,210.36,215.17,229.71,203.06,212.28,1583.59,249.19,36.91,BUY Spot,Settled
Q95,2026-09-14 23:30,2026-09-14 21:30,201.27,201.29,206.9,211.82,201.84,201.58,204.73,1527.3,229.56,24.83,BUY Spot,Settled
Q96,2026-09-14 23:45,2026-09-14 21:45,198.5,198.49,204.14,209.05,199.84,199.64,202.26,1508.87,237.61,35.35,BUY Spot,Settled
