quarter,time_dk,time_utc,spot_price_eur,deep_bilstm_eur,transformer_tft_eur,transfer_lgb_eur,hierarchical_eur,pure15m_catboost_eur,meta_ensemble_eur,meta_ensemble_dkk,actual_settled_imbalance_eur,error_spread_eur,agent_action,status
Q86,2026-09-12 21:15,2026-09-12 19:15,204.94,204.95,202.25,183.25,143.01,190.59,186.61,1392.09,204.94,18.33,SELL Spot,Settled
Q87,2026-09-12 21:30,2026-09-12 19:30,200.96,200.94,198.42,179.27,136.75,186.23,182.19,1359.13,73.56,108.63,SELL Spot,Settled
Q88,2026-09-12 21:45,2026-09-12 19:45,191.18,191.14,188.6,169.49,190.22,181.28,184.24,1374.4,6.69,177.55,SELL Spot,Settled
Q89,2026-09-12 22:00,2026-09-12 20:00,199.81,199.8,196.34,178.12,198.85,185.15,191.76,1430.52,803.28,611.52,SELL Spot,Settled
Q90,2026-09-12 22:15,2026-09-12 20:15,190.64,190.65,188.21,168.95,189.68,173.2,182.28,1359.79,802.8,620.52,SELL Spot,Settled
Q91,2026-09-12 22:30,2026-09-12 20:30,187.78,187.82,185.5,166.09,186.82,168.33,179.07,1335.84,4361.21,4182.14,SELL Spot,Settled
Q92,2026-09-12 22:45,2026-09-12 20:45,182.07,182.07,180.05,160.38,181.11,158.94,172.69,1288.27,802.8,630.11,SELL Spot,Settled
Q93,2026-09-12 23:00,2026-09-12 21:00,191.05,191.05,188.67,169.36,190.09,153.01,178.7,1333.14,877.1,698.4,SELL Spot,Settled
Q94,2026-09-12 23:15,2026-09-12 21:15,185.38,185.34,183.51,163.69,152.74,135.36,165.35,1233.53,569.13,403.78,SELL Spot,Settled
Q95,2026-09-12 23:30,2026-09-12 21:30,181.0,180.94,178.76,159.31,148.36,128.78,160.46,1197.04,181.0,20.54,SELL Spot,Settled
Q96,2026-09-12 23:45,2026-09-12 21:45,177.43,177.49,174.88,155.74,174.62,163.02,169.32,1263.14,177.43,8.11,SELL Spot,Settled
