quarter,time_dk,time_utc,spot_price_eur,deep_bilstm_eur,transformer_tft_eur,transfer_lgb_eur,hierarchical_eur,pure15m_catboost_eur,meta_ensemble_eur,meta_ensemble_dkk,actual_settled_imbalance_eur,error_spread_eur,agent_action,status
Q27,2026-09-20 06:30,2026-09-20 04:30,4.98,4.98,6.39,124.88,376.0,92.83,33.59,250.62,4.98,28.61,BUY Spot,Settled
Q28,2026-09-20 06:45,2026-09-20 04:45,4.97,4.95,6.28,124.87,658.59,149.55,47.73,356.05,-10.85,58.58,BUY Spot,Settled
Q29,2026-09-20 07:00,2026-09-20 05:00,6.55,6.55,7.93,126.45,377.57,122.11,37.16,277.21,-34.98,72.14,BUY Spot,Settled
Q30,2026-09-20 07:15,2026-09-20 05:15,6.79,6.78,7.99,126.69,660.41,204.02,53.32,397.77,-16.63,69.95,BUY Spot,Settled
Q31,2026-09-20 07:30,2026-09-20 05:30,6.27,6.27,7.47,126.17,659.89,196.21,52.28,389.98,-8.36,60.64,BUY Spot,Settled
Q32,2026-09-20 07:45,2026-09-20 05:45,6.6,6.64,7.87,126.5,660.22,199.95,52.9,394.62,-0.23,53.13,BUY Spot,Settled
Q33,2026-09-20 08:00,2026-09-20 06:00,7.73,7.7,8.95,127.63,661.35,224.48,55.67,415.3,-4.92,60.59,BUY Spot,Settled
Q34,2026-09-20 08:15,2026-09-20 06:15,10.0,10.01,11.36,129.9,663.62,244.04,59.26,442.12,34.0,25.26,BUY Spot,Settled
Q35,2026-09-20 08:30,2026-09-20 06:30,7.67,7.65,9.19,127.57,661.29,243.32,57.1,425.97,-11.5,68.6,BUY Spot,Settled
Q36,2026-09-20 08:45,2026-09-20 06:45,5.55,5.54,7.15,125.45,376.57,150.01,38.33,285.97,-7.28,45.61,BUY Spot,Settled
Q37,2026-09-20 09:00,2026-09-20 07:00,7.36,7.39,9.08,127.26,378.38,197.09,43.48,324.39,-17.47,60.95,BUY Spot,Settled
Q38,2026-09-20 09:15,2026-09-20 07:15,4.54,4.52,6.33,124.44,375.56,194.59,40.7,303.59,-31.46,72.16,BUY Spot,Settled
Q39,2026-09-20 09:30,2026-09-20 07:30,1.81,1.82,3.64,121.71,372.83,182.2,37.29,278.21,1.81,35.48,BUY Spot,Settled
Q40,2026-09-20 09:45,2026-09-20 07:45,1.05,1.06,2.91,120.95,372.07,136.9,33.32,248.59,-29.26,62.58,BUY Spot,Settled
Q41,2026-09-20 10:00,2026-09-20 08:00,0.37,0.38,2.22,120.27,371.39,183.5,36.06,268.99,-22.29,58.35,BUY Spot,Settled
Q42,2026-09-20 10:15,2026-09-20 08:15,0.36,0.38,2.24,120.26,371.38,183.89,36.09,269.25,-10.0,46.09,BUY Spot,Settled
Q43,2026-09-20 10:30,2026-09-20 08:30,0.26,0.25,2.19,120.16,371.28,137.44,32.65,243.55,-7.6,40.25,BUY Spot,Settled
Q44,2026-09-20 10:45,2026-09-20 08:45,0.37,0.34,2.35,120.27,371.39,133.69,32.49,242.34,-6.9,39.39,BUY Spot,Settled
Q45,2026-09-20 11:00,2026-09-20 09:00,1.03,1.02,3.08,120.93,372.05,133.34,33.11,246.99,0.0,33.11,BUY Spot,Settled
Q46,2026-09-20 11:15,2026-09-20 09:15,1.28,1.29,3.38,121.18,372.3,133.59,33.39,249.07,1.28,32.11,BUY Spot,Settled
Q47,2026-09-20 11:30,2026-09-20 09:30,1.09,1.09,3.24,120.99,372.11,133.4,33.21,247.76,15.0,18.21,BUY Spot,Settled
Q48,2026-09-20 11:45,2026-09-20 09:45,1.1,1.11,3.33,121.0,372.12,179.28,36.58,272.9,1.1,35.48,BUY Spot,Settled
Q49,2026-09-20 12:00,2026-09-20 10:00,0.51,0.52,2.79,120.41,371.53,181.22,36.19,270.0,0.0,36.19,BUY Spot,Settled
Q50,2026-09-20 12:15,2026-09-20 10:15,0.52,0.51,2.87,120.42,371.54,178.7,36.04,268.85,-13.74,49.78,BUY Spot,Settled
Q51,2026-09-20 12:30,2026-09-20 10:30,0.51,0.52,2.9,120.41,371.53,137.01,33.04,246.46,-69.84,102.88,BUY Spot,Settled
Q52,2026-09-20 12:45,2026-09-20 10:45,0.49,0.46,2.89,120.39,371.51,127.11,32.29,240.88,-20.21,52.5,BUY Spot,Settled
Q53,2026-09-20 13:00,2026-09-20 11:00,0.46,0.45,2.94,120.36,371.48,121.28,31.88,237.8,-5.53,37.41,BUY Spot,Settled
Q54,2026-09-20 13:15,2026-09-20 11:15,0.49,0.48,3.01,120.39,26.45,114.22,19.1,142.48,-3.59,22.69,BUY Spot,Settled
Q55,2026-09-20 13:30,2026-09-20 11:30,0.61,0.64,3.22,120.51,24.36,131.43,20.43,152.4,-2.0,22.43,BUY Spot,Settled
Q56,2026-09-20 13:45,2026-09-20 11:45,1.29,1.28,3.97,121.19,8.05,130.75,20.42,152.32,-6.0,26.42,BUY Spot,Settled
Q57,2026-09-20 14:00,2026-09-20 12:00,1.27,1.25,3.9,121.17,-0.48,132.42,20.2,150.66,-8.66,28.86,BUY Spot,Settled
Q58,2026-09-20 14:15,2026-09-20 12:15,1.6,1.63,4.38,121.5,-60.0,129.68,18.24,136.09,-14.81,33.05,BUY Spot,Settled
Q59,2026-09-20 14:30,2026-09-20 12:30,1.59,1.59,4.41,121.49,-60.01,126.12,17.98,134.14,1.59,16.39,BUY Spot,Settled
Q60,2026-09-20 14:45,2026-09-20 12:45,1.6,1.6,4.51,121.5,-60.0,122.24,17.74,132.38,-10.2,27.94,BUY Spot,Settled
Q61,2026-09-20 15:00,2026-09-20 13:00,2.12,2.15,5.13,122.02,-59.48,121.05,18.19,135.71,-81.62,99.81,BUY Spot,Settled
Q62,2026-09-20 15:15,2026-09-20 13:15,2.17,2.18,5.13,122.07,-59.43,107.02,17.2,128.3,-23.02,40.22,BUY Spot,Settled
Q63,2026-09-20 15:30,2026-09-20 13:30,2.84,2.81,5.91,122.74,-58.76,107.23,17.86,133.24,-9.2,27.06,BUY Spot,Settled
Q64,2026-09-20 15:45,2026-09-20 13:45,3.12,3.11,7.16,123.02,-59.01,13.24,11.68,87.15,3.12,8.56,BUY Spot,Settled
Q65,2026-09-20 16:00,2026-09-20 14:00,2.16,2.14,5.68,122.06,-59.97,3.49,9.88,73.68,-6.37,16.25,BUY Spot,Settled
Q66,2026-09-20 16:15,2026-09-20 14:15,3.81,3.78,7.67,123.71,-58.32,14.85,12.36,92.2,-7.37,19.73,BUY Spot,Settled
Q67,2026-09-20 16:30,2026-09-20 14:30,4.1,4.09,9.39,124.0,-58.03,17.26,13.37,99.75,4.1,9.27,BUY Spot,Settled
Q68,2026-09-20 16:45,2026-09-20 14:45,5.0,4.98,10.49,124.9,-57.13,32.06,15.35,114.53,5.0,10.35,BUY Spot,Settled
Q69,2026-09-20 17:00,2026-09-20 15:00,4.9,4.91,9.97,124.8,-57.23,26.4,14.7,109.64,4.9,9.8,BUY Spot,Settled
Q70,2026-09-20 17:15,2026-09-20 15:15,4.92,4.94,9.86,124.82,-57.21,23.27,14.44,107.76,4.05,10.39,BUY Spot,Settled
Q71,2026-09-20 17:30,2026-09-20 15:30,6.16,6.16,10.56,126.06,-55.97,19.81,15.12,112.83,6.16,8.96,BUY Spot,Settled
Q72,2026-09-20 17:45,2026-09-20 15:45,27.72,27.71,32.32,147.62,-34.41,26.83,35.71,266.38,27.72,7.99,BUY Spot,Settled
Q73,2026-09-20 18:00,2026-09-20 16:00,11.04,11.06,15.73,130.94,-51.09,2.08,18.49,137.9,-3.28,21.77,BUY Spot,Settled
Q74,2026-09-20 18:15,2026-09-20 16:15,19.99,19.97,24.27,139.89,-42.14,8.18,27.05,201.82,77.75,50.7,BUY Spot,Settled
Q75,2026-09-20 18:30,2026-09-20 16:30,52.5,52.53,55.47,172.4,-9.63,59.34,60.43,450.78,52.5,7.93,BUY Spot,Settled
Q76,2026-09-20 18:45,2026-09-20 16:45,75.28,75.26,77.95,195.18,13.15,81.44,83.02,619.3,-3.14,86.16,BUY Spot,Settled
Q77,2026-09-20 19:00,2026-09-20 17:00,48.62,48.6,52.51,168.52,-13.51,31.95,55.18,411.65,48.62,6.56,BUY Spot,Settled
Q78,2026-09-20 19:15,2026-09-20 17:15,60.69,60.69,63.93,180.59,-1.44,43.88,66.99,499.78,60.69,6.3,BUY Spot,Settled
Q79,2026-09-20 19:30,2026-09-20 17:30,68.1,68.11,71.78,188.0,5.97,56.66,74.97,559.28,6.44,68.53,BUY Spot,Settled
Q80,2026-09-20 19:45,2026-09-20 17:45,81.07,81.07,84.13,200.97,18.94,80.96,88.51,660.31,23.4,65.11,BUY Spot,Settled
Q81,2026-09-20 20:00,2026-09-20 18:00,71.48,71.47,74.43,191.38,9.35,63.31,78.29,584.06,22.74,55.55,BUY Spot,Settled
Q82,2026-09-20 20:15,2026-09-20 18:15,65.88,65.9,70.1,185.78,3.75,38.77,71.83,535.87,27.14,44.69,BUY Spot,Settled
Q83,2026-09-20 20:30,2026-09-20 18:30,35.12,35.12,39.27,155.02,-27.01,-1.73,40.33,300.86,35.12,5.21,BUY Spot,Settled
Q84,2026-09-20 20:45,2026-09-20 18:45,46.65,46.68,50.67,166.55,-15.48,0.93,51.18,381.81,46.65,4.53,BUY Spot,Settled
Q85,2026-09-20 21:00,2026-09-20 19:00,63.91,63.91,67.79,183.81,1.78,39.07,69.88,521.33,13.86,56.02,BUY Spot,Settled
Q86,2026-09-20 21:15,2026-09-20 19:15,37.22,37.24,40.53,157.12,-24.38,21.14,43.63,325.47,28.01,15.62,BUY Spot,Settled
Q87,2026-09-20 21:30,2026-09-20 19:30,26.6,26.63,30.59,146.5,-35.0,11.69,33.37,248.94,-0.3,33.67,BUY Spot,Settled
Q88,2026-09-20 21:45,2026-09-20 19:45,24.27,24.26,28.23,144.17,-37.86,37.92,33.06,246.6,-10.34,43.4,BUY Spot,Settled
Q89,2026-09-20 22:00,2026-09-20 20:00,34.69,34.69,38.44,154.59,32.94,64.31,46.71,348.45,0.01,46.7,BUY Spot,Settled
Q90,2026-09-20 22:15,2026-09-20 20:15,42.55,42.55,46.57,162.45,49.31,109.38,57.67,430.22,-9.11,66.78,BUY Spot,Settled
Q91,2026-09-20 22:30,2026-09-20 20:30,24.68,24.7,28.66,144.58,48.43,82.33,39.74,296.45,-17.09,56.83,BUY Spot,Settled
Q92,2026-09-20 22:45,2026-09-20 20:45,20.25,20.24,24.43,140.15,46.21,91.65,36.44,271.88,20.25,16.19,BUY Spot,Settled
Q93,2026-09-20 23:00,2026-09-20 21:00,25.51,25.51,29.69,145.41,621.5,358.77,81.0,604.28,25.51,55.49,BUY Spot,Settled
Q94,2026-09-20 23:15,2026-09-20 21:15,21.09,21.08,25.32,140.99,674.71,417.95,83.26,621.11,-16.62,99.88,BUY Spot,Settled
Q95,2026-09-20 23:30,2026-09-20 21:30,18.52,18.51,23.0,138.42,389.54,314.13,63.37,472.77,18.52,44.85,BUY Spot,Settled
Q96,2026-09-20 23:45,2026-09-20 21:45,13.89,13.9,18.46,133.79,384.91,308.21,58.7,437.88,13.89,44.81,BUY Spot,Settled
