id,time_utc,time_dk,price_area,afrr_activated_mw,afrr_price_eur,created_at
296163819390654,2026-08-28 20:00:50.535,2026-08-28 22:00:50.535,DK1,-30.86,92.32,2026-08-29 14:29:42.038366
469694817786013,2026-08-28 20:00:47.535,2026-08-28 22:00:47.535,DK1,-33.06,69.94,2026-08-29 14:29:42.038366
332163483930678,2026-08-28 20:00:44.536,2026-08-28 22:00:44.536,DK1,-34.29,69.94,2026-08-29 14:29:42.038366
180383356765733,2026-08-28 20:00:09.535,2026-08-28 22:00:09.535,DK1,-54.66,46.83,2026-08-29 14:29:42.038366
213750483765955,2026-08-28 19:59:38.537,2026-08-28 21:59:38.537,DK1,-52.35,47.78,2026-08-29 14:29:42.038366
497278650969957,2026-08-28 19:59:09.537,2026-08-28 21:59:09.537,DK1,-51.96,62.71,2026-08-29 14:29:42.038366
109289693760955,2026-08-28 19:58:59.537,2026-08-28 21:58:59.537,DK1,-51.27,62.72,2026-08-29 14:29:42.038366
598543087437080,2026-08-28 19:58:52.535,2026-08-28 21:58:52.535,DK1,-50.89,62.73,2026-08-29 14:29:42.038366
17940092340402,2026-08-28 19:58:39.537,2026-08-28 21:58:39.537,DK1,-50.29,62.75,2026-08-29 14:29:42.038366
673023731485749,2026-08-28 19:58:30.534,2026-08-28 21:58:30.534,DK1,-49.56,62.76,2026-08-29 14:29:42.038366
560693685900988,2026-08-28 19:58:18.535,2026-08-28 21:58:18.535,DK1,-48.54,62.87,2026-08-29 14:29:42.038366
778665579616638,2026-08-28 19:58:14.535,2026-08-28 21:58:14.535,DK1,-49.84,62.86,2026-08-29 14:29:42.038366
888074670322715,2026-08-28 19:58:10.534,2026-08-28 21:58:10.534,DK1,-47.9,62.84,2026-08-29 14:29:42.038366
248251344160789,2026-08-28 19:57:55.541,2026-08-28 21:57:55.541,DK1,-44.81,62.84,2026-08-29 14:29:42.038366
595236139355472,2026-08-28 19:57:52.534,2026-08-28 21:57:52.534,DK1,-44.35,62.84,2026-08-29 14:29:42.038366
66166637251973,2026-08-28 19:57:35.535,2026-08-28 21:57:35.535,DK1,-41.6,62.84,2026-08-29 14:29:42.038366
135932548997284,2026-08-28 19:57:28.531,2026-08-28 21:57:28.531,DK1,-41.75,69.61,2026-08-29 14:29:42.038366
372396310873000,2026-08-28 19:57:18.530,2026-08-28 21:57:18.530,DK1,-41.23,69.61,2026-08-29 14:29:42.038366
526577747589411,2026-08-28 19:56:58.532,2026-08-28 21:56:58.532,DK1,-39.92,69.61,2026-08-29 14:29:42.038366
106621687459376,2026-08-28 19:56:27.536,2026-08-28 21:56:27.536,DK1,-37.48,62.69,2026-08-29 14:29:42.038366
957659053399579,2026-08-28 19:55:52.533,2026-08-28 21:55:52.533,DK1,-55.0,47.78,2026-08-29 14:29:42.038366
906821594575292,2026-08-28 19:55:30.325,2026-08-28 21:55:30.325,DK1,-52.0,47.78,2026-08-29 14:29:42.038366
523867304134085,2026-08-28 19:55:12.532,2026-08-28 21:55:12.532,DK1,-51.69,62.72,2026-08-29 14:29:42.038366
611481234358800,2026-08-28 19:54:16.531,2026-08-28 21:54:16.531,DK1,-41.17,62.76,2026-08-29 14:29:42.038366
66741458911700,2026-08-28 19:54:08.530,2026-08-28 21:54:08.530,DK1,-39.39,62.76,2026-08-29 14:29:42.038366
959718361009505,2026-08-28 19:53:18.535,2026-08-28 21:53:18.535,DK1,-16.6,97.65,2026-08-29 14:29:42.038366
906773620089175,2026-08-28 19:52:54.534,2026-08-28 21:52:54.534,DK1,-11.27,108.16,2026-08-29 14:29:42.038366
491551085842974,2026-08-28 19:52:45.534,2026-08-28 21:52:45.534,DK1,-9.41,112.21,2026-08-29 14:29:42.038366
55540005172827,2026-08-28 19:52:37.535,2026-08-28 21:52:37.535,DK1,-7.75,110.11,2026-08-29 14:29:42.038366
732064959973276,2026-08-28 19:52:33.534,2026-08-28 21:52:33.534,DK1,-6.79,110.11,2026-08-29 14:29:42.038366
303167754001328,2026-08-28 19:52:19.535,2026-08-28 21:52:19.535,DK1,-2.96,110.11,2026-08-29 14:29:42.038366
914121864515822,2026-08-28 19:52:12.534,2026-08-28 21:52:12.534,DK1,-1.92,110.11,2026-08-29 14:29:42.038366
478447040140086,2026-08-28 19:52:10.535,2026-08-28 21:52:10.535,DK1,1.75,143.95,2026-08-29 14:29:42.038366
453281096862332,2026-08-28 19:52:07.535,2026-08-28 21:52:07.535,DK1,1.61,143.95,2026-08-29 14:29:42.038366
271616415622490,2026-08-28 19:51:48.539,2026-08-28 21:51:48.539,DK1,2.21,151.26,2026-08-29 14:29:42.038366
595590086959764,2026-08-28 19:50:43.536,2026-08-28 21:50:43.536,DK1,3.58,151.26,2026-08-29 14:29:42.038366
277337757193898,2026-08-28 19:50:35.533,2026-08-28 21:50:35.533,DK1,3.84,151.26,2026-08-29 14:29:42.038366
142066875538252,2026-08-28 19:50:24.529,2026-08-28 21:50:24.529,DK1,4.44,151.26,2026-08-29 14:29:42.038366
209362052837300,2026-08-28 19:50:08.533,2026-08-28 21:50:08.533,DK1,4.08,151.26,2026-08-29 14:29:42.038366
946256680896153,2026-08-28 19:50:01.532,2026-08-28 21:50:01.532,DK1,4.34,151.26,2026-08-29 14:29:42.038366
113441243897052,2026-08-28 19:49:54.532,2026-08-28 21:49:54.532,DK1,4.32,151.26,2026-08-29 14:29:42.038366
199499893729946,2026-08-28 19:49:39.531,2026-08-28 21:49:39.531,DK1,4.63,151.26,2026-08-29 14:29:42.038366
22265350254983,2026-08-28 19:49:33.533,2026-08-28 21:49:33.533,DK1,4.9,151.26,2026-08-29 14:29:42.038366
643186690789692,2026-08-28 19:49:15.533,2026-08-28 21:49:15.533,DK1,3.52,151.26,2026-08-29 14:29:42.038366
568643085073467,2026-08-28 19:48:27.532,2026-08-28 21:48:27.532,DK1,-0.27,112.21,2026-08-29 14:29:42.038366
945649474781593,2026-08-28 19:48:09.533,2026-08-28 21:48:09.533,DK1,-2.35,112.21,2026-08-29 14:29:42.038366
904210334128870,2026-08-28 19:48:00.532,2026-08-28 21:48:00.532,DK1,-3.66,112.21,2026-08-29 14:29:42.038366
281710071497060,2026-08-28 19:47:49.532,2026-08-28 21:47:49.532,DK1,-5.29,112.21,2026-08-29 14:29:42.038366
783286793630237,2026-08-28 19:47:44.530,2026-08-28 21:47:44.530,DK1,-6.44,112.21,2026-08-29 14:29:42.038366
901785853416170,2026-08-28 19:47:21.531,2026-08-28 21:47:21.531,DK1,-10.18,112.21,2026-08-29 14:29:42.038366
563891338238715,2026-08-28 19:47:18.533,2026-08-28 21:47:18.533,DK1,-10.46,112.21,2026-08-29 14:29:42.038366
366401642850878,2026-08-28 19:46:58.534,2026-08-28 21:46:58.534,DK1,-12.35,112.21,2026-08-29 14:29:42.038366
323695139332499,2026-08-28 19:46:31.535,2026-08-28 21:46:31.535,DK1,-15.17,112.21,2026-08-29 14:29:42.038366
894529926119990,2026-08-28 19:46:17.535,2026-08-28 21:46:17.535,DK1,-17.43,112.21,2026-08-29 14:29:42.038366
483540785747735,2026-08-28 19:46:12.534,2026-08-28 21:46:12.534,DK1,-18.06,112.21,2026-08-29 14:29:42.038366
663731965038351,2026-08-28 19:46:07.534,2026-08-28 21:46:07.534,DK1,-18.71,112.21,2026-08-29 14:29:42.038366
9082980822230,2026-08-28 19:45:56.535,2026-08-28 21:45:56.535,DK1,-20.72,112.21,2026-08-29 14:29:42.038366
250707445798398,2026-08-28 19:45:53.535,2026-08-28 21:45:53.535,DK1,-21.03,112.21,2026-08-29 14:29:42.038366
929808596111969,2026-08-28 19:45:52.535,2026-08-28 21:45:52.535,DK1,-21.56,112.21,2026-08-29 14:29:42.038366
769949997516141,2026-08-28 19:45:40.534,2026-08-28 21:45:40.534,DK1,-23.72,112.21,2026-08-29 14:29:42.038366
955275536069575,2026-08-28 19:45:23.534,2026-08-28 21:45:23.534,DK1,-30.32,92.32,2026-08-29 14:29:42.038366
255583775650503,2026-08-28 19:45:06.535,2026-08-28 21:45:06.535,DK1,-30.4,92.32,2026-08-29 14:29:42.038366
372006059569773,2026-08-28 19:44:53.538,2026-08-28 21:44:53.538,DK1,-30.29,92.32,2026-08-29 14:29:42.038366
11081397920395,2026-08-28 19:44:45.535,2026-08-28 21:44:45.535,DK1,-29.66,92.32,2026-08-29 14:29:42.038366
942021971126551,2026-08-28 19:43:54.533,2026-08-28 21:43:54.533,DK1,-19.71,106.19,2026-08-29 14:29:42.038366
404547037573529,2026-08-28 19:43:16.536,2026-08-28 21:43:16.536,DK1,-11.95,111.6,2026-08-29 14:29:42.038366
860236174070117,2026-08-28 19:43:09.533,2026-08-28 21:43:09.533,DK1,-9.94,111.6,2026-08-29 14:29:42.038366
370774638075527,2026-08-28 19:42:55.530,2026-08-28 21:42:55.530,DK1,-7.02,112.21,2026-08-29 14:29:42.038366
785931668872434,2026-08-28 19:42:22.530,2026-08-28 21:42:22.530,DK1,0.72,148.99,2026-08-29 14:29:42.038366
39549345353324,2026-08-28 19:42:12.531,2026-08-28 21:42:12.531,DK1,0.69,148.99,2026-08-29 14:29:42.038366
589997713168481,2026-08-28 19:42:10.530,2026-08-28 21:42:10.530,DK1,0.95,148.99,2026-08-29 14:29:42.038366
869129723476016,2026-08-28 19:41:55.533,2026-08-28 21:41:55.533,DK1,1.05,148.99,2026-08-29 14:29:42.038366
978888557482149,2026-08-28 19:41:43.538,2026-08-28 21:41:43.538,DK1,0.75,148.99,2026-08-29 14:29:42.038366
735111650599983,2026-08-28 19:41:27.535,2026-08-28 21:41:27.535,DK1,0.41,148.99,2026-08-29 14:29:42.038366
279983348866838,2026-08-28 19:41:12.532,2026-08-28 21:41:12.532,DK1,0.41,148.99,2026-08-29 14:29:42.038366
592030548440402,2026-08-28 19:40:51.532,2026-08-28 21:40:51.532,DK1,1.71,148.99,2026-08-29 14:29:42.038366
922711096392541,2026-08-28 19:40:38.532,2026-08-28 21:40:38.532,DK1,1.77,148.99,2026-08-29 14:29:42.038366
89538976011139,2026-08-28 19:40:26.531,2026-08-28 21:40:26.531,DK1,2.15,148.99,2026-08-29 14:29:42.038366
222028569298642,2026-08-28 19:40:18.531,2026-08-28 21:40:18.531,DK1,2.13,148.99,2026-08-29 14:29:42.038366
808532063246835,2026-08-28 19:39:54.534,2026-08-28 21:39:54.534,DK1,1.68,148.99,2026-08-29 14:29:42.038366
615342899773659,2026-08-28 19:39:31.535,2026-08-28 21:39:31.535,DK1,1.06,148.99,2026-08-29 14:29:42.038366
427423266981498,2026-08-28 19:39:21.534,2026-08-28 21:39:21.534,DK1,1.09,148.99,2026-08-29 14:29:42.038366
747509247532200,2026-08-28 19:39:18.534,2026-08-28 21:39:18.534,DK1,1.44,148.99,2026-08-29 14:29:42.038366
136335220896735,2026-08-28 19:39:13.534,2026-08-28 21:39:13.534,DK1,1.79,148.99,2026-08-29 14:29:42.038366
837281626215284,2026-08-28 19:38:36.540,2026-08-28 21:38:36.540,DK1,1.97,148.99,2026-08-29 14:29:42.038366
940010665780904,2026-08-28 19:38:34.534,2026-08-28 21:38:34.534,DK1,1.75,148.99,2026-08-29 14:29:42.038366
824914259071896,2026-08-28 19:38:33.535,2026-08-28 21:38:33.535,DK1,1.81,148.99,2026-08-29 14:29:42.038366
791023714715821,2026-08-28 19:38:03.537,2026-08-28 21:38:03.537,DK1,4.01,148.99,2026-08-29 14:29:42.038366
448186384232655,2026-08-28 19:37:25.534,2026-08-28 21:37:25.534,DK1,3.66,148.99,2026-08-29 14:29:42.038366
868048178545332,2026-08-28 19:37:17.534,2026-08-28 21:37:17.534,DK1,4.03,148.99,2026-08-29 14:29:42.038366
32043891607697,2026-08-28 19:37:05.534,2026-08-28 21:37:05.534,DK1,4.22,148.99,2026-08-29 14:29:42.038366
188570045826674,2026-08-28 19:36:30.533,2026-08-28 21:36:30.533,DK1,4.46,148.99,2026-08-29 14:29:42.038366
504969900808718,2026-08-28 19:36:03.532,2026-08-28 21:36:03.532,DK1,4.14,148.99,2026-08-29 14:29:42.038366
298362578855749,2026-08-28 19:35:45.533,2026-08-28 21:35:45.533,DK1,5.17,148.99,2026-08-29 14:29:42.038366
688576233711826,2026-08-28 19:35:42.531,2026-08-28 21:35:42.531,DK1,5.5,148.99,2026-08-29 14:29:42.038366
320774352867235,2026-08-28 19:35:20.533,2026-08-28 21:35:20.533,DK1,4.88,148.99,2026-08-29 14:29:42.038366
963360214575811,2026-08-28 19:34:47.533,2026-08-28 21:34:47.533,DK1,5.39,148.99,2026-08-29 14:29:42.038366
805963656055762,2026-08-28 19:34:41.531,2026-08-28 21:34:41.531,DK1,5.18,148.99,2026-08-29 14:29:42.038366
306382267249532,2026-08-28 19:34:29.532,2026-08-28 21:34:29.532,DK1,5.58,148.99,2026-08-29 14:29:42.038366
71398818393567,2026-08-28 19:34:09.533,2026-08-28 21:34:09.533,DK1,4.42,148.99,2026-08-29 14:29:42.038366
176379535569518,2026-08-28 19:33:54.537,2026-08-28 21:33:54.537,DK1,1.94,148.99,2026-08-29 14:29:42.038366
272877847472765,2026-08-28 19:33:34.532,2026-08-28 21:33:34.532,DK1,-1.19,112.21,2026-08-29 14:29:42.038366
978498904506354,2026-08-28 19:33:17.531,2026-08-28 21:33:17.531,DK1,-3.11,112.21,2026-08-29 14:29:42.038366
542440412599465,2026-08-28 19:32:55.535,2026-08-28 21:32:55.535,DK1,-8.63,112.21,2026-08-29 14:29:42.038366
17266754892112,2026-08-28 19:32:54.534,2026-08-28 21:32:54.534,DK1,-9.57,112.21,2026-08-29 14:29:42.038366
37436518498098,2026-08-28 19:32:31.534,2026-08-28 21:32:31.534,DK1,-11.8,112.21,2026-08-29 14:29:42.038366
658206555076902,2026-08-28 19:32:22.534,2026-08-28 21:32:22.534,DK1,-14.28,112.21,2026-08-29 14:29:42.038366
943181856298563,2026-08-28 19:32:11.535,2026-08-28 21:32:11.535,DK1,-16.91,112.21,2026-08-29 14:29:42.038366
928843394629682,2026-08-28 19:32:08.534,2026-08-28 21:32:08.534,DK1,-17.76,112.21,2026-08-29 14:29:42.038366
78213363059363,2026-08-28 19:31:43.534,2026-08-28 21:31:43.534,DK1,-24.55,104.94,2026-08-29 14:29:42.038366
144912735782999,2026-08-28 19:31:32.535,2026-08-28 21:31:32.535,DK1,-25.86,104.94,2026-08-29 14:29:42.038366
925852340411503,2026-08-28 19:30:56.535,2026-08-28 21:30:56.535,DK1,-36.75,69.94,2026-08-29 14:29:42.038366
857568896285856,2026-08-28 19:30:03.535,2026-08-28 21:30:03.535,DK1,-66.68,40.27,2026-08-29 14:29:42.038366
352021432210780,2026-08-28 19:29:58.534,2026-08-28 21:29:58.534,DK1,-70.37,33.45,2026-08-29 14:29:42.038366
193774990311203,2026-08-28 19:29:50.535,2026-08-28 21:29:50.535,DK1,-69.12,33.45,2026-08-29 14:29:42.038366
43938528557889,2026-08-28 19:29:29.533,2026-08-28 21:29:29.533,DK1,-73.64,26.63,2026-08-29 14:29:42.038366
487243803206628,2026-08-28 19:29:25.535,2026-08-28 21:29:25.535,DK1,-74.32,26.63,2026-08-29 14:29:42.038366
943513002992321,2026-08-28 19:28:26.536,2026-08-28 21:28:26.536,DK1,-60.49,46.83,2026-08-29 14:29:42.038366
74066631064194,2026-08-28 19:28:25.532,2026-08-28 21:28:25.532,DK1,-60.55,46.83,2026-08-29 14:29:42.038366
78640477380168,2026-08-28 19:28:22.531,2026-08-28 21:28:22.531,DK1,-63.06,46.83,2026-08-29 14:29:42.038366
90298636075764,2026-08-28 19:27:37.531,2026-08-28 21:27:37.531,DK1,-60.51,40.0,2026-08-29 14:29:42.038366
362776942265491,2026-08-28 19:27:17.531,2026-08-28 21:27:17.531,DK1,-54.69,47.78,2026-08-29 14:29:42.038366
800635559348038,2026-08-28 19:27:16.532,2026-08-28 21:27:16.532,DK1,-54.81,47.78,2026-08-29 14:29:42.038366
472165491692899,2026-08-28 19:26:59.532,2026-08-28 21:26:59.532,DK1,-55.13,47.78,2026-08-29 14:29:42.038366
878251134218765,2026-08-28 19:26:50.532,2026-08-28 21:26:50.532,DK1,-55.31,47.78,2026-08-29 14:29:42.038366
775762038383892,2026-08-28 19:26:41.531,2026-08-28 21:26:41.531,DK1,-55.94,47.78,2026-08-29 14:29:42.038366
63677929863846,2026-08-28 19:26:24.530,2026-08-28 21:26:24.530,DK1,-56.1,47.78,2026-08-29 14:29:42.038366
547823288487456,2026-08-28 19:26:22.533,2026-08-28 21:26:22.533,DK1,-56.26,47.78,2026-08-29 14:29:42.038366
375330445110072,2026-08-28 19:25:24.535,2026-08-28 21:25:24.535,DK1,-54.72,47.78,2026-08-29 14:29:42.038366
191388390237035,2026-08-28 19:24:55.536,2026-08-28 21:24:55.536,DK1,-54.81,47.78,2026-08-29 14:29:42.038366
110538895295079,2026-08-28 19:24:52.533,2026-08-28 21:24:52.533,DK1,-54.66,47.78,2026-08-29 14:29:42.038366
594395412985778,2026-08-28 19:24:24.535,2026-08-28 21:24:24.535,DK1,-52.24,62.38,2026-08-29 14:29:42.038366
966087156060611,2026-08-28 19:24:00.534,2026-08-28 21:24:00.534,DK1,-50.67,62.31,2026-08-29 14:29:42.038366
925271720284781,2026-08-28 19:23:50.535,2026-08-28 21:23:50.535,DK1,-50.14,62.33,2026-08-29 14:29:42.038366
476512123046571,2026-08-28 19:23:09.536,2026-08-28 21:23:09.536,DK1,-45.92,62.33,2026-08-29 14:29:42.038366
928111922307423,2026-08-28 19:22:46.535,2026-08-28 21:22:46.535,DK1,-43.94,62.35,2026-08-29 14:29:42.038366
219722232336350,2026-08-28 19:22:36.536,2026-08-28 21:22:36.536,DK1,-42.26,62.38,2026-08-29 14:29:42.038366
962906025937244,2026-08-28 19:22:25.530,2026-08-28 21:22:25.530,DK1,-40.76,62.34,2026-08-29 14:29:42.038366
21791031177403,2026-08-28 19:22:12.531,2026-08-28 21:22:12.531,DK1,-38.75,62.41,2026-08-29 14:29:42.038366
564360703200332,2026-08-28 19:22:07.534,2026-08-28 21:22:07.534,DK1,-37.32,62.41,2026-08-29 14:29:42.038366
225483721672496,2026-08-28 19:21:25.532,2026-08-28 21:21:25.532,DK1,-29.33,92.32,2026-08-29 14:29:42.038366
516510752333700,2026-08-28 19:21:05.532,2026-08-28 21:21:05.532,DK1,-28.42,92.32,2026-08-29 14:29:42.038366
600233350983828,2026-08-28 19:21:00.533,2026-08-28 21:21:00.533,DK1,-28.2,92.32,2026-08-29 14:29:42.038366
161367732914916,2026-08-28 19:20:51.533,2026-08-28 21:20:51.533,DK1,-27.89,92.32,2026-08-29 14:29:42.038366
339445416352507,2026-08-28 19:20:35.531,2026-08-28 21:20:35.531,DK1,-26.59,92.32,2026-08-29 14:29:42.038366
878915855893508,2026-08-28 19:20:31.532,2026-08-28 21:20:31.532,DK1,-26.41,92.32,2026-08-29 14:29:42.038366
643991800710831,2026-08-28 19:20:15.531,2026-08-28 21:20:15.531,DK1,-25.75,93.65,2026-08-29 14:29:42.038366
955894960716763,2026-08-28 19:20:05.529,2026-08-28 21:20:05.529,DK1,-24.57,93.65,2026-08-29 14:29:42.038366
659426951247737,2026-08-28 19:19:36.531,2026-08-28 21:19:36.531,DK1,-20.04,102.0,2026-08-29 14:29:42.038366
74889687181784,2026-08-28 19:19:24.532,2026-08-28 21:19:24.532,DK1,-17.65,100.09,2026-08-29 14:29:42.038366
461319753195839,2026-08-28 19:18:12.535,2026-08-28 21:18:12.535,DK1,-7.89,112.21,2026-08-29 14:29:42.038366
294850473710266,2026-08-28 19:17:52.534,2026-08-28 21:17:52.534,DK1,-3.57,112.21,2026-08-29 14:29:42.038366
869656134191824,2026-08-28 19:17:44.535,2026-08-28 21:17:44.535,DK1,-4.73,112.21,2026-08-29 14:29:42.038366
353203195651168,2026-08-28 19:17:41.535,2026-08-28 21:17:41.535,DK1,-4.89,112.21,2026-08-29 14:29:42.038366
680593222933121,2026-08-28 19:17:17.534,2026-08-28 21:17:17.534,DK1,-8.51,112.21,2026-08-29 14:29:42.038366
791500372100842,2026-08-28 19:16:54.534,2026-08-28 21:16:54.534,DK1,-4.64,112.21,2026-08-29 14:29:42.038366
992802376861680,2026-08-28 19:16:53.534,2026-08-28 21:16:53.534,DK1,-4.69,112.21,2026-08-29 14:29:42.038366
916201009282114,2026-08-28 19:16:33.535,2026-08-28 21:16:33.535,DK1,-6.51,112.21,2026-08-29 14:29:42.038366
251816099370201,2026-08-28 19:16:29.534,2026-08-28 21:16:29.534,DK1,-5.71,112.21,2026-08-29 14:29:42.038366
736994932032469,2026-08-28 19:16:16.535,2026-08-28 21:16:16.535,DK1,-5.42,112.21,2026-08-29 14:29:42.038366
705039731821335,2026-08-28 19:15:59.535,2026-08-28 21:15:59.535,DK1,-5.64,112.21,2026-08-29 14:29:42.038366
201584365953571,2026-08-28 19:15:57.537,2026-08-28 21:15:57.537,DK1,-5.7,112.21,2026-08-29 14:29:42.038366
516644144745535,2026-08-28 19:15:42.535,2026-08-28 21:15:42.535,DK1,-5.67,112.21,2026-08-29 14:29:42.038366
786404980552554,2026-08-28 19:15:31.532,2026-08-28 21:15:31.532,DK1,-5.7,112.21,2026-08-29 14:29:42.038366
321551302648780,2026-08-28 19:15:26.532,2026-08-28 21:15:26.532,DK1,-5.87,112.21,2026-08-29 14:29:42.038366
584115452701303,2026-08-28 19:15:10.534,2026-08-28 21:15:10.534,DK1,-8.5,105.93,2026-08-29 14:29:42.038366
737732546445110,2026-08-28 19:15:02.531,2026-08-28 21:15:02.531,DK1,-6.68,110.74,2026-08-29 14:29:42.038366
85942507380648,2026-08-28 19:14:41.532,2026-08-28 21:14:41.532,DK1,-2.57,112.21,2026-08-29 14:29:42.038366
61090992348811,2026-08-28 19:14:35.533,2026-08-28 21:14:35.533,DK1,-1.33,112.21,2026-08-29 14:29:42.038366
201746882603938,2026-08-28 19:14:24.532,2026-08-28 21:14:24.532,DK1,3.5,166.8,2026-08-29 14:29:42.038366
76608770693095,2026-08-28 19:14:22.531,2026-08-28 21:14:22.531,DK1,0.08,166.8,2026-08-29 14:29:42.038366
689024590660639,2026-08-28 19:14:06.531,2026-08-28 21:14:06.531,DK1,2.1,166.8,2026-08-29 14:29:42.038366
547195112194931,2026-08-28 19:14:05.532,2026-08-28 21:14:05.532,DK1,2.32,166.8,2026-08-29 14:29:42.038366
316308617544246,2026-08-28 19:13:45.531,2026-08-28 21:13:45.531,DK1,6.75,166.8,2026-08-29 14:29:42.038366
692545193532417,2026-08-28 19:13:43.531,2026-08-28 21:13:43.531,DK1,7.18,166.8,2026-08-29 14:29:42.038366
299585773089983,2026-08-28 19:13:27.531,2026-08-28 21:13:27.531,DK1,7.27,166.8,2026-08-29 14:29:42.038366
267974331989035,2026-08-28 19:13:21.531,2026-08-28 21:13:21.531,DK1,7.59,166.8,2026-08-29 14:29:42.038366
534643094411912,2026-08-28 19:13:18.531,2026-08-28 21:13:18.531,DK1,7.74,166.8,2026-08-29 14:29:42.038366
466048308520614,2026-08-28 19:13:16.533,2026-08-28 21:13:16.533,DK1,7.8,166.8,2026-08-29 14:29:42.038366
88994624764642,2026-08-28 19:12:11.531,2026-08-28 21:12:11.531,DK1,6.57,166.8,2026-08-29 14:29:42.038366
599631121230450,2026-08-28 19:12:00.531,2026-08-28 21:12:00.531,DK1,6.3,166.8,2026-08-29 14:29:42.038366
803112789713708,2026-08-28 19:11:34.534,2026-08-28 21:11:34.534,DK1,5.04,166.8,2026-08-29 14:29:42.038366
137658175740892,2026-08-28 19:11:16.534,2026-08-28 21:11:16.534,DK1,4.04,166.8,2026-08-29 14:29:42.038366
934096144460427,2026-08-28 19:10:23.534,2026-08-28 21:10:23.534,DK1,1.51,166.8,2026-08-29 14:29:42.038366
543016585750650,2026-08-28 19:10:20.536,2026-08-28 21:10:20.536,DK1,1.24,166.8,2026-08-29 14:29:42.038366
271350953208871,2026-08-28 19:10:16.535,2026-08-28 21:10:16.535,DK1,1.02,166.8,2026-08-29 14:29:42.038366
396793009949856,2026-08-28 19:10:07.535,2026-08-28 21:10:07.535,DK1,0.27,166.8,2026-08-29 14:29:42.038366
633873171274785,2026-08-28 19:09:49.539,2026-08-28 21:09:49.539,DK1,-0.29,112.21,2026-08-29 14:29:42.038366
522510362307433,2026-08-28 19:09:48.535,2026-08-28 21:09:48.535,DK1,-0.26,112.21,2026-08-29 14:29:42.038366
170370216622800,2026-08-28 19:09:14.543,2026-08-28 21:09:14.543,DK1,0.58,166.8,2026-08-29 14:29:42.038366
861136219936685,2026-08-28 19:09:09.534,2026-08-28 21:09:09.534,DK1,0.68,166.8,2026-08-29 14:29:42.038366
47951057027057,2026-08-28 19:08:48.534,2026-08-28 21:08:48.534,DK1,1.06,166.8,2026-08-29 14:29:42.038366
496891519488894,2026-08-28 19:08:39.535,2026-08-28 21:08:39.535,DK1,0.97,166.8,2026-08-29 14:29:42.038366
636465075740552,2026-08-28 19:08:19.576,2026-08-28 21:08:19.576,DK1,0.85,166.8,2026-08-29 14:29:42.038366
807207502022162,2026-08-28 19:08:17.539,2026-08-28 21:08:17.539,DK1,0.83,166.8,2026-08-29 14:29:42.038366
88598508617076,2026-08-28 19:08:00.532,2026-08-28 21:08:00.532,DK1,1.21,166.8,2026-08-29 14:29:42.038366
677800376001406,2026-08-28 19:07:31.532,2026-08-28 21:07:31.532,DK1,1.1,166.8,2026-08-29 14:29:42.038366
906626531443677,2026-08-28 19:07:19.555,2026-08-28 21:07:19.555,DK1,0.4,166.8,2026-08-29 14:29:42.038366
505334504650832,2026-08-28 19:07:06.530,2026-08-28 21:07:06.530,DK1,0.62,166.8,2026-08-29 14:29:42.038366
209370309616616,2026-08-28 19:07:00.533,2026-08-28 21:07:00.533,DK1,1.11,166.8,2026-08-29 14:29:42.038366
450092274869478,2026-08-28 19:06:57.533,2026-08-28 21:06:57.533,DK1,1.16,166.8,2026-08-29 14:29:42.038366
90958994999750,2026-08-28 19:06:37.532,2026-08-28 21:06:37.532,DK1,1.77,166.8,2026-08-29 14:29:42.038366
307402651544471,2026-08-28 19:06:27.531,2026-08-28 21:06:27.531,DK1,1.47,166.8,2026-08-29 14:29:42.038366
264381302157547,2026-08-28 19:06:18.532,2026-08-28 21:06:18.532,DK1,1.62,166.8,2026-08-29 14:29:42.038366
50851317979011,2026-08-28 19:06:03.536,2026-08-28 21:06:03.536,DK1,1.81,166.8,2026-08-29 14:29:42.038366
32626411650889,2026-08-28 19:05:30.532,2026-08-28 21:05:30.532,DK1,4.34,166.8,2026-08-29 14:29:42.038366
186236741990663,2026-08-28 19:05:20.530,2026-08-28 21:05:20.530,DK1,4.89,166.8,2026-08-29 14:29:42.038366
7599221479223,2026-08-28 19:04:24.534,2026-08-28 21:04:24.534,DK1,5.79,166.8,2026-08-29 14:29:42.038366
579612216368919,2026-08-28 19:04:20.535,2026-08-28 21:04:20.535,DK1,5.9,166.8,2026-08-29 14:29:42.038366
797193101921537,2026-08-28 19:04:17.535,2026-08-28 21:04:17.535,DK1,5.8,166.8,2026-08-29 14:29:42.038366
343262314137863,2026-08-28 19:04:12.534,2026-08-28 21:04:12.534,DK1,6.27,166.8,2026-08-29 14:29:42.038366
600650629887231,2026-08-28 19:04:09.534,2026-08-28 21:04:09.534,DK1,6.07,166.8,2026-08-29 14:29:42.038366
722437229326167,2026-08-28 19:03:49.534,2026-08-28 21:03:49.534,DK1,5.93,166.8,2026-08-29 14:29:42.038366
659565797381117,2026-08-28 19:03:17.535,2026-08-28 21:03:17.535,DK1,4.93,166.8,2026-08-29 14:29:42.038366
565600163265513,2026-08-28 19:03:08.535,2026-08-28 21:03:08.535,DK1,5.48,166.8,2026-08-29 14:29:42.038366
723514116822483,2026-08-28 19:03:00.536,2026-08-28 21:03:00.536,DK1,6.65,166.8,2026-08-29 14:29:42.038366
