quarter_utc,batch_start_utc,deadline_utc,as_of_trade,label_known_at,spread,exp_spread,p_up,p_down,p_flat,q10,q50,q90,prov_exp_spread,prov_p_up,last_spread,spread_qod_mean7,action,mwh,edge,reason,gross_eur,cost_eur,net_eur,area,book
2026-04-14 03:30:00,2026-04-14 02:00:00,2026-04-13 23:45:00,2026-04-13 23:30:00,2026-04-14 04:30:00,-43.58000183105469,-23.59643637404057,0.1746713950783688,0.5574390625314822,0.26788954239014895,-76.13652887050664,-21.821536021964114,58.59273161477375,-41.396070388268576,0.09858978003832654,-16.170001983642578,-17.295714139938354,HOLD,0.0,0.0,edge below threshold,0.0,0.0,0.0,DK2,replay:DK2:04a2348b
2026-04-14 03:45:00,2026-04-14 02:00:00,2026-04-13 23:45:00,2026-04-13 23:30:00,2026-04-14 04:45:00,0.0,-13.45467638906406,0.13739679484064754,0.5673682845453937,0.2952349206139588,-77.0954585276356,-29.66451952144673,48.73671846114703,-30.37128898917976,0.07787236392782304,-16.170001983642578,8.854289020810809,HOLD,0.0,0.0,edge below threshold,0.0,0.0,0.0,DK2,replay:DK2:04a2348b
2026-04-14 04:00:00,2026-04-14 04:00:00,2026-04-14 01:45:00,2026-04-14 01:30:00,2026-04-14 05:00:00,-51.01000213623047,-35.21227354609993,0.05387547197681947,0.7490998451744385,0.19702468284874203,-84.01109908781076,-32.64620956275957,35.833572390669204,-33.66262887057087,0.057249803190995596,-19.080001831054688,-24.13142924649375,SELL,0.2,33.42227354609993,edge 33.4 EUR/MWh,10.202000427246094,0.35800000000000004,9.844000427246094,DK2,replay:DK2:04a2348b
2026-04-14 04:15:00,2026-04-14 04:00:00,2026-04-14 01:45:00,2026-04-14 01:30:00,2026-04-14 05:15:00,-57.459999084472656,-34.00444973179231,0.05902784959120917,0.7220442141499039,0.21892793625888685,-84.78082769551561,-37.66100420463654,34.258902479019845,-31.748541882849132,0.05531965248751372,-19.080001831054688,65.09285654340472,SELL,0.2,32.214449731792314,edge 32.2 EUR/MWh,11.491999816894532,0.35800000000000004,11.133999816894532,DK2,replay:DK2:04a2348b
2026-04-14 04:30:00,2026-04-14 04:00:00,2026-04-14 01:45:00,2026-04-14 01:30:00,2026-04-14 05:30:00,0.0,-36.4606598726092,0.09341243450110527,0.6909521759538354,0.21563538954505926,-95.74862565056762,-34.459955906469254,100.81448419436616,-39.77056754684978,0.07535821775876304,-19.080001831054688,65.1028573172433,SELL,0.2,34.6706598726092,edge 34.7 EUR/MWh,-0.0,0.35800000000000004,-0.35800000000000004,DK2,replay:DK2:04a2348b
2026-04-14 04:45:00,2026-04-14 04:00:00,2026-04-14 01:45:00,2026-04-14 01:30:00,2026-04-14 05:45:00,-113.57999801635742,-41.61676551627159,0.1399111587126583,0.6044236933719572,0.2556651479153846,-97.84338898434319,-32.18188515045881,143.65929029489712,-48.43804922108667,0.11824441070427208,-19.080001831054688,11.398569856371198,HOLD,0.0,0.0,edge below threshold,0.0,0.0,0.0,DK2,replay:DK2:04a2348b
2026-04-14 05:00:00,2026-04-14 04:00:00,2026-04-14 01:45:00,2026-04-14 01:30:00,2026-04-14 06:00:00,-84.44000244140625,12.689348275488328,0.2987126112782282,0.44830666065853786,0.252980728063234,-88.36735683003353,-21.552429369132742,145.43684909502338,-0.1349702705172101,0.24853882439057168,-19.080001831054688,-7.3228590829031805,HOLD,0.0,0.0,edge below threshold,0.0,0.0,0.0,DK2,replay:DK2:04a2348b
2026-04-14 05:15:00,2026-04-14 04:00:00,2026-04-14 01:45:00,2026-04-14 01:30:00,2026-04-14 06:15:00,-64.14999389648438,-43.211028115211256,0.16986299573224428,0.5703382104270376,0.25979879384071825,-106.65134917852119,-29.783813454590796,143.58088060289168,-51.01645343982805,0.15902160747003258,-19.080001831054688,-15.42714534487043,HOLD,0.0,0.0,edge below threshold,0.0,0.0,0.0,DK2,replay:DK2:04a2348b
2026-04-14 05:30:00,2026-04-14 04:00:00,2026-04-14 01:45:00,2026-04-14 01:30:00,2026-04-14 06:30:00,-79.79000091552734,-37.774854094450404,0.19374787718789663,0.5259917649902749,0.28026035782182857,-119.14331760188254,-35.42700695583125,88.69428756560816,-46.742376205902815,0.17006737933500543,-19.080001831054688,-23.678571428571427,HOLD,0.0,0.0,edge below threshold,0.0,0.0,0.0,DK2,replay:DK2:04a2348b
2026-04-14 05:45:00,2026-04-14 04:00:00,2026-04-14 01:45:00,2026-04-14 01:30:00,2026-04-14 06:45:00,-63.790000915527344,-43.86630643152151,0.15870546249076162,0.6067425708565508,0.2345519666526876,-103.91944396179474,-44.13333160363108,80.58077878446082,-44.23450935656689,0.1447784720667316,-19.080001831054688,-47.614283970424104,HOLD,0.0,0.0,edge below threshold,0.0,0.0,0.0,DK2,replay:DK2:04a2348b
2026-04-14 06:00:00,2026-04-14 06:00:00,2026-04-14 03:45:00,2026-04-14 03:30:00,2026-04-14 07:00:00,0.0,-10.616365532669604,0.26475268942755786,0.4776495352121643,0.25759777536027784,-152.52631364414256,-34.590496831098406,200.27331488595473,-44.0240132161052,0.1576307737506803,-27.51000213623047,-66.83714171818325,HOLD,0.0,0.0,edge below threshold,0.0,0.0,0.0,DK2,replay:DK2:04a2348b
2026-04-14 06:15:00,2026-04-14 06:00:00,2026-04-14 03:45:00,2026-04-14 03:30:00,2026-04-14 07:15:00,0.0,-51.39390478400535,0.19181825848234393,0.6073125559460505,0.20086918557160555,-134.76374476623826,-54.98149027755259,146.14441254713472,-63.12068878730847,0.1363869744772167,-27.51000213623047,-48.81142834254673,HOLD,0.0,0.0,edge below threshold,0.0,0.0,0.0,DK2,replay:DK2:04a2348b
2026-04-14 06:30:00,2026-04-14 06:00:00,2026-04-14 03:45:00,2026-04-14 03:30:00,2026-04-14 07:30:00,0.0,-47.525938267632384,0.15365472616084822,0.6805083725956375,0.1658369012435143,-112.0522006222667,-46.330919779817535,141.46140111333702,-56.19554529299183,0.10456561827365629,-27.51000213623047,-42.0799993787493,SELL,0.6,45.735938267632385,edge 45.7 EUR/MWh,-0.0,1.074,-1.074,DK2,replay:DK2:04a2348b
2026-04-14 06:45:00,2026-04-14 06:00:00,2026-04-14 03:45:00,2026-04-14 03:30:00,2026-04-14 07:45:00,0.0,-3.2736326278742194,0.21067927746293683,0.4693651604193911,0.3199555621176721,-80.09711689517361,-25.021320337997775,153.49255655082834,-12.927888652235513,0.13667865637250418,-27.51000213623047,-21.181427819388254,HOLD,0.0,0.0,edge below threshold,0.0,0.0,0.0,DK2,replay:DK2:04a2348b
2026-04-14 07:00:00,2026-04-14 06:00:00,2026-04-14 03:45:00,2026-04-14 03:30:00,2026-04-14 08:00:00,0.0,-67.01518417679512,0.15075935412702243,0.6489557298163104,0.2002849160566671,-148.58896566360474,-62.34122077984097,132.0372490005273,-79.05909515700378,0.09632466004859278,-27.51000213623047,-44.14142881120954,HOLD,0.0,0.0,edge below threshold,0.0,0.0,0.0,DK2,replay:DK2:04a2348b
2026-04-14 07:15:00,2026-04-14 06:00:00,2026-04-14 03:45:00,2026-04-14 03:30:00,2026-04-14 08:15:00,0.0,-40.874433754916346,0.16257993105895857,0.5665590783446327,0.2708609905964088,-106.97388819716008,-34.743641974382896,176.98093633154576,-45.856061830973324,0.11454462769235949,-27.51000213623047,-37.642857687813894,HOLD,0.0,0.0,edge below threshold,0.0,0.0,0.0,DK2,replay:DK2:04a2348b
2026-04-14 07:30:00,2026-04-14 06:00:00,2026-04-14 03:45:00,2026-04-14 03:30:00,2026-04-14 08:30:00,0.0,-35.840930080251134,0.1787333081427591,0.6094441092164111,0.21182258264082987,-101.19271423570879,-33.4953626323461,119.64320279824076,-51.408798156350755,0.11048377464012506,-27.51000213623047,-32.71571465900966,HOLD,0.0,0.0,edge below threshold,0.0,0.0,0.0,DK2,replay:DK2:04a2348b
2026-04-14 07:45:00,2026-04-14 06:00:00,2026-04-14 03:45:00,2026-04-14 03:30:00,2026-04-14 08:45:00,0.0,-25.36085060812304,0.20517093914924706,0.4832606083121822,0.3115684525385708,-76.63124068446142,-25.276106047859965,126.337802946035,-32.616360365819936,0.12291692482116638,-27.51000213623047,-30.46428428377424,HOLD,0.0,0.0,edge below threshold,0.0,0.0,0.0,DK2,replay:DK2:04a2348b
2026-04-14 08:00:00,2026-04-14 08:00:00,2026-04-14 05:45:00,2026-04-14 05:30:00,2026-04-14 09:00:00,-9.159988403320312,-47.62714315036826,0.14087552227358746,0.6269283855372256,0.23219609218918694,-110.66064169599255,-38.78847383037714,86.39906586870917,-52.39703897332566,0.11465389280782624,0.0,-37.237143414361135,HOLD,0.0,0.0,edge below threshold,0.0,0.0,0.0,DK2,replay:DK2:04a2348b
2026-04-14 08:15:00,2026-04-14 08:00:00,2026-04-14 05:45:00,2026-04-14 05:30:00,2026-04-14 09:15:00,0.0,-23.84493216148457,0.21299013003326348,0.4884275546230537,0.2985823153436828,-80.50199793441698,-28.622084004581478,88.96483394598002,-30.057904387174183,0.17095767910179563,0.0,-26.37428549357823,HOLD,0.0,0.0,edge below threshold,0.0,0.0,0.0,DK2,replay:DK2:04a2348b
2026-04-14 08:30:00,2026-04-14 08:00:00,2026-04-14 05:45:00,2026-04-14 05:30:00,2026-04-14 09:30:00,-415.98998260498047,-35.14528689185286,0.15873953368876265,0.5818912958974853,0.25936917041375196,-79.69879683454673,-30.595103398636486,76.08800412355576,-36.77732254672083,0.11670730703700469,0.0,-22.04857167282275,HOLD,0.0,0.0,edge below threshold,0.0,0.0,0.0,DK2,replay:DK2:04a2348b
2026-04-14 08:45:00,2026-04-14 08:00:00,2026-04-14 05:45:00,2026-04-14 05:30:00,2026-04-14 09:45:00,55.209999084472656,-32.94283745483503,0.13985618076002537,0.5750509480700313,0.2850928711699433,-85.35090922050428,-30.802693272375983,45.58489747236198,-36.16108416776979,0.107537342424738,0.0,-8.75285712310246,HOLD,0.0,0.0,edge below threshold,0.0,0.0,0.0,DK2,replay:DK2:04a2348b
2026-04-14 09:00:00,2026-04-14 08:00:00,2026-04-14 05:45:00,2026-04-14 05:30:00,2026-04-14 10:00:00,-24.75,-14.680366652127285,0.1642880732982578,0.5539203180897443,0.2817916086119978,-80.05865297652409,-28.401342414553728,52.99467495174874,-26.157988228455093,0.121495029881706,0.0,-4.451428975377764,HOLD,0.0,0.0,edge below threshold,0.0,0.0,0.0,DK2,replay:DK2:04a2348b
2026-04-14 09:15:00,2026-04-14 08:00:00,2026-04-14 05:45:00,2026-04-14 05:30:00,2026-04-14 10:15:00,0.0,-23.156115387705768,0.15096579119554968,0.5726086307805999,0.27642557802385037,-83.2075701459103,-30.627258298731718,33.723117926165,-29.579728085676127,0.1156277774145375,0.0,-5.707143255642483,HOLD,0.0,0.0,edge below threshold,0.0,0.0,0.0,DK2,replay:DK2:04a2348b
2026-04-14 09:30:00,2026-04-14 08:00:00,2026-04-14 05:45:00,2026-04-14 05:30:00,2026-04-14 10:30:00,0.0,-33.42807985984257,0.13784019416661747,0.6353772357635536,0.22678257006982877,-86.20213384914418,-28.63867368340227,19.25227999501645,-33.628491537147234,0.12970877805139674,0.0,14.728571127567973,HOLD,0.0,0.0,edge below threshold,0.0,0.0,0.0,DK2,replay:DK2:04a2348b
2026-04-14 09:45:00,2026-04-14 08:00:00,2026-04-14 05:45:00,2026-04-14 05:30:00,2026-04-14 10:45:00,-53.31999969482422,-35.78211540825256,0.13606202216249694,0.6412253084917021,0.22271266934580095,-79.29024064228697,-27.392226371832475,7.650747269774688,-35.371302341577426,0.12410551103945966,0.0,13.40571403503418,HOLD,0.0,0.0,edge below threshold,0.0,0.0,0.0,DK2,replay:DK2:04a2348b
2026-04-14 10:00:00,2026-04-14 10:00:00,2026-04-14 07:45:00,2026-04-14 07:30:00,2026-04-14 11:00:00,96.65999603271484,-33.10082069549465,0.12559691536873296,0.5911458498422851,0.2832572347889819,-83.25278666477233,-22.881780055575135,30.251049778548598,-41.253651574514414,0.12450470820113638,0.0,-4.987142868073923,HOLD,0.0,0.0,edge below threshold,0.0,0.0,0.0,DK2,replay:DK2:04a2348b
2026-04-14 10:15:00,2026-04-14 10:00:00,2026-04-14 07:45:00,2026-04-14 07:30:00,2026-04-14 11:15:00,0.0,-29.679928117018157,0.15055589159278207,0.5894214186333243,0.26002268977389353,-78.99358465308654,-22.73675926318025,37.93511102906318,-41.74112430941265,0.1302962515732049,0.0,-1.184285887650081,HOLD,0.0,0.0,edge below threshold,0.0,0.0,0.0,DK2,replay:DK2:04a2348b
2026-04-14 10:30:00,2026-04-14 10:00:00,2026-04-14 07:45:00,2026-04-14 07:30:00,2026-04-14 11:30:00,66.41000366210938,-29.029010081973667,0.13741990906140092,0.5911608027389615,0.27141928819963745,-81.69738616913742,-19.80175943210947,28.241216745839992,-37.075331782106176,0.14772872445657825,0.0,-2.684285913194929,HOLD,0.0,0.0,edge below threshold,0.0,0.0,0.0,DK2,replay:DK2:04a2348b
2026-04-14 10:45:00,2026-04-14 10:00:00,2026-04-14 07:45:00,2026-04-14 07:30:00,2026-04-14 11:45:00,502.61998748779297,-28.515107890541444,0.1349284530620355,0.6022254499269236,0.2628460970110408,-77.2152428879657,-21.435595417846354,29.67087312376824,-36.04737799149521,0.13236503682669765,0.0,-9.531428405216761,HOLD,0.0,0.0,edge below threshold,0.0,0.0,0.0,DK2,replay:DK2:04a2348b
2026-04-14 11:00:00,2026-04-14 10:00:00,2026-04-14 07:45:00,2026-04-14 07:30:00,2026-04-14 12:00:00,555.22998046875,-25.970701226912304,0.13203424133075034,0.6803198720737206,0.187645886595529,-81.26276607489928,-22.73102660373567,22.08965998246697,-36.98039324304611,0.12505726270427284,0.0,85.42000320979527,SELL,0.6,24.180701226912305,edge 24.2 EUR/MWh,-333.13798828125,1.074,-334.21198828125,DK2,replay:DK2:04a2348b
2026-04-14 11:15:00,2026-04-14 10:00:00,2026-04-14 07:45:00,2026-04-14 07:30:00,2026-04-14 12:15:00,156.7699966430664,-22.8653599201089,0.15881101049281768,0.5694827671375136,0.2717062223696687,-73.30841932656914,-20.285480928425496,31.335930208026046,-34.27404129679808,0.15591132773374244,0.0,-4.510000501360212,HOLD,0.0,0.0,edge below threshold,0.0,0.0,0.0,DK2,replay:DK2:04a2348b
2026-04-14 11:30:00,2026-04-14 10:00:00,2026-04-14 07:45:00,2026-04-14 07:30:00,2026-04-14 12:30:00,0.0,-24.70778893562269,0.15586273830168335,0.5684229944190418,0.27571426727927495,-79.45354247158006,-21.384879611114506,21.81075689354145,-36.67387836786504,0.15876347040253544,0.0,-13.351429871150426,HOLD,0.0,0.0,edge below threshold,0.0,0.0,0.0,DK2,replay:DK2:04a2348b
2026-04-14 11:45:00,2026-04-14 10:00:00,2026-04-14 07:45:00,2026-04-14 07:30:00,2026-04-14 12:45:00,-79.96000289916992,-13.99600931036356,0.18201337111187904,0.5748778613684166,0.2431087675197044,-74.47929739751389,-21.526884437600128,37.1925893602218,-31.683261344427546,0.17094910276179046,0.0,-25.792858123779297,HOLD,0.0,0.0,edge below threshold,0.0,0.0,0.0,DK2,replay:DK2:04a2348b
2026-04-14 12:00:00,2026-04-14 12:00:00,2026-04-14 09:45:00,2026-04-14 09:30:00,2026-04-14 13:00:00,-100.73000061511993,-36.83574748569408,0.12438749722949691,0.6486815136167743,0.22693098915372895,-76.15994100531891,-18.323263466681908,53.14220306771835,-39.031254514427665,0.14906430783647048,-415.98998260498047,-37.23285688672747,HOLD,0.0,0.0,edge below threshold,0.0,0.0,0.0,DK2,replay:DK2:04a2348b
2026-04-14 12:15:00,2026-04-14 12:00:00,2026-04-14 09:45:00,2026-04-14 09:30:00,2026-04-14 13:15:00,-106.18000030517578,-37.993207175367814,0.11941626679725215,0.679272729862193,0.20131100334055485,-81.79619389217612,-22.342098163639317,64.40241277785408,-43.62674550866379,0.14412455352389666,-415.98998260498047,-4.409999677113125,SELL,0.3,36.203207175367815,edge 36.2 EUR/MWh,31.854000091552734,0.537,31.317000091552735,DK2,replay:DK2:04a2348b
2026-04-14 12:30:00,2026-04-14 12:00:00,2026-04-14 09:45:00,2026-04-14 09:30:00,2026-04-14 13:30:00,0.0,-24.178612858621225,0.15540522012887778,0.5887797436198378,0.2558150362512845,-79.31103393870006,-20.386229971515988,86.49516002604707,-34.002895204855264,0.14770658529183514,-415.98998260498047,-15.932856900351387,HOLD,0.0,0.0,edge below threshold,0.0,0.0,0.0,DK2,replay:DK2:04a2348b
2026-04-14 12:45:00,2026-04-14 12:00:00,2026-04-14 09:45:00,2026-04-14 09:30:00,2026-04-14 13:45:00,-93.63000297546387,-32.92285795115611,0.14435332416016042,0.5779562202672587,0.2776904555725808,-96.78351122064188,-24.36364005586337,76.52032504813828,-47.5854816162434,0.15126077317689365,-415.98998260498047,-10.645714521408081,HOLD,0.0,0.0,edge below threshold,0.0,0.0,0.0,DK2,replay:DK2:04a2348b
2026-04-14 13:00:00,2026-04-14 12:00:00,2026-04-14 09:45:00,2026-04-14 09:30:00,2026-04-14 14:00:00,-57.90999984741211,-46.67507327157652,0.11775541951676481,0.6917019308490737,0.19054264963416132,-91.94861750178742,-23.960922965432843,64.59560288080732,-53.61434053967217,0.10958299201048112,-415.98998260498047,-27.921428556953156,SELL,0.3,44.88507327157652,edge 44.9 EUR/MWh,17.372999954223634,0.537,16.835999954223634,DK2,replay:DK2:04a2348b
2026-04-14 13:15:00,2026-04-14 12:00:00,2026-04-14 09:45:00,2026-04-14 09:30:00,2026-04-14 14:15:00,0.0,-33.57871275643929,0.11204897343486023,0.6467032757536326,0.24124775081150712,-92.50624430177717,-21.525431395287235,72.24694755343523,-42.80603568738603,0.12363259296421233,-415.98998260498047,-12.514284457479205,HOLD,0.0,0.0,edge below threshold,0.0,0.0,0.0,DK2,replay:DK2:04a2348b
2026-04-14 13:30:00,2026-04-14 12:00:00,2026-04-14 09:45:00,2026-04-14 09:30:00,2026-04-14 14:30:00,-55.269996643066406,-21.496290503452677,0.14244363095622087,0.5616739781784917,0.29588239086528734,-85.18335582755722,-25.80760885904744,71.79982640024622,-38.152188800434345,0.14182029649942565,-415.98998260498047,-1.0657151085989816,HOLD,0.0,0.0,edge below threshold,0.0,0.0,0.0,DK2,replay:DK2:04a2348b
2026-04-14 13:45:00,2026-04-14 12:00:00,2026-04-14 09:45:00,2026-04-14 09:30:00,2026-04-14 14:45:00,-40.76000213623047,-29.120546602866597,0.14789976290428075,0.5363082730437857,0.3157919640519335,-102.3014420698782,-25.949573115109054,66.66945482358706,-45.45433241609621,0.14826518820803394,-415.98998260498047,-2.700000388281686,HOLD,0.0,0.0,edge below threshold,0.0,0.0,0.0,DK2,replay:DK2:04a2348b
2026-04-14 14:00:00,2026-04-14 14:00:00,2026-04-14 11:45:00,2026-04-14 11:30:00,2026-04-14 15:00:00,-74.96999740600586,-13.423317882372528,0.14378955431676732,0.5851866769482788,0.27102376873495404,-59.29422368701554,-11.562738765175071,57.93723529159041,-27.8212339488673,0.10863217325485042,66.41000366210938,-4.362857920782907,HOLD,0.0,0.0,edge below threshold,0.0,0.0,0.0,DK2,replay:DK2:04a2348b
2026-04-14 14:15:00,2026-04-14 14:00:00,2026-04-14 11:45:00,2026-04-14 11:30:00,2026-04-14 15:15:00,-64.34000015258789,-17.917471311509743,0.11307523838777872,0.6204572482385766,0.2664675133736447,-60.189252438939995,-12.946295467809364,47.95520591867178,-34.75807047083837,0.0804194157707097,66.41000366210938,6.590001174381801,HOLD,0.0,0.0,edge below threshold,0.0,0.0,0.0,DK2,replay:DK2:04a2348b
2026-04-14 14:30:00,2026-04-14 14:00:00,2026-04-14 11:45:00,2026-04-14 11:30:00,2026-04-14 15:30:00,-60.089996337890625,-14.874183529592703,0.11199301321071739,0.5738356709035491,0.3141713158857333,-69.95761138432549,-19.37042123898711,34.848160977366796,-35.76177370045551,0.09129643194680283,66.41000366210938,33.64714336395264,HOLD,0.0,0.0,edge below threshold,0.0,0.0,0.0,DK2,replay:DK2:04a2348b
2026-04-14 14:45:00,2026-04-14 14:00:00,2026-04-14 11:45:00,2026-04-14 11:30:00,2026-04-14 15:45:00,-53.19001007080078,-37.50359237475036,0.13439781977451365,0.618287105997256,0.24731507422823043,-87.36012829207549,-21.578762329472635,34.730890035698316,-50.771458665823566,0.10218357664934385,66.41000366210938,52.21857423973935,HOLD,0.0,0.0,edge below threshold,0.0,0.0,0.0,DK2,replay:DK2:04a2348b
2026-04-14 15:00:00,2026-04-14 14:00:00,2026-04-14 11:45:00,2026-04-14 11:30:00,2026-04-14 16:00:00,0.0,-1.4348821372302134,0.1404677788998168,0.5560892543305316,0.3034429667696516,-51.61008681530534,-12.294618215017582,49.31631392594668,-26.69598597107068,0.08958076891687751,66.41000366210938,41.55714127687471,HOLD,0.0,0.0,edge below threshold,0.0,0.0,0.0,DK2,replay:DK2:04a2348b
2026-04-14 15:15:00,2026-04-14 14:00:00,2026-04-14 11:45:00,2026-04-14 11:30:00,2026-04-14 16:15:00,39.62001037597656,-32.310138587683,0.08206195766365808,0.7007037615496853,0.2172342807866567,-69.5837706515258,-27.319860104788436,31.823889150478255,-46.847744986001224,0.04975764789169692,66.41000366210938,9.349998817379985,SELL,0.3,30.520138587683,edge 30.5 EUR/MWh,-11.886003112792968,0.537,-12.42300311279297,DK2,replay:DK2:04a2348b
