quarter_utc,batch_start_utc,deadline_utc,as_of_trade,label_known_at,spread,exp_spread,p_up,p_down,p_flat,q10,q50,q90,prov_exp_spread,prov_p_up,last_spread,spread_qod_mean7,action,mwh,edge,reason,gross_eur,cost_eur,net_eur,area,book
2025-12-23 11:45:00,2025-12-23 11:00:00,2025-12-23 08:45:00,2025-12-23 08:30:00,2025-12-23 12:45:00,-36.44999694824219,36.858267532615365,0.2502625206725448,0.6101587973299825,0.13957868199747286,-76.66105509533487,7.228057101627769,226.70644370312027,55.7432354255891,0.3033734622976692,0.0,-12.82428468976702,HOLD,0.0,0.0,model has no validated edge,0.0,0.0,0.0,DK1,replay:DK1:a9b2a9a1
2025-12-23 12:00:00,2025-12-23 11:00:00,2025-12-23 08:45:00,2025-12-23 08:30:00,2025-12-23 13:00:00,110.52999877929688,36.90442228279624,0.2573402441872621,0.6338011161764954,0.10885863963624261,-77.08477389817456,5.695745837692939,225.56066388311075,54.46195854602649,0.3048633817214831,0.0,24.450000762939453,HOLD,0.0,0.0,model has no validated edge,0.0,0.0,0.0,DK1,replay:DK1:a9b2a9a1
2025-12-23 12:15:00,2025-12-23 11:00:00,2025-12-23 08:45:00,2025-12-23 08:30:00,2025-12-23 13:15:00,-6.3000030517578125,33.13964168635255,0.23737316234448946,0.6612228173081117,0.10140402034739868,-76.77752181621086,6.570139028988552,219.69909459918347,56.140923885653386,0.3146184373828214,0.0,15.222855704171318,HOLD,0.0,0.0,model has no validated edge,0.0,0.0,0.0,DK1,replay:DK1:a9b2a9a1
2025-12-23 12:30:00,2025-12-23 11:00:00,2025-12-23 08:45:00,2025-12-23 08:30:00,2025-12-23 13:30:00,0.0,2.6796889153825516,0.1999266854308121,0.6846137703149159,0.115459544254272,-76.29432348445228,7.184446900996972,183.12365413542528,20.43364763048998,0.29305593920483725,0.0,32.665714263916016,HOLD,0.0,0.0,model has no validated edge,0.0,0.0,0.0,DK1,replay:DK1:a9b2a9a1
2025-12-23 12:45:00,2025-12-23 11:00:00,2025-12-23 08:45:00,2025-12-23 08:30:00,2025-12-23 13:45:00,54.019996643066406,21.261228368574354,0.23025420651821296,0.5300997853378278,0.23964600814395934,-77.26123220485223,1.8065235532586665,197.58593911370426,23.97835248186895,0.28492982273090595,0.0,28.735715866088867,HOLD,0.0,0.0,model has no validated edge,0.0,0.0,0.0,DK1,replay:DK1:a9b2a9a1
2025-12-23 13:00:00,2025-12-23 13:00:00,2025-12-23 10:45:00,2025-12-23 10:30:00,2025-12-23 14:00:00,0.0,28.920777863185474,0.2358306426042174,0.6422813820089945,0.121887975386788,-75.06736900384746,15.893497921739126,161.93094827823862,40.562133514748346,0.26567034198686357,-40.630001068115234,27.408573150634766,HOLD,0.0,0.0,model has no validated edge,0.0,0.0,0.0,DK1,replay:DK1:a9b2a9a1
2025-12-23 13:15:00,2025-12-23 13:00:00,2025-12-23 10:45:00,2025-12-23 10:30:00,2025-12-23 14:15:00,0.0,21.227474000605458,0.24883587605309224,0.5627768150380369,0.1883873089088707,-75.18628112066087,15.391118273149884,225.64691359942825,38.243245918993104,0.2991510483338757,-40.630001068115234,26.80857195172991,HOLD,0.0,0.0,model has no validated edge,0.0,0.0,0.0,DK1,replay:DK1:a9b2a9a1
2025-12-23 13:30:00,2025-12-23 13:00:00,2025-12-23 10:45:00,2025-12-23 10:30:00,2025-12-23 14:30:00,0.0,7.167237473448156,0.23209503500839945,0.6252566129889446,0.14264835200265585,-78.01066418629638,8.151747463674498,174.6100965611937,24.3727175283285,0.28247279932555674,-40.630001068115234,69.96142905099052,HOLD,0.0,0.0,model has no validated edge,0.0,0.0,0.0,DK1,replay:DK1:a9b2a9a1
2025-12-23 13:45:00,2025-12-23 13:00:00,2025-12-23 10:45:00,2025-12-23 10:30:00,2025-12-23 14:45:00,-8.3699951171875,14.106858053033704,0.2593368808097426,0.5631900517722941,0.17747306741796315,-74.9821020667903,15.425578921891557,187.28789624272017,20.581507095799086,0.2905123889016646,-40.630001068115234,38.45571299961635,HOLD,0.0,0.0,model has no validated edge,0.0,0.0,0.0,DK1,replay:DK1:a9b2a9a1
2025-12-23 14:00:00,2025-12-23 13:00:00,2025-12-23 10:45:00,2025-12-23 10:30:00,2025-12-23 15:00:00,-15.90999984741211,104.79818420036817,0.25505606765818895,0.6022900775262755,0.14265385481553558,-74.48447601873788,11.136343788876502,188.45338328686407,123.77963516029594,0.28640836818956256,-40.630001068115234,67.79143033708844,HOLD,0.0,0.0,model has no validated edge,0.0,0.0,0.0,DK1,replay:DK1:a9b2a9a1
2025-12-23 14:15:00,2025-12-23 13:00:00,2025-12-23 10:45:00,2025-12-23 10:30:00,2025-12-23 15:15:00,-18.799999237060547,35.150069661839794,0.2725097682881173,0.6013378978448691,0.1261523338670136,-78.35934795286906,-7.404176310593563,241.60460488974482,49.76518927607156,0.30735267410929135,-40.630001068115234,-5.688570295061384,HOLD,0.0,0.0,model has no validated edge,0.0,0.0,0.0,DK1,replay:DK1:a9b2a9a1
2025-12-23 14:30:00,2025-12-23 13:00:00,2025-12-23 10:45:00,2025-12-23 10:30:00,2025-12-23 15:30:00,0.0,19.817074110211983,0.25959560848179153,0.576865943387668,0.16353844813054058,-79.17341410596894,-9.518027097092874,212.76232908982257,32.06754524395894,0.29577477758056864,-40.630001068115234,-26.91428211757115,HOLD,0.0,0.0,model has no validated edge,0.0,0.0,0.0,DK1,replay:DK1:a9b2a9a1
2025-12-23 14:45:00,2025-12-23 13:00:00,2025-12-23 10:45:00,2025-12-23 10:30:00,2025-12-23 15:45:00,0.0,15.040679219228252,0.223375490754193,0.606704012185819,0.16992049705998802,-82.96349843935359,-17.82412423945834,188.72408692652797,19.16348968481602,0.24129150468380894,-40.630001068115234,-36.578573771885466,HOLD,0.0,0.0,model has no validated edge,0.0,0.0,0.0,DK1,replay:DK1:a9b2a9a1
2025-12-23 15:00:00,2025-12-23 15:00:00,2025-12-23 12:45:00,2025-12-23 12:30:00,2025-12-23 16:00:00,0.0,99.95005852047107,0.4013142306348357,0.5222440728191027,0.0764416965460616,-77.1430810964881,-8.788836552154264,344.0894534723442,108.81096638073703,0.39837238780704043,0.0,-46.53285762241909,HOLD,0.0,0.0,model has no validated edge,0.0,0.0,0.0,DK1,replay:DK1:a9b2a9a1
2025-12-23 15:15:00,2025-12-23 15:00:00,2025-12-23 12:45:00,2025-12-23 12:30:00,2025-12-23 16:15:00,0.0,108.4129944109948,0.36560984192039087,0.4972232740174171,0.13716688406219196,-77.89373740672029,-15.07595868572668,391.1873083877976,115.20253716085942,0.3446031443572884,0.0,-39.01428549630301,HOLD,0.0,0.0,model has no validated edge,0.0,0.0,0.0,DK1,replay:DK1:a9b2a9a1
2025-12-23 15:30:00,2025-12-23 15:00:00,2025-12-23 12:45:00,2025-12-23 12:30:00,2025-12-23 16:30:00,232.17001342773438,47.379236428242265,0.3310470378018173,0.535702706718736,0.13325025547944666,-80.47965760731016,-28.211222189148675,299.7317579796803,82.54482576941243,0.32935135973403407,0.0,-37.524287360055105,HOLD,0.0,0.0,model has no validated edge,0.0,0.0,0.0,DK1,replay:DK1:a9b2a9a1
